#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
11	NM_001164816	chr14	-	23058564	23071570	23059147	23071542	12	23058564,23061083,23061297,23062167,23062415,23062928,23063435,23064104,23064354,23065965,23069475,23071426,	23059474,23061184,23061622,23062275,23062523,23063074,23063577,23064257,23064488,23066008,23069617,23071570,	0	ACIN1	cmpl	cmpl	0,1,0,0,0,1,0,0,1,0,2,0,
11	NM_001164815	chr14	-	23058564	23095614	23059147	23095286	18	23058564,23061083,23061297,23062167,23062415,23062928,23063435,23064104,23064354,23065965,23069475,23078150,23078819,23079546,23081747,23090521,23093478,23094974,	23059474,23061184,23061622,23062275,23062523,23063074,23063577,23064257,23064488,23066008,23069617,23078266,23079038,23080809,23081836,23090633,23093544,23095614,	0	ACIN1	cmpl	cmpl	0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,
11	NM_001164814	chr14	-	23058564	23095614	23059147	23095286	19	23058564,23061083,23061297,23062167,23062415,23062928,23063435,23064104,23064354,23065965,23069475,23078150,23078819,23079546,23081747,23089981,23090521,23093478,23094974,	23059474,23061184,23061622,23062275,23062523,23063074,23063577,23064221,23064485,23066008,23069617,23078266,23079038,23080809,23081836,23090101,23090633,23093544,23095614,	0	ACIN1	cmpl	cmpl	0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,
12	NM_080664	chr14	-	31446035	31457474	31448128	31457393	3	31446035,31453274,31457282,	31448454,31453344,31457474,	0	DTD2	cmpl	cmpl	1,0,0,
12	NM_004274	chr14	+	32329272	32833062	32433493	32824773	14	32329272,32433459,32535553,32545229,32577119,32599409,32600628,32678310,32695989,32732453,32735657,32773677,32821401,32829847,	32329408,32433817,32535805,32546999,32577242,32599506,32600792,32678459,32696110,32732600,32735882,32773893,32824815,32833062,	0	AKAP6	cmpl	cmpl	-1,0,0,0,0,0,1,0,2,0,0,0,0,-1,
13	NM_001310135	chr14	+	37595198	37842625	37606709	37842291	33	37595198,37606662,37622049,37680150,37682757,37696716,37701331,37714654,37724897,37735920,37737659,37738775,37748938,37749713,37751052,37753098,37787467,37790716,37792263,37795269,37796293,37796786,37804679,37806360,37807319,37808732,37812313,37817577,37823746,37826194,37827195,37841444,37842154,	37596008,37606742,37623003,37680261,37682964,37696835,37701526,37714796,37725002,37736010,37737734,37739155,37749401,37749843,37751225,37753235,37787637,37790837,37792414,37795352,37796370,37796947,37804814,37806510,37807460,37808846,37812433,37817651,37823957,37826347,37827366,37841670,37842625,	0	TTC6	cmpl	cmpl	-1,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,2,1,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,
13	NR_039982	chr14	-	38749338	38916882	38916882	38916882	5	38749338,38835230,38835541,38890740,38916781,	38749654,38835398,38839204,38890798,38916882,	0	LINC00639	unk	unk	-1,-1,-1,-1,-1,
13	NM_001171170	chr14	-	36677920	37172660	36678483	37172350	11	36677920,36680661,36683827,36684743,36711317,36725569,36729506,36734506,36813917,36874955,37172280,	36678484,36680719,36683880,36684925,36711482,36725677,36729566,36734573,36814001,36875004,37172660,	0	SLC25A21	cmpl	cmpl	2,1,2,0,0,0,0,2,2,1,0,
13	NM_030631	chr14	-	36677920	37172660	36680657	37172350	10	36677920,36683827,36684743,36711317,36725569,36729506,36734506,36813917,36874955,37172280,	36680719,36683880,36684925,36711482,36725677,36729566,36734573,36814001,36875004,37172660,	0	SLC25A21	cmpl	cmpl	1,2,0,0,0,0,2,2,1,0,
13	NM_001283043	chr14	-	35538351	35809323	35548530	35808835	42	35538351,35548507,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35688458,35689835,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686623,35688540,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001283044	chr14	-	35538351	35809323	35548530	35808835	42	35538351,35548507,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35700161,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35700302,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001330075	chr14	-	35538351	35809323	35548530	35808835	41	35538351,35548507,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35688458,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346243	chr14	-	35538351	35809323	35548530	35808835	41	35538351,35548504,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346245	chr14	-	35538351	35809323	35548530	35808835	42	35538351,35548504,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35700161,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35700302,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346246	chr14	-	35538351	35809323	35539541	35808835	40	35538351,35549106,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346247	chr14	-	35538351	35809323	35539541	35808835	41	35538351,35549106,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35700161,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35700302,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346248	chr14	-	35538351	35809323	35548530	35808835	41	35538351,35548504,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35688458,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_001346249	chr14	-	35538351	35809323	35548530	35808835	42	35538351,35548507,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35688458,35700161,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35700302,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_014990	chr14	-	35538351	35809323	35548530	35808835	41	35538351,35548507,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35548538,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	-1,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_194301	chr14	-	35538351	35809323	35539541	35808835	40	35538351,35549109,35570616,35572559,35595633,35605585,35625360,35627089,35634573,35635463,35651804,35654366,35655806,35659137,35664641,35671388,35672866,35674179,35674515,35677949,35683808,35684928,35686541,35689835,35721687,35723026,35725023,35728361,35738512,35742367,35748584,35750481,35752023,35756792,35760828,35762709,35770941,35775005,35775634,35808729,	35539690,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35809323,	0	RALGAPA1	cmpl	cmpl	1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,
13	NM_021249	chr14	-	34561092	34630183	34563121	34605639	13	34561092,34567685,34567853,34575755,34581560,34586229,34593044,34597549,34603347,34605595,34608029,34609637,34629906,	34563175,34567771,34568013,34575842,34581600,34586305,34593150,34597645,34603471,34605717,34608140,34609742,34630183,	0	SNX6	cmpl	cmpl	0,1,0,0,2,1,0,0,2,0,-1,-1,-1,
13	NM_152233	chr14	-	34561092	34630183	34563121	34630152	14	34561092,34567685,34567853,34575755,34581560,34586229,34593044,34597549,34603347,34605595,34608029,34609637,34629906,34630110,	34563175,34567771,34568013,34575842,34581600,34586305,34593150,34597645,34603471,34605717,34608140,34609742,34629954,34630183,	0	SNX6	cmpl	cmpl	0,1,0,0,2,1,0,0,2,0,0,0,0,0,
14	NM_017922	chr14	+	45084098	45115601	45095239	45114913	14	45084098,45095220,45096102,45096886,45102528,45107450,45108414,45109615,45110093,45110548,45112317,45114182,45114493,45114856,	45084249,45095563,45096228,45097005,45102696,45107616,45108522,45109780,45110220,45110817,45112502,45114257,45114614,45115601,	0	PRPF39	cmpl	cmpl	-1,0,0,0,2,2,0,0,0,1,0,2,2,0,
14	NR_102701	chr14	+	46064158	46501901	46501901	46501901	6	46064158,46210823,46211746,46438180,46449907,46501306,	46064216,46210939,46211804,46438250,46449954,46501901,	0	LINC00871	unk	unk	-1,-1,-1,-1,-1,-1,
14	NR_102702	chr14	+	46064158	46501901	46501901	46501901	4	46064158,46210823,46211746,46501306,	46064216,46210939,46211804,46501901,	0	LINC00871	unk	unk	-1,-1,-1,-1,
14	NM_182830	chr14	-	46839624	47343246	46841930	47131744	17	46839624,46845765,46855023,46873432,46874044,46877488,46882043,46920011,46957373,47035010,47061248,47096853,47131713,47144077,47218020,47301410,47343097,	46842019,46845871,46855154,46873591,46874200,46877509,46882221,46920160,46957643,47035304,47061578,47097123,47131846,47144274,47218190,47301550,47343246,	0	MDGA2	cmpl	cmpl	1,0,1,1,1,1,0,1,1,1,1,1,0,-1,-1,-1,-1,
14	NM_001113498	chr14	-	46839624	47674954	46841930	47674589	17	46839624,46845765,46855023,46873432,46874044,46877488,46882043,46920011,46957373,47035010,47061248,47096853,47131713,47144077,47218020,47301410,47674516,	46842019,46845871,46855154,46873591,46874200,46877509,46882221,46920160,46957643,47035304,47061578,47097123,47131846,47144274,47218195,47301550,47674954,	0	MDGA2	cmpl	cmpl	1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,
14	NR_103766	chr14	-	47058616	47343246	47343246	47343246	9	47058616,47059194,47061248,47096853,47131713,47144077,47218020,47301410,47343097,	47058996,47059380,47061578,47097123,47131846,47144274,47218190,47301550,47343246,	0	MDGA2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
15	NM_006568	chr14	+	54509868	54538616	54509959	54538383	6	54509868,54522453,54530048,54530902,54537721,54538062,	54510063,54522593,54530226,54531050,54537829,54538616,	0	CGRRF1	cmpl	cmpl	0,2,1,2,0,0,
15	NM_001306087	chr14	-	57563921	57865874	57564134	57865825	8	57563921,57566474,57569787,57571893,57581213,57589215,57593938,57865722,	57564376,57566564,57569980,57572019,57581433,57589513,57594124,57865874,	0	SLC35F4	cmpl	cmpl	1,1,0,0,2,1,1,0,
15	NM_017799	chr14	+	56579792	56649514	56579914	56647497	16	56579792,56585000,56585760,56603814,56605569,56609105,56612244,56615943,56617182,56618593,56621530,56625381,56632994,56634898,56636507,56647242,	56580074,56585032,56585912,56603992,56605683,56609285,56612285,56616027,56617297,56618763,56621702,56625530,56633171,56634952,56636598,56649514,	0	TMEM260	cmpl	cmpl	0,1,0,2,0,0,0,2,2,0,2,0,2,2,2,0,
15	NM_001206920	chr14	-	57563921	57865874	57564134	57865825	8	57563921,57566474,57569787,57571893,57581213,57589215,57593938,57865722,	57564376,57566564,57569980,57572019,57581433,57589510,57594124,57865874,	0	SLC35F4	cmpl	cmpl	1,1,0,0,2,1,1,0,
16	NM_002431	chr14	+	60734740	60968680	60734862	60968349	8	60734740,60796216,60798086,60808324,60811986,60818721,60879713,60968228,	60734951,60796369,60798160,60808428,60812127,60818847,60879835,60968680,	0	MNAT1	cmpl	cmpl	0,2,2,1,0,0,0,2,
16	NM_021136	chr14	-	59595975	59870839	59596744	59870630	9	59595975,59603064,59603211,59603851,59605367,59607284,59726918,59745707,59870389,	59596787,59603123,59603258,59603921,59605506,59607492,59727668,59746481,59870839,	0	RTN1	cmpl	cmpl	2,0,1,0,2,1,1,1,0,
16	NM_139318	chr14	-	62706576	63045238	62707507	63045186	11	62706576,62779727,62802328,62849652,62950132,62980871,62987071,63001330,63006365,63016830,63045113,	62708455,62779924,62802581,62849852,62950559,62981264,62987187,63001459,63006472,63016954,63045238,	0	KCNH5	cmpl	cmpl	0,1,0,1,0,0,1,1,2,1,0,
16	NM_172375	chr14	-	62706576	63045238	62708441	63045186	10	62706576,62802328,62849652,62950132,62980871,62987071,63001330,63006365,63016830,63045113,	62708455,62802581,62849852,62950559,62981264,62987187,63001459,63006472,63016954,63045238,	0	KCNH5	cmpl	cmpl	1,0,1,0,0,1,1,2,1,0,
16	NM_015180	chr14	+	63852964	64226451	63909148	64225526	115	63852964,63909097,63940613,63941694,63941884,63942050,63949824,63954718,63961524,63963898,63967708,63976562,63977904,63978851,63980653,63980985,63982629,63983736,63986455,63990410,63990941,63993834,63995043,63996946,63997300,63998218,63998913,64000561,64001933,64002719,64007042,64009965,64016472,64017594,64019991,64021314,64021856,64022750,64024256,64024911,64025129,64026578,64027483,64029894,64031015,64047999,64049610,64051556,64055943,64062750,64065431,64070644,64073967,64075944,64078465,64080455,64081442,64087670,64089573,64090865,64093348,64097948,64098746,64101931,64107490,64113340,64119426,64120926,64122011,64122285,64125078,64126326,64126597,64128451,64129781,64130047,64132264,64134068,64137786,64139940,64141340,64141941,64143771,64146067,64152563,64158624,64159311,64162071,64163401,64165284,64167232,64167494,64168876,64170227,64174943,64177357,64186423,64188549,64190070,64202800,64208757,64209427,64209941,64211960,64212810,64214193,64216247,64218397,64219207,64220436,64221575,64223188,64224460,64224995,64225318,	63853143,63909227,63940675,63941790,63941962,63942143,63950006,63954915,63961625,63964000,63967846,63976727,63978017,63979014,63980732,63981173,63982794,63983886,63986617,63990569,63991115,63993969,63995202,63997158,63997391,63998328,63999040,64000719,64002081,64003330,64007222,64010116,64016631,64017756,64020093,64021515,64022028,64022863,64024459,64025031,64025421,64026730,64027793,64030059,64031357,64048155,64049876,64053657,64056266,64062895,64065650,64070910,64074136,64076100,64078606,64080638,64081580,64087856,64089696,64091048,64093480,64098146,64098821,64102042,64107607,64113571,64119609,64121061,64122133,64122427,64125210,64126479,64126807,64128553,64129901,64130248,64132438,64134200,64137983,64140073,64141523,64142088,64143948,64146223,64152716,64158795,64159442,64162276,64163581,64165410,64167387,64167639,64168971,64170462,64175138,64177483,64186579,64188708,64190237,64202963,64208945,64209578,64210124,64212098,64213005,64214470,64216387,64218512,64219410,64220637,64221704,64223380,64224547,64225045,64226451,	0	SYNE2	cmpl	cmpl	-1,0,1,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,
