#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
74	NM_004192	chrY	-	1403138	1452977	1403268	1452840	13	1403138,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1452747,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1452977,	0	ASMTL	cmpl	cmpl	1,1,1,0,1,0,2,1,2,0,0,0,0,
74	NM_001173473	chrY	-	1403138	1453762	1403268	1442236	13	1403138,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1453617,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1453762,	0	ASMTL	cmpl	cmpl	1,1,1,0,1,0,2,1,2,0,0,0,-1,
75	NM_001171135	chrY	-	2486413	2500539	2488634	2490719	2	2486413,2500310,	2490772,2500539,	0	ZBED1	cmpl	cmpl	0,-1,
75	NM_001171136	chrY	-	2486413	2500967	2488634	2490719	2	2486413,2500816,	2490772,2500967,	0	ZBED1	cmpl	cmpl	0,-1,
75	NM_004729	chrY	-	2486413	2500967	2488634	2490719	2	2486413,2500816,	2490769,2500967,	0	ZBED1	cmpl	cmpl	0,-1,
75	NR_033381	chrY	+	2609264	2638329	2638329	2638329	10	2609264,2610995,2612149,2615815,2618739,2619428,2622689,2623384,2626596,2637973,	2609481,2611038,2612218,2615969,2618784,2619497,2622734,2623453,2626642,2638329,	0	CD99P1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
75	NR_003254	chrY	+	2752295	2774996	2774996	2774996	3	2752295,2770549,2774715,	2752335,2770591,2774996,	0	XGY2	unk	unk	-1,-1,-1,
75	NR_046502	chrY	+	3002995	3102272	3102272	3102272	4	3002995,3079283,3096994,3102084,	3003217,3079341,3097056,3102272,	0	LINC00278	unk	unk	-1,-1,-1,-1,
75	NM_145177	chrY	-	2219513	2500974	2221040	2500925	7	2219513,2243022,2266739,2291501,2408744,2425196,2500816,	2221229,2243230,2266947,2291603,2408813,2425304,2500974,	0	DHRSX	cmpl	cmpl	0,2,1,1,1,1,0,
75	NR_033380	chrY	+	2609264	2657229	2657229	2657229	9	2609264,2610995,2612149,2615815,2618739,2619428,2623384,2626596,2655026,	2609481,2611038,2612218,2615969,2618784,2619497,2623453,2626642,2657229,	0	CD99P1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
79	NR_001536	chrY	-	6406243	6428444	6428444	6428444	8	6406243,6408146,6408464,6411373,6412222,6419764,6422327,6428239,	6406923,6408344,6408543,6411530,6412371,6419851,6422405,6428444,	0	TTTY2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
79	NR_003590	chrY	-	6406243	6428444	6428444	6428444	8	6406243,6408146,6408464,6411373,6412222,6419764,6422327,6428239,	6406923,6408344,6408543,6411530,6412371,6419851,6422405,6428444,	0	TTTY2B	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
79	NM_033284	chrY	+	6910685	7091683	7025084	7091492	19	6910685,6912087,6978212,6995803,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6978243,6995898,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
79	NM_134258	chrY	+	6910685	7091683	7025084	7091492	18	6910685,6912087,6995803,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6995898,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
79	NM_134259	chrY	+	6910685	7091683	7025084	7091492	18	6910685,6912087,6978212,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6978243,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
85	NR_047631	chrY	-	13248378	13480670	13480670	13480670	28	13248378,13251016,13260277,13297706,13298956,13299976,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13300068,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047630	chrY	-	13248378	13480670	13480670	13480670	26	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306185,13323554,13324600,13326220,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306250,13323760,13324706,13326350,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047601	chrY	-	13248378	13480670	13480670	13480670	28	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13335800,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047602	chrY	-	13248378	13480670	13480670	13480670	27	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047642	chrY	-	13248378	13480670	13480670	13480670	29	13248378,13251016,13260277,13278240,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13278345,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047640	chrY	-	13248378	13480670	13480670	13480670	28	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13324760,13355001,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13403782,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324709,13324764,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13403888,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NM_001258264	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360480,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258253	chrY	-	13248378	13480670	13249855	13479665	28	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13354785,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13354833,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258255	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258254	chrY	-	13248378	13480670	13249855	13479665	28	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258256	chrY	-	13248378	13480670	13249855	13479665	28	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258258	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358619,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258260	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358553,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258251	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13354785,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13354833,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NR_047644	chrY	-	13248378	13480670	13480670	13480670	30	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358521,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047606	chrY	-	13248378	13480670	13480670	13480670	28	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13355002,13355922,13357876,13358310,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13355398,13356018,13357969,13358446,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047605	chrY	-	13248378	13480670	13480670	13480670	28	13248378,13251016,13260277,13278240,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13278345,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13355398,13356018,13357969,13359986,13360480,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047635	chrY	-	13248378	13480670	13480670	13480670	27	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369260,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047643	chrY	-	13248378	13480670	13480670	13480670	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13335800,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NR_047603	chrY	-	13248378	13480670	13480670	13480670	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13475902,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13476025,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NM_001258252	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258263	chrY	-	13248378	13480670	13249855	13479665	27	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NR_047600	chrY	-	13248378	13480670	13480670	13480670	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355637,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355528,13355703,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
85	NM_182660	chrY	-	13323033	13480670	13323113	13479665	20	13323033,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13323368,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_182659	chrY	-	13297508	13480670	13297702	13479665	25	13297508,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258261	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359087,13359766,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358553,13359222,13359986,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258262	chrY	-	13248378	13480670	13249855	13479665	30	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355922,13357876,13358463,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358619,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	NM_001258265	chrY	-	13248378	13480670	13249855	13479665	24	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13410992,13414734,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13411113,13414793,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,2,0,2,0,
85	NM_001258270	chrY	-	13248378	13480670	13251004	13479665	28	13248378,13251001,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	-1,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
