#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
9	NM_001282149	chr17	-	1003517	1079146	1006079	1078859	18	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1078813,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079146,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,
9	NM_001092	chr17	-	1003517	1109100	1006079	1109068	22	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1079329,1083519,1091664,1100636,1108933,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079390,1083627,1091850,1100735,1109100,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,
9	NM_021962	chr17	-	1003517	1179974	1006079	1179727	23	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1079329,1083519,1091664,1100636,1125182,1179666,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079390,1083627,1091850,1100735,1125367,1179974,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,
9	NM_001159746	chr17	-	1003517	1187322	1006079	1125290	23	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1079329,1083519,1091664,1100636,1125182,1186799,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079390,1083627,1091850,1100735,1125367,1187322,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,-1,
9	NM_001322841	chr17	-	1003517	1229680	1006079	1229630	23	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1079329,1083519,1091664,1100636,1125182,1228792,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079390,1083627,1091850,1100735,1125367,1229680,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,
9	NM_001256828	chr17	-	2059838	2236847	2061491	2236636	11	2059838,2065072,2065467,2068777,2081809,2085724,2172657,2186662,2188398,2236491,2236796,	2061622,2065154,2065679,2068931,2081956,2085901,2172859,2186831,2188515,2236637,2236847,	0	SMG6	cmpl	cmpl	1,0,1,0,0,0,2,1,1,0,-1,
9	NM_001256827	chr17	-	2059838	2266199	2061491	2236636	12	2059838,2065072,2065467,2068777,2081809,2085724,2172657,2186662,2188398,2236491,2244657,2265967,	2061622,2065154,2065679,2068931,2081956,2085901,2172859,2186831,2188515,2236637,2244719,2266199,	0	SMG6	cmpl	cmpl	1,0,1,0,0,0,2,1,1,0,-1,-1,
9	NM_017575	chr17	-	2059838	2303775	2061491	2303720	19	2059838,2065072,2065467,2068777,2081809,2085724,2172657,2186662,2188398,2236491,2244657,2282646,2283624,2292551,2292870,2297242,2297862,2298905,2303632,	2061622,2065154,2065679,2068931,2081956,2085901,2172859,2186831,2188515,2236637,2244719,2282859,2283735,2292630,2292977,2297353,2298055,2300664,2303775,	0	SMG6	cmpl	cmpl	1,0,1,0,0,0,2,1,1,2,0,0,0,2,0,0,2,1,0,
9	NM_014716	chr17	+	7336528	7351474	7336734	7351395	22	7336528,7337311,7341947,7342274,7342415,7343378,7343705,7343860,7344048,7344538,7346243,7346390,7346807,7347030,7347921,7348126,7348305,7348994,7349944,7350126,7350949,7351294,	7336787,7337369,7342067,7342328,7342474,7343562,7343750,7343956,7344123,7344648,7346295,7346491,7346931,7347242,7347991,7348221,7348475,7349167,7350054,7350237,7350999,7351474,	0	ACAP1	cmpl	cmpl	0,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,1,0,2,2,1,
9	NM_016376	chr17	-	4163817	4263995	4167778	4263941	25	4163817,4169197,4170714,4172555,4173353,4173908,4177125,4178856,4179720,4181253,4182180,4183397,4183811,4184817,4189381,4194977,4195402,4197372,4206320,4207932,4209823,4216982,4235771,4242255,4263931,	4167911,4169288,4170861,4172680,4173444,4174056,4177302,4179057,4179877,4181372,4182352,4183551,4183910,4185046,4189479,4195177,4195471,4197577,4206486,4208082,4209947,4217118,4235890,4242448,4263995,	0	ANKFY1	cmpl	cmpl	2,1,1,2,1,0,0,0,2,0,2,1,1,0,1,2,2,1,0,0,2,1,2,1,0,
9	NM_001322840	chr17	-	1003517	1126565	1006079	1125290	23	1003517,1007164,1009678,1010728,1011845,1012687,1013104,1050049,1050536,1056034,1056997,1057969,1058744,1067076,1069968,1072613,1073624,1079329,1083519,1091664,1100636,1125182,1126339,	1006169,1007312,1009784,1010863,1011985,1012797,1013164,1050181,1050634,1056109,1057102,1058045,1058867,1067242,1070090,1072754,1073677,1079390,1083627,1091850,1100735,1125367,1126565,	0	ABR	cmpl	cmpl	0,2,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,-1,
9	NR_047571	chr17	-	4163817	4263995	4263995	4263995	24	4163817,4169197,4170714,4172555,4173353,4173908,4177125,4178856,4179720,4181253,4182180,4183397,4183811,4184817,4189381,4194977,4195402,4197372,4206320,4207932,4209823,4216982,4242255,4263931,	4167911,4169288,4170861,4172680,4173444,4174056,4177302,4179057,4179877,4181372,4182352,4183551,4183910,4185046,4189479,4195177,4195471,4197577,4206486,4208082,4209947,4217118,4242448,4263995,	0	ANKFY1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
9	NR_039973	chr17	+	4141088	4240637	4240637	4240637	2	4141088,4240592,	4141109,4240637,	0	MIR5096	unk	unk	-1,-1,
9	NM_001330063	chr17	-	4163817	4263995	4167778	4263941	25	4163817,4169197,4170714,4172555,4173353,4173908,4177125,4178856,4179720,4181253,4182180,4183397,4183811,4184817,4189381,4194977,4195402,4197372,4206320,4207932,4209823,4216982,4235771,4242255,4263931,	4167911,4169288,4170861,4172680,4173444,4174056,4177302,4179057,4179877,4181372,4182349,4183551,4183910,4185046,4189479,4195177,4195471,4197577,4206486,4208082,4209947,4217118,4235890,4242448,4263995,	0	ANKFY1	cmpl	cmpl	2,1,1,2,1,0,0,0,2,0,2,1,1,0,1,2,2,1,0,0,2,1,2,1,0,
9	NM_001257999	chr17	-	4163817	4263847	4167778	4263730	25	4163817,4169197,4170714,4172555,4173353,4173908,4177125,4178856,4179720,4181253,4182180,4183397,4183811,4184817,4189381,4194977,4195402,4197372,4206320,4207932,4209823,4216982,4235771,4242255,4263594,	4167911,4169288,4170861,4172680,4173444,4174056,4177302,4179057,4179877,4181372,4182349,4183551,4183910,4185046,4189479,4195177,4195471,4197577,4206486,4208082,4209947,4217118,4235890,4242448,4263847,	0	ANKFY1	cmpl	cmpl	2,1,1,2,1,0,0,0,2,0,2,1,1,0,1,2,2,1,0,0,2,1,2,1,0,
10	NR_125367	chr17	+	10383131	10625540	10625540	10625540	11	10383131,10406147,10567536,10588388,10590642,10598072,10608144,10608353,10612458,10613744,10622751,	10383207,10406238,10567612,10588423,10590775,10598222,10608223,10608615,10612574,10613877,10625540,	0	MYHAS	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10	NM_001173461	chr17	+	11241422	11564063	11241422	11558304	4	11241422,11263365,11555739,11557753,	11242060,11263526,11555892,11564063,	0	SHISA6	cmpl	cmpl	0,2,1,1,
10	NM_001173462	chr17	+	11241422	11564063	11241422	11558304	5	11241422,11263365,11379413,11555739,11557753,	11242060,11263526,11379509,11555892,11564063,	0	SHISA6	cmpl	cmpl	0,2,1,1,1,
10	NM_207386	chr17	+	11241422	11564063	11241422	11558304	6	11241422,11263365,11379413,11551895,11555739,11557753,	11242060,11263526,11379509,11551952,11555892,11564063,	0	SHISA6	cmpl	cmpl	0,2,1,1,1,1,
10	NR_034144	chr17	+	12549967	12637187	12637187	12637187	3	12549967,12590440,12635000,	12550077,12590748,12637187,	0	LINC00670	unk	unk	-1,-1,-1,
10	NR_034145	chr17	+	12549967	12637187	12637187	12637187	4	12549967,12584559,12590440,12635000,	12550077,12584721,12590748,12637187,	0	LINC00670	unk	unk	-1,-1,-1,-1,
10	NR_033656	chr17	-	9250470	9575958	9575958	9575958	6	9250470,9378551,9491828,9505037,9568370,9575791,	9250645,9378653,9491921,9505162,9568470,9575958,	0	STX8	unk	unk	-1,-1,-1,-1,-1,-1,
10	NM_004853	chr17	-	9250470	9575958	9250577	9575808	8	9250470,9378551,9491828,9505037,9545171,9557433,9568370,9575791,	9250645,9378653,9491921,9505162,9545282,9557528,9568470,9575958,	0	STX8	cmpl	cmpl	1,1,1,2,2,0,2,0,
11	NM_007202	chr17	-	19904451	19977856	19906226	19977679	15	19904451,19909180,19909925,19920035,19924407,19931804,19936285,19939712,19940886,19941825,19947406,19958013,19962839,19968413,19977591,	19906232,19909276,19909978,19920118,19924517,19931978,19936430,19939849,19941010,19941910,19947505,19958571,19963022,19968461,19977856,	0	AKAP10	cmpl	cmpl	0,0,1,2,0,0,2,0,2,1,1,1,1,1,0,
11	NM_002767	chr17	+	18858067	18931286	18865833	18930698	12	18858067,18865468,18865801,18867281,18872582,18877697,18882567,18889821,18911102,18923913,18928810,18930539,	18858261,18865564,18865952,18867334,18872649,18877870,18882683,18889877,18911251,18923984,18928957,18931286,	0	PRPSAP2	cmpl	cmpl	-1,-1,0,2,1,2,1,0,2,1,0,0,
11	NM_001005291	chr17	-	17811348	17837011	17812621	17836817	20	17811348,17813367,17813568,17814244,17814614,17814834,17815220,17815859,17816206,17816456,17816957,17817255,17817695,17818259,17819012,17819319,17819537,17820089,17823517,17836726,	17812851,17813479,17813769,17814410,17814747,17814944,17815329,17816028,17816373,17816718,17817136,17817457,17817916,17818374,17819234,17819454,17819725,17820521,17823607,17837011,	0	SREBF1	cmpl	cmpl	1,0,0,2,1,2,1,0,1,0,1,0,1,0,0,0,1,1,1,0,
11	NM_004176	chr17	-	17811348	17837011	17812621	17836817	19	17811348,17813367,17813568,17814244,17814614,17814834,17815220,17815859,17816206,17816456,17816957,17817255,17817695,17818259,17819012,17819319,17819537,17820089,17836726,	17812851,17813479,17813769,17814410,17814747,17814944,17815329,17816028,17816373,17816718,17817136,17817457,17817916,17818374,17819234,17819454,17819725,17820521,17837011,	0	SREBF1	cmpl	cmpl	1,0,0,2,1,2,1,0,1,0,1,0,1,0,0,0,1,1,0,
11	NR_123730	chr17	+	20938519	20982357	20982357	20982357	6	20938519,20949102,20956193,20956633,20958301,20981486,	20938660,20949441,20956353,20956709,20958402,20982357,	0	LOC339260	unk	unk	-1,-1,-1,-1,-1,-1,
11	NM_001243940	chr17	+	18865468	18931286	18865833	18930698	10	18865468,18865801,18867281,18872582,18877697,18882567,18889821,18911102,18923913,18930539,	18865564,18865952,18867334,18872649,18877870,18882683,18889877,18911251,18923984,18931286,	0	PRPSAP2	cmpl	cmpl	-1,0,2,1,2,1,0,2,1,0,
11	NM_001243942	chr17	+	18856298	18931286	18877716	18930698	11	18856298,18865468,18865801,18872582,18877697,18882567,18889821,18911102,18923913,18928810,18930539,	18856429,18865564,18865952,18872649,18877870,18882683,18889877,18911251,18923984,18928957,18931286,	0	PRPSAP2	cmpl	cmpl	-1,-1,-1,-1,0,1,0,2,1,0,0,
11	NM_001243941	chr17	+	18858067	18931286	18877716	18930698	10	18858067,18865801,18872582,18877697,18882567,18889821,18911102,18923913,18928810,18930539,	18858261,18865952,18872649,18877870,18882683,18889877,18911251,18923984,18928957,18931286,	0	PRPSAP2	cmpl	cmpl	-1,-1,-1,0,1,0,2,1,0,0,
11	NM_001243936	chr17	+	18856298	18931286	18865833	18930698	10	18856298,18865468,18865801,18877697,18882567,18889821,18911102,18923913,18928810,18930539,	18856429,18865564,18865952,18877870,18882683,18889877,18911251,18923984,18928957,18931286,	0	PRPSAP2	cmpl	cmpl	-1,-1,0,2,1,0,2,1,0,0,
11	NM_001330152	chr17	-	19904302	19977856	19906226	19977679	14	19904302,19909180,19909925,19920035,19924407,19936285,19939712,19940886,19941825,19947406,19958013,19962839,19968413,19977591,	19906232,19909276,19909978,19920118,19924517,19936430,19939849,19941010,19941910,19947505,19958571,19963022,19968461,19977856,	0	AKAP10	cmpl	cmpl	0,0,1,2,0,2,0,2,1,1,1,1,1,0,
12	NM_001199775	chr17	+	30380477	30469657	30380637	30464814	21	30380477,30384988,30420840,30421663,30422673,30423505,30427390,30431771,30438974,30442307,30443801,30445690,30449552,30451710,30455338,30456255,30456461,30461179,30461876,30462369,30464587,	30380642,30385236,30420983,30421833,30423023,30423697,30427558,30431881,30439077,30442450,30443971,30446020,30449748,30451846,30455470,30456351,30456526,30461311,30462062,30462469,30469657,	0	CPD	cmpl	cmpl	0,2,1,0,2,1,1,1,0,1,0,2,2,0,1,1,1,0,0,0,1,
12	NM_032932	chr17	+	31391623	31538217	31391852	31531732	15	31391623,31431812,31434033,31517650,31521165,31521914,31522359,31523511,31523892,31525089,31527841,31528405,31528619,31530325,31531615,	31392011,31431900,31434122,31517877,31521360,31522049,31522395,31523611,31523996,31525230,31527923,31528543,31528778,31530469,31538217,	0	RAB11FIP4	cmpl	cmpl	0,0,1,0,2,2,2,2,0,2,2,0,0,0,0,
12	NM_015194	chr17	-	32492521	32877173	32494758	32876872	22	32492521,32605086,32638721,32653842,32654476,32659114,32711987,32721022,32738252,32745210,32748935,32755491,32760289,32760481,32764877,32767635,32771124,32772788,32775863,32778479,32780575,32876777,	32494915,32605241,32638835,32653947,32654621,32659338,32712195,32721189,32738385,32745285,32749006,32755662,32760404,32760627,32765081,32767752,32771220,32772842,32776029,32778573,32780784,32877173,	0	MYO1D	cmpl	cmpl	2,0,0,0,2,0,2,0,2,2,0,0,2,0,0,0,0,0,2,1,2,0,
12	NM_001304	chr17	+	30378923	30469657	30378980	30464814	21	30378923,30384988,30420840,30421663,30422673,30423505,30427390,30431771,30438974,30442307,30443801,30445690,30449552,30451710,30455338,30456255,30456461,30461179,30461876,30462369,30464587,	30379726,30385236,30420983,30421833,30423023,30423697,30427558,30431881,30439077,30442450,30443971,30446020,30449748,30451846,30455470,30456351,30456526,30461311,30462062,30462469,30469657,	0	CPD	cmpl	cmpl	0,2,1,0,2,1,1,1,0,1,0,2,2,0,1,1,1,0,0,0,1,
13	NM_001257413	chr17	-	39757714	39864188	39765789	39864126	4	39757714,39829386,39832097,39864119,	39766493,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,0,
13	NM_001257411	chr17	-	39757714	39864188	39765789	39864126	6	39757714,39777650,39788257,39829386,39832097,39864119,	39766493,39777767,39788374,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,0,
13	NM_183231	chr17	-	39757714	39864188	39765789	39864126	6	39757714,39777650,39792672,39829386,39832097,39864119,	39766493,39777767,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,0,
13	NM_183230	chr17	-	39757714	39864188	39765789	39864126	7	39757714,39788257,39791415,39792672,39829386,39832097,39864119,	39766493,39788374,39791583,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,0,
13	NM_001257410	chr17	-	39757714	39864188	39765789	39864126	7	39757714,39777650,39788257,39791415,39829386,39832097,39864119,	39766493,39777767,39788374,39791583,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,0,
13	NM_001257408	chr17	-	39757714	39864188	39765789	39864126	7	39757714,39777650,39788257,39791415,39792672,39832097,39864119,	39766493,39777767,39788374,39791583,39792933,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,0,
13	NM_183232	chr17	-	39757714	39864188	39765789	39864126	6	39757714,39791415,39792672,39829386,39832097,39864119,	39766493,39791583,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,0,
13	NM_001030006	chr17	+	35587262	35726417	35594030	35723699	22	35587262,35594007,35598229,35605704,35608141,35624396,35626620,35627384,35627630,35636340,35639594,35641876,35650529,35657598,35670856,35671753,35674175,35682694,35709223,35710233,35717194,35723624,	35587428,35594067,35598335,35605840,35608387,35624587,35626842,35627505,35627726,35636456,35639760,35641975,35650789,35657791,35670898,35671900,35674321,35682824,35709308,35710320,35717349,35726417,	0	AP2B1	cmpl	cmpl	-1,0,1,2,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,1,1,0,
13	NM_001282	chr17	+	35587262	35726417	35594030	35723699	21	35587262,35594007,35598229,35605704,35608141,35624396,35626620,35627384,35627630,35636340,35639594,35641876,35650529,35657598,35671753,35674175,35682694,35709223,35710233,35717194,35723624,	35587428,35594067,35598335,35605840,35608387,35624587,35626842,35627505,35627726,35636456,35639760,35641975,35650789,35657791,35671900,35674321,35682824,35709308,35710320,35717349,35726417,	0	AP2B1	cmpl	cmpl	-1,0,1,2,0,0,2,2,0,0,2,0,0,2,0,0,2,0,1,1,0,
13	NM_003559	chr17	-	38765690	38799905	38769690	38799424	10	38765690,38770435,38771013,38777686,38778333,38779382,38780451,38784242,38786822,38799265,	38769771,38770539,38771272,38777800,38778372,38779529,38780604,38784339,38786920,38799905,	0	PIP4K2B	cmpl	cmpl	0,1,0,0,0,0,0,2,0,0,
13	NM_001284514	chr17	-	39757714	39864188	39765789	39777735	9	39757714,39777650,39777884,39788257,39791415,39792672,39829386,39832097,39864119,	39766493,39777767,39778010,39788374,39791583,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,0,-1,-1,-1,-1,-1,-1,-1,
13	NM_001284515	chr17	-	39757714	39864188	39765789	39777735	8	39757714,39777650,39777884,39788257,39792672,39829386,39832097,39864119,	39766493,39777767,39778010,39788374,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,0,-1,-1,-1,-1,-1,-1,
13	NM_001257414	chr17	-	39757714	39864188	39765789	39864126	5	39757714,39792672,39829386,39832097,39864119,	39766493,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,0,
13	NM_183229	chr17	-	39757714	39864188	39765789	39864126	7	39757714,39777650,39791415,39792672,39829386,39832097,39864119,	39766493,39777767,39791583,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,0,
13	NM_183228	chr17	-	39757714	39864188	39765789	39864126	7	39757714,39777650,39788257,39792672,39829386,39832097,39864119,	39766493,39777767,39788374,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,0,
13	NM_001257409	chr17	-	39757714	39864188	39765789	39864126	6	39757714,39777650,39791415,39792672,39832097,39864119,	39766493,39777767,39791583,39792933,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,0,
13	NM_001257412	chr17	-	39757714	39864188	39765789	39864126	5	39757714,39777650,39829386,39832097,39864119,	39766493,39777767,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,0,
13	NM_012481	chr17	-	39757714	39864188	39765789	39864126	8	39757714,39777650,39788257,39791415,39792672,39829386,39832097,39864119,	39766493,39777767,39788374,39791583,39792933,39829488,39832151,39864188,	0	IKZF3	cmpl	cmpl	1,1,1,1,1,1,1,0,
13	NM_001304438	chr17	+	34580748	34639318	34581076	34638232	9	34580748,34626126,34628562,34629011,34630007,34632703,34634798,34636006,34637176,	34581143,34627057,34628709,34629204,34630151,34632909,34635087,34636198,34639318,	0	TMEM132E	cmpl	cmpl	0,1,2,2,0,0,2,0,0,
14	NM_001293091	chr17	-	47117696	47189312	47120934	47181629	18	47117696,47122443,47123885,47129392,47132256,47137151,47138738,47141852,47142228,47143882,47151805,47154671,47156912,47157229,47158205,47169916,47181561,47189145,	47121017,47122600,47123960,47129521,47132374,47137360,47138891,47142025,47142436,47143982,47151918,47154786,47157124,47157384,47158303,47170042,47181637,47189312,	0	CDC27	cmpl	cmpl	1,0,0,0,2,0,0,1,0,2,0,2,0,1,2,2,0,-1,
14	NM_001256	chr17	-	47117696	47189312	47120934	47189172	19	47117696,47122443,47123885,47129392,47132256,47137151,47138738,47141852,47142228,47143882,47151805,47154671,47156912,47157229,47158205,47169916,47171916,47181561,47189145,	47121017,47122600,47123960,47129521,47132374,47137360,47138891,47142025,47142436,47143982,47151918,47154786,47157124,47157384,47158303,47170042,47172064,47181637,47189312,	0	CDC27	cmpl	cmpl	1,0,0,0,2,0,0,1,0,2,0,2,0,1,2,2,1,0,0,
14	NM_001321381	chr17	+	42980561	42993692	42980576	42991716	6	42980561,42981076,42987255,42989340,42990316,42990850,	42981075,42981081,42987414,42989539,42990436,42993692,	0	RUNDC1	cmpl	cmpl	0,1,0,0,1,1,
14	NM_173079	chr17	+	42980561	42993692	42980576	42991716	5	42980561,42987255,42989340,42990316,42990850,	42981074,42987414,42989539,42990436,42993692,	0	RUNDC1	cmpl	cmpl	0,0,0,1,1,
14	NM_152344	chr17	-	44034634	44067619	44036207	44066587	6	44034634,44037411,44040146,44063800,44066463,44067442,	44036300,44037538,44040256,44063934,44066733,44067619,	0	LSM12	cmpl	cmpl	0,2,0,1,0,-1,
14	NM_021079	chr17	+	45061298	45109014	45061329	45105639	12	45061298,45081643,45086507,45093684,45096193,45097127,45098381,45099404,45102950,45103708,45104858,45105618,	45061460,45081752,45086652,45093803,45096285,45097244,45098552,45099513,45103121,45103876,45104996,45109014,	0	NMT1	cmpl	cmpl	0,2,0,1,0,2,2,2,0,0,0,0,
