name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc004cpq.3	chrX	+	1268844	1309934	1282703	1305501	9	1268844,1274754,1282677,1285777,1288518,1288758,1290336,1305445,1309401,	1268879,1274842,1282779,1285920,1288642,1288888,1290509,1305527,1309934,	P15509	ENST00000355805.7
uc064xtb.1	chrX	+	1268844	1309934	1282703	1303970	12	1268844,1274754,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1303922,1305445,1309401,	1268879,1274842,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1304019,1305527,1309934,	F2Z3C9	ENST00000486791.6
uc064xtk.1	chrX	+	1294327	1309934	1294327	1294327	7	1294327,1295426,1300490,1303260,1303922,1305445,1309401,	1294461,1295456,1300626,1303362,1304019,1305527,1309934,		ENST00000498153.6
uc010ncv.3	chrX	+	1268799	1309935	1282703	1309479	14	1268799,1274754,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1300490,1303260,1303922,1305445,1309401,	1268879,1274842,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1300626,1303362,1304019,1305527,1309935,	P15509	ENST00000417535.7
uc010nct.2	chrX	+	1268799	1309935	1282703	1309479	14	1268799,1274754,1282408,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1300490,1303922,1305445,1309401,	1268879,1274818,1282560,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1300626,1304019,1305527,1309935,	P15509	ENST00000432318.7
uc011mhc.1	chrX	+	1268799	1309935	1288814	1309479	11	1268799,1282677,1288518,1288758,1290336,1294327,1295426,1300490,1303922,1305445,1309401,	1268879,1282779,1288642,1288888,1290509,1294461,1295456,1300626,1304019,1305527,1309935,	P15509	ENST00000501036.7
uc004cpn.3	chrX	+	1268807	1310381	1282703	1309479	13	1268807,1274754,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1300490,1303922,1305445,1309401,	1268879,1274842,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1300626,1304019,1305527,1310381,	P15509	ENST00000381524.8
uc064xtm.1	chrX	+	1336795	1356331	1341765	1356331	5	1336795,1341727,1352099,1352321,1356220,	1336926,1341829,1352232,1352506,1356331,	J3JS34	ENST00000432757.6
uc004cps.4	chrX	+	1336615	1382685	1341765	1382465	12	1336615,1341727,1345315,1348430,1352099,1352321,1356220,1358860,1365137,1378658,1381022,1382390,	1336926,1341829,1345434,1348545,1352232,1352506,1356336,1358887,1365252,1378764,1381104,1382685,	P26951	ENST00000331035.9
uc011mhd.3	chrX	+	1336615	1382689	1341765	1382465	10	1336615,1341727,1352099,1352321,1356220,1358860,1365137,1378658,1381022,1382390,	1336926,1341829,1352232,1352506,1356336,1358887,1365252,1378764,1381104,1382689,	P26951	ENST00000381469.7
uc064xto.1	chrX	-	1387344	1392088	1387344	1387344	4	1387344,1389240,1390191,1391898,	1387419,1389727,1390293,1392088,		ENST00000484026.6
uc064xtn.1	chrX	-	1387310	1392103	1387310	1387310	4	1387310,1389240,1390191,1391898,	1387419,1389727,1390290,1392103,		ENST00000475167.6
uc004cpt.4	chrX	-	1386151	1392724	1386601	1392009	4	1386151,1387278,1389240,1391898,	1386759,1387419,1389727,1392724,	Q6I9V5	ENST00000381401.10
uc064xtp.1	chrX	+	1396426	1398958	1396426	1396426	2	1396426,1398824,	1396648,1398958,		ENST00000434938.7
uc064xtq.1	chrX	+	1397024	1399402	1397024	1397024	3	1397024,1398824,1399366,	1397224,1398958,1399402,		ENST00000430235.7
uc064xtr.1	chrX	+	1401768	1403493	1401768	1401768	2	1401768,1403376,	1402225,1403493,		ENST00000443929.6
uc064xtt.1	chrX	+	1402042	1413131	1402042	1402042	3	1402042,1403460,1412742,	1402225,1403585,1413131,		ENST00000420411.7
uc064xts.1	chrX	+	1401810	1413915	1401810	1401810	4	1401810,1403460,1412742,1413761,	1402225,1403585,1412888,1413915,		ENST00000425740.7
uc064xtv.1	chrX	+	1403509	1414024	1403509	1403509	3	1403509,1412790,1413763,	1403585,1412888,1414024,		ENST00000602357.6
uc064xtu.1	chrX	+	1403458	1414028	1403458	1403458	3	1403458,1412742,1413748,	1403585,1412888,1414028,		ENST00000419737.7
uc064xtw.1	chrX	-	1427726	1435391	1427726	1427726	3	1427726,1432268,1435021,	1428121,1432377,1435391,		ENST00000463763.6
uc064xtx.1	chrX	-	1431901	1435728	1431901	1431901	3	1431901,1435021,1435693,	1432377,1435083,1435728,		ENST00000462195.6
uc064xty.1	chrX	-	1441591	1452872	1441591	1441591	2	1441591,1452747,	1442317,1452872,		ENST00000474865.6
uc004cpx.3	chrX	-	1403140	1452873	1403268	1452840	13	1403140,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1452747,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1452873,	O95671	ENST00000381317.8
uc004cpy.3	chrX	-	1403140	1452929	1403268	1452840	12	1403140,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1442185,1452747,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1442317,1452929,	O95671	ENST00000381333.9
uc011mhf.2	chrX	-	1403138	1453762	1403268	1442236	13	1403138,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1453617,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1453762,	O95671	ENST00000534940.6
uc064xtz.1	chrX	-	1466436	1494353	1466436	1466436	2	1466436,1494092,	1466582,1494353,		ENST00000460672.6
uc004cpz.3	chrX	-	1462571	1537107	1465478	1466558	2	1462571,1536920,	1466582,1537107,	Q86VZ1	ENST00000381297.9
uc010ncx.2	chrX	+	1591624	1600303	1593462	1599621	4	1591624,1593443,1595383,1599191,	1591769,1594224,1595532,1600303,	X6RAJ1	ENST00000381261.8
uc064xua.1	chrX	+	1591622	1602502	1593462	1600143	6	1591622,1593443,1595383,1599191,1600137,1600658,	1591769,1594224,1595532,1599432,1600207,1602502,	Q02040	ENST00000474361.6
uc004cqa.4	chrX	+	1591592	1602514	1593462	1601594	5	1591592,1593443,1595383,1599191,1600658,	1591769,1594224,1595532,1599432,1602514,	Q02040	ENST00000313871.8
uc064xuc.1	chrX	+	1627745	1636463	1627745	1627745	2	1627745,1636241,	1628033,1636463,		ENST00000509780.6
uc064xub.1	chrX	+	1615163	1643027	1615199	1643014	8	1615163,1623138,1624268,1627702,1629820,1633149,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1633290,1636560,1643027,	X5D2A4	ENST00000381229.9
uc010ncy.4	chrX	+	1615000	1643081	1615199	1643014	9	1615000,1623138,1624268,1627702,1629820,1632703,1633149,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1632787,1633290,1636560,1643081,	P46597	ENST00000381241.8
uc004cqe.4	chrX	+	1615174	1643081	1615199	1643014	7	1615174,1623138,1624268,1627702,1629820,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1636560,1643081,	X5D784	ENST00000381233.8
uc064xud.1	chrX	+	1636397	1643081	1636397	1643014	2	1636397,1642802,	1636560,1643081,	I7HFW6	ENST00000432523.6
uc064xue.1	chrX	+	1732583	1741988	1732583	1732583	3	1732583,1733949,1741930,	1732723,1734196,1741988,		ENST00000427886.6
uc064xuf.1	chrX	+	1734116	1755985	1734116	1734116	2	1734116,1755683,	1734196,1755985,		ENST00000432272.6
uc064xug.1	chrX	+	1767346	1768776	1767346	1767346	2	1767346,1768434,	1767552,1768776,		ENST00000453953.6
uc064xui.1	chrX	-	2261393	2266937	2261393	2261393	2	2261393,2266739,	2261767,2266937,		ENST00000464935.6
uc064xum.1	chrX	-	2334294	2336410	2334294	2334294	2	2334294,2336384,	2334919,2336410,		ENST00000437244.6
uc064xuo.1	chrX	-	2486981	2488971	2486981	2486981	2	2486981,2488787,	2487702,2488971,		ENST00000515319.6
uc004cqh.3	chrX	-	2488185	2500555	2488634	2490719	2	2488185,2500310,	2490772,2500555,	O96006	ENST00000381218.8
uc064xul.1	chrX	-	2291501	2500589	2392466	2500589	5	2291501,2392353,2408744,2425196,2500310,	2291603,2392474,2408813,2425304,2500589,	H7C5T6	ENST00000478825.6
uc064xuj.1	chrX	-	2266769	2500650	2266769	2425212	5	2266769,2291501,2408744,2425196,2500310,	2266947,2291603,2408813,2425304,2500650,	C9JRH1	ENST00000444280.6
uc064xup.1	chrX	-	2489904	2500895	2489904	2490719	2	2489904,2500816,	2490772,2500895,	C9JXP4	ENST00000461691.6
uc064xun.1	chrX	-	2337830	2500960	2337830	2337830	4	2337830,2408744,2425196,2500816,	2337999,2408813,2425304,2500960,		ENST00000430536.7
uc022brw.2	chrX	-	2486413	2500967	2488634	2490719	2	2486413,2500816,	2490772,2500967,	O96006	ENST00000381223.9
uc004cqg.3	chrX	-	2486435	2500967	2488634	2490719	2	2486435,2500816,	2490769,2500967,	O96006	ENST00000381222.7
uc064xuh.1	chrX	-	2243061	2500973	2243061	2500925	5	2243061,2266739,2291501,2425196,2500816,	2243230,2266947,2291603,2425304,2500973,	C9JB06	ENST00000412516.7
uc004cqf.5	chrX	-	2219515	2500978	2221040	2500925	7	2219515,2243022,2266739,2291501,2408744,2425196,2500816,	2221229,2243230,2266947,2291603,2408813,2425304,2500978,	Q8N5I4	ENST00000334651.10
uc064xuk.1	chrX	-	2266853	2502805	2392466	2502767	6	2266853,2291501,2392353,2408744,2425196,2502760,	2266947,2291603,2392474,2408813,2425304,2502805,	H7C613	ENST00000441131.7
uc033doz.1	chrX	+	2609190	2609254	2609190	2609190	1	2609190,	2609254,		ENST00000616698.5
uc022bry.2	chrX	-	2612987	2615347	2612987	2612987	2	2612987,2614716,	2613696,2615347,		ENST00000445785.6
uc064xut.1	chrX	+	2691360	2692250	2691360	2691951	2	2691360,2691787,	2691427,2692250,	A6NJT9	ENST00000381180.8
uc064xux.1	chrX	+	2719067	2723364	2719067	2719067	4	2719067,2720355,2722626,2723313,	2719705,2720424,2722674,2723364,		ENST00000497752.6
uc064xuw.1	chrX	+	2717373	2726363	2717373	2717373	7	2717373,2717604,2719660,2720355,2722626,2723313,2726259,	2717474,2717652,2719705,2720424,2722674,2723364,2726363,		ENST00000482293.6
uc064xuv.1	chrX	+	2691499	2726373	2691499	2726373	8	2691499,2714421,2717604,2719660,2720355,2722626,2723313,2726259,	2691695,2714454,2717652,2719705,2720424,2722674,2723364,2726373,	H7C2F2	ENST00000449611.6
uc064xuq.1	chrX	+	2691279	2733667	2691360	2733364	10	2691279,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2727292,2733356,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2727343,2733667,	A8MQT7	ENST00000381184.6
uc064xur.1	chrX	+	2691309	2733672	2691309	2691309	9	2691309,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733672,		ENST00000482405.7
uc064xuu.1	chrX	+	2691360	2740804	2691360	2733364	11	2691360,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733374,2738256,2740804,	P14209	ENST00000623253.4
uc010nda.4	chrX	+	2691275	2741101	2691360	2740804	9	2691275,2714421,2719660,2720355,2722626,2723313,2726259,2738199,2740778,	2691427,2714454,2719705,2720424,2722674,2723364,2726373,2738256,2741101,	P14209	ENST00000381187.8
uc064xuy.1	chrX	+	2726340	2741125	2726340	2738033	3	2726340,2737880,2740778,	2726373,2738256,2741125,	A6NGF6	ENST00000381177.6
uc064xus.1	chrX	+	2691312	2741290	2691360	2740804	10	2691312,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741290,	A0A096LP69	ENST00000624481.4
uc004cqn.5	chrX	+	2691186	2741300	2691360	2733364	11	2691186,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733374,2738256,2741300,	P14209	ENST00000611428.5
uc004cqm.4	chrX	+	2691178	2741309	2691360	2740804	10	2691178,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738199,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741309,	P14209	ENST00000381192.8
uc064xva.1	chrX	+	2752295	2774996	2752295	2752295	3	2752295,2770549,2774715,	2752335,2770591,2774996,		ENST00000503018.1
uc064xvb.1	chrX	+	2794534	2808377	2794534	2794534	3	2794534,2797309,2808184,	2794603,2797360,2808377,		ENST00000519244.1
uc064xuz.1	chrX	+	2752144	2811436	2752274	2811436	7	2752144,2782065,2789643,2794534,2797309,2808184,2811335,	2752335,2782128,2789706,2794603,2797360,2808220,2811436,	E5RH28	ENST00000509484.2
uc004cqp.5	chrX	+	2752051	2814548	2752274	2814380	11	2752051,2770549,2774715,2782065,2789643,2794534,2797309,2806700,2808184,2811335,2814363,	2752335,2770591,2774739,2782128,2789706,2794603,2797360,2806745,2808220,2811452,2814548,	P55808	ENST00000419513.6
uc011mhg.4	chrX	+	2752049	2815927	2752274	2814380	10	2752049,2770549,2774715,2782065,2789643,2794534,2797309,2808184,2811335,2814363,	2752335,2770591,2774739,2782128,2789706,2794603,2797360,2808220,2811452,2815927,	P55808	ENST00000381174.9
uc064xvg.1	chrX	-	2852739	2853760	2852739	2852739	2	2852739,2853515,	2853009,2853760,		ENST00000445107.1
uc064xvd.1	chrX	+	2829271	2855081	2830188	2855081	5	2829271,2830060,2843212,2853979,2854992,	2829354,2830195,2843354,2854154,2855081,	E5RIC9	ENST00000520904.3
uc064xve.1	chrX	+	2830060	2856623	2830060	2830060	4	2830060,2843212,2854992,2856497,	2830195,2843354,2855155,2856623,		ENST00000469234.6
uc064xvh.1	chrX	+	2854059	2877443	2854059	2854059	7	2854059,2854992,2856497,2859842,2861521,2875809,2877199,	2854154,2855155,2856624,2860065,2861722,2875914,2877443,		ENST00000453106.1
uc064xvi.1	chrX	+	2855120	2881091	2855120	2881091	6	2855120,2856497,2859842,2861521,2875809,2881051,	2855155,2856624,2860065,2861722,2875914,2881091,	J3QSZ3	ENST00000381157.2
uc064xvf.1	chrX	+	2830188	2881213	2830188	2881213	9	2830188,2842997,2843212,2853979,2854992,2856497,2859842,2861521,2881051,	2830195,2843090,2843354,2854154,2855155,2856624,2860065,2861722,2881213,	O15488	ENST00000353656.10
uc004cqt.2	chrX	+	2828787	2881440	2830188	2881213	11	2828787,2830060,2843212,2853979,2854992,2856497,2859842,2861521,2875809,2877199,2881051,	2828975,2830195,2843354,2854154,2855155,2856624,2860065,2861722,2875914,2877307,2881440,	O15488	ENST00000398806.7
uc064xvc.1	chrX	+	2828913	2882817	2828913	2828913	8	2828913,2830060,2853979,2854992,2856497,2859842,2861521,2881051,	2828975,2830195,2854154,2855155,2856624,2860065,2861722,2882817,		ENST00000381161.5
uc004cqs.2	chrX	+	2828821	2882818	2830188	2881213	12	2828821,2830060,2842997,2843212,2853979,2854992,2856497,2859842,2861521,2875809,2877199,2881051,	2828975,2830195,2843090,2843354,2854154,2855155,2856624,2860065,2861722,2875914,2877307,2882818,	O15488	ENST00000381163.7
uc064xvj.1	chrX	+	2904903	2906081	2904903	2904903	2	2904903,2905567,	2905205,2906081,		ENST00000414053.1
uc064xvk.1	chrX	-	2904917	2909920	2905017	2909920	4	2904917,2907423,2908720,2909816,	2905062,2907632,2908842,2909920,	H7C327	ENST00000458014.1
uc064xvn.1	chrX	-	2914496	2917878	2914496	2914496	2	2914496,2917803,	2914773,2917878,		ENST00000481340.1
uc064xvm.1	chrX	-	2913613	2929275	2913613	2913613	7	2913613,2915555,2917803,2920600,2921902,2925615,2929231,	2914773,2915692,2918227,2920723,2922024,2925765,2929275,		ENST00000217890.10
uc064xvo.1	chrX	-	2920380	2929279	2920380	2920380	4	2920380,2921902,2925615,2929231,	2920723,2922024,2925765,2929279,		ENST00000494870.5
uc064xvp.1	chrX	-	2920675	2929339	2923251	2929275	5	2920675,2921902,2923167,2925615,2929231,	2920723,2922024,2923306,2925765,2929339,	H0YMY1	ENST00000559324.1
uc064xvl.1	chrX	-	2906155	2929349	2906155	2906155	3	2906155,2908720,2929231,	2907984,2908805,2929349,		ENST00000495294.1
uc004cqy.4	chrX	-	2903969	2929351	2907270	2929275	10	2903969,2908720,2909816,2910658,2915555,2917803,2920600,2921902,2925615,2929231,	2907632,2908842,2909979,2910793,2915692,2918227,2920723,2922024,2925765,2929351,	P51689	ENST00000381154.5
uc064xvr.1	chrX	-	2952830	2953228	2952830	2952830	2	2952830,2953142,	2952992,2953228,		ENST00000483425.1
uc064xvq.1	chrX	-	2949622	2964264	2949622	2960400	6	2949622,2953142,2955415,2958273,2960377,2964223,	2949727,2953265,2955537,2958435,2960468,2964264,	C9J5G7	ENST00000438544.5
uc064xvs.1	chrX	-	2958410	2964264	2958410	2958410	4	2958410,2959602,2960377,2964223,	2958435,2959888,2960420,2964264,		ENST00000496095.1
uc004crc.5	chrX	-	2934815	2964270	2934831	2960400	11	2934815,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2964223,	2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2960420,2964270,	P51690	ENST00000381134.7
uc011mhh.2	chrX	-	2934631	2964453	2934831	2959700	12	2934631,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2959602,2960377,2964223,	2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2959888,2960420,2964453,	F5GYY5	ENST00000545496.5
uc011mhi.3	chrX	-	2934631	2968310	2934831	2968155	10	2934631,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2960377,2968148,	2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2960420,2968310,	F5H324	ENST00000540563.5
uc011mhj.3	chrX	+	3006612	3033571	3006612	3033385	9	3006612,3010029,3013046,3014969,3018533,3024020,3027312,3029246,3033017,	3006704,3010151,3013172,3015393,3018670,3024155,3027475,3029368,3033571,	Q5FYA8	ENST00000381130.2
uc064xvt.1	chrX	-	3058219	3058502	3058219	3058219	1	3058219,	3058502,		ENST00000477781.3
uc004crf.3	chrX	+	3066832	3112706	3068100	3112556	11	3066832,3068072,3072025,3076547,3080890,3084242,3089495,3101086,3103761,3110127,3112173,	3066872,3068111,3072175,3076669,3081013,3084666,3089632,3101221,3103924,3110252,3112706,	P54793	ENST00000359361.2
