name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc064xql.1	chrUn_GL000220v1	+	148703	148795	148703	148703	1	148703,	148795,		ENST00000620887.1
uc064xqm.1	chrUn_GL000220v1	+	149258	149348	149258	149258	1	149258,	149348,		ENST00000614535.1
uc022brg.2	chrUn_GL000220v1	+	151419	151533	151419	151419	1	151419,	151533,		ENST00000613041.1
uc064xqn.1	chrUn_GL000220v1	+	151880	152060	151880	151880	1	151880,	152060,		ENST00000610989.1
uc064xqo.1	chrUn_GL000220v1	+	152251	152312	152251	152251	1	152251,	152312,		ENST00000620620.1
uc033dnj.2	chrUn_GL000220v1	+	155996	156149	155996	155996	1	155996,	156149,		ENST00000619779.1
uc064xqp.1	chrUn_GL000220v1	+	158122	158214	158122	158122	1	158122,	158214,		ENST00000612047.1
uc064xqq.1	chrUn_GL000220v1	+	161399	161448	161399	161399	1	161399,	161448,		ENST00000612358.1
uc064xqr.1	chrUn_GL000224v1	+	38210	38291	38210	38210	1	38210,	38291,		ENST00000614235.1
uc064xqs.1	chrUn_GL000224v1	+	43375	43458	43375	43375	1	43375,	43458,		ENST00000615019.1
uc064xqt.1	chrUn_GL000224v1	+	47210	47293	47210	47210	1	47210,	47293,		ENST00000622624.1
uc064xqu.1	chrUn_GL000224v1	-	126780	126862	126780	126780	1	126780,	126862,		ENST00000616165.1
uc064xqv.1	chrUn_GL000224v1	-	137251	137327	137251	137251	1	137251,	137327,		ENST00000611160.1
uc064xqw.1	chrUn_GL000224v1	+	165116	165199	165116	165116	1	165116,	165199,		ENST00000615545.1
uc064xqx.1	chrUn_GL000224v1	+	166713	166794	166713	166713	1	166713,	166794,		ENST00000616160.1
uc033dnn.2	chrUn_KI270442v1	-	217249	217401	217249	217249	1	217249,	217401,		ENST00000611690.1
uc064xqy.1	chrUn_KI270442v1	-	221097	221212	221097	221097	1	221097,	221212,		ENST00000617274.1
uc064xqz.1	chrUn_KI270442v1	+	241501	241574	241501	241501	1	241501,	241574,		ENST00000620974.1
uc064xra.1	chrUn_KI270442v1	+	380607	380726	380607	380607	1	380607,	380726,		ENST00000620265.1
uc064xrb.1	chrUn_KI270442v1	-	386823	386903	386823	386823	1	386823,	386903,		ENST00000620475.1
uc064xrc.1	chrUn_KI270741v1	-	68655	68737	68655	68655	1	68655,	68737,		ENST00000619975.1
uc064xrd.1	chrUn_KI270741v1	-	79126	79202	79126	79126	1	79126,	79202,		ENST00000615758.1
uc064xre.1	chrUn_KI270741v1	+	107172	107255	107172	107172	1	107172,	107255,		ENST00000622088.1
uc064xrf.1	chrUn_KI270741v1	+	108769	108850	108769	108769	1	108769,	108850,		ENST00000621264.1
uc064xrg.1	chrUn_KI270741v1	+	118230	118313	118230	118230	1	118230,	118313,		ENST00000612361.1
uc064xrh.1	chrUn_KI270741v1	+	121284	121368	121284	121284	1	121284,	121368,		ENST00000613409.1
uc064xri.1	chrUn_KI270743v1	+	102971	103054	102971	102971	1	102971,	103054,		ENST00000621468.1
uc064xrj.1	chrUn_KI270743v1	+	103164	103246	103164	103164	1	103164,	103246,		ENST00000613295.1
uc064xrk.1	chrUn_KI270743v1	+	103980	104063	103980	103980	1	103980,	104063,		ENST00000617184.1
uc064xrl.1	chrUn_KI270743v1	+	105508	105591	105508	105508	1	105508,	105591,		ENST00000615376.1
uc064xrm.1	chrUn_KI270743v1	+	116725	116802	116725	116725	1	116725,	116802,		ENST00000613605.2
uc064xrn.1	chrUn_KI270744v1	-	51008	51114	51008	51008	1	51008,	51114,		ENST00000616830.1
uc064xro.1	chrUn_KI270744v1	-	129038	129147	129038	129038	1	129038,	129147,		ENST00000614121.1
uc064xrp.1	chrUn_KI270750v1	+	148667	148843	148667	148667	1	148667,	148843,		ENST00000612925.1
uc064xrq.1	chrUn_KI270752v1	+	143	268	143	143	1	143,	268,		ENST00000618580.1
uc064xrr.1	chrUn_KI270752v1	-	3496	3623	3496	3496	1	3496,	3623,		ENST00000620677.1
uc064xrs.1	chrUn_KI270752v1	-	9942	10067	9942	9942	1	9942,	10067,		ENST00000611978.1
uc064xrt.1	chrUn_KI270752v1	+	21812	21944	21812	21812	1	21812,	21944,		ENST00000620980.1
