name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc010zpm.2	chr20	+	408052	430966	408757	422189	11	408052,409880,417525,417731,419346,419557,422126,427312,428490,428950,430349,	408779,410025,417619,417930,419468,419731,422238,427492,428589,429094,430966,	B4DML5	ENST00000415942.5
uc002wdq.5	chr20	+	408170	430966	408738	430430	11	408170,417525,417731,419346,419557,420870,422126,427312,428490,428950,430349,	408779,417619,417930,419468,419731,421031,422238,427492,428589,429094,430966,	Q9BYM8	ENST00000353660.7
uc002wdr.5	chr20	+	408312	430966	417819	430430	10	408312,417525,417731,419346,419557,422126,427312,428490,428950,430349,	408779,417619,417930,419468,419731,422238,427492,428589,429094,430966,	A6PVK0	ENST00000382181.2
uc061uwk.1	chr20	+	422153	430966	422153	422153	4	422153,427312,428490,430349,	422238,427492,429094,430966,		ENST00000468272.1
uc021vzm.2	chr20	-	435479	441892	435479	435479	3	435479,439107,440247,	438841,439295,441892,		ENST00000461188.5
uc032oyc.2	chr20	+	450662	450762	450662	450662	1	450662,	450762,		ENST00000384070.1
uc061uwl.1	chr20	-	435479	462531	438585	462405	10	435479,437439,438549,439107,440247,441587,441856,445049,447888,462335,	435970,437598,438841,439295,440389,441689,442043,445130,448074,462531,	Q96BZ9	ENST00000461304.5
uc061uwm.1	chr20	-	436282	462543	436282	436282	7	436282,439107,440247,441587,445049,447888,462335,	438841,439295,440389,442043,445130,448074,462543,		ENST00000494633.1
uc002wds.4	chr20	-	435479	462553	438585	462405	8	435479,439107,440247,441587,441856,445049,447888,462335,	438841,439295,440389,441689,442043,445130,448074,462553,	Q96BZ9	ENST00000354200.4
uc061uwn.1	chr20	-	473590	488736	473888	488736	4	473590,486375,487426,488677,	473950,486462,487575,488736,	A0A087WY74	ENST00000619801.4
uc061uwu.1	chr20	-	504783	508562	504783	504783	2	504783,508450,	505229,508562,		ENST00000608490.1
uc061uwt.1	chr20	-	499923	541075	499923	508551	4	499923,505117,508450,540827,	499934,505229,508660,541075,	V9GYA2	ENST00000609525.1
uc061uwo.1	chr20	-	478455	543696	478662	508551	13	478455,486375,487426,488677,489779,492253,495718,497720,499254,499832,505117,508450,543671,	478760,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,508660,543696,	E7EU96	ENST00000400227.7
uc061uwp.1	chr20	-	482695	543729	483940	508551	15	482695,483974,483999,486375,487426,488677,489779,492253,495718,497720,499254,499832,505117,508450,543671,	483973,483998,484076,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,508660,543729,	Q5U5J2	ENST00000619188.4
uc061uwq.1	chr20	-	495739	543729	495739	497738	7	495739,497720,499254,499524,499832,505117,543671,	495802,497780,499305,499630,499934,505229,543729,	V9GYW6	ENST00000460062.6
uc061uwr.1	chr20	-	499725	543729	499725	499725	4	499725,505117,508450,543671,	499934,505229,508660,543729,		ENST00000609606.5
uc061uws.1	chr20	-	499908	543729	499908	508551	5	499908,505117,508450,510167,543671,	499934,505229,508660,510338,543729,	V9GY80	ENST00000608066.5
uc002wdy.2	chr20	-	483700	543787	483960	497738	12	483700,486375,487426,488677,489779,492253,495718,497720,499254,499832,505117,543671,	484076,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,543787,	P68400	ENST00000400217.6
uc002wdw.2	chr20	-	481096	543821	483960	508551	14	481096,486375,487426,488677,489779,492253,495718,497720,499254,499832,505117,508450,527932,543671,	484076,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,508660,528049,543821,	P68400	ENST00000217244.7
uc002wdx.2	chr20	-	481096	543821	483960	508551	13	481096,486375,487426,488677,489779,492253,495718,497720,499254,499832,505117,508450,543671,	484076,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,508660,543821,	P68400	ENST00000349736.9
uc061uwv.1	chr20	-	604258	610266	604590	610237	4	604258,609712,609768,609775,	604665,609766,609774,610266,	A0A087X058	ENST00000621005.1
uc002wdz.4	chr20	-	603796	610398	604590	610237	2	603796,609712,	604665,610398,	Q12870	ENST00000246080.3
uc002wea.5	chr20	-	646614	653370	648713	653185	2	646614,652975,	648917,653370,	Q9BYN0	ENST00000381962.3
uc061uww.1	chr20	-	646625	675800	648855	675601	3	646625,654230,675468,	648917,654320,675800,	S4R3F8	ENST00000488788.2
uc002wec.3	chr20	-	661595	676179	663670	675601	2	661595,675468,	664461,676179,	Q9NQ03	ENST00000246104.6
uc061uwx.1	chr20	-	761023	765825	761023	761023	3	761023,761700,765207,	761238,761824,765825,		ENST00000473664.1
uc061uwy.1	chr20	-	765949	768482	765949	765949	2	765949,768296,	766334,768482,		ENST00000488495.1
uc002wee.3	chr20	-	760079	768487	761649	765774	4	760079,763497,765207,768296,	761824,764003,765825,768487,	Q9NQ40	ENST00000381944.4
uc002wed.6	chr20	-	760080	768584	761025	765774	5	760080,761700,763497,765207,768296,	761238,761824,764003,765825,768584,	Q9NQ40	ENST00000632431.1
uc284pqm.1	chr20	-	760079	776015	761025	765774	6	760079,761700,763497,765207,768296,775954,	761238,761824,764003,765825,768482,776015,	Q9NQ40	ENST00000217254.11
uc002wef.3	chr20	+	833714	846279	844804	845692	2	833714,844707,	833951,846279,	Q9BQ89	ENST00000381941.7
uc032oye.2	chr20	+	833776	846279	844804	845692	3	833776,839454,844707,	833951,839563,846279,	Q9BQ89	ENST00000304189.6
uc032oyf.2	chr20	+	833783	846279	844804	845692	2	833783,844710,	833951,846279,	Q9BQ89	ENST00000381939.1
uc002weg.1	chr20	+	836067	846279	844804	845692	2	836067,844707,	836114,846279,	Q9BQ89	ENST00000246100.3
uc032oyg.1	chr20	+	841274	846279	844804	845692	2	841274,844707,	841316,846279,	Q9BQ89	ENST00000541082.2
uc061uwz.1	chr20	+	845123	857463	845123	845692	2	845123,856748,	845736,857463,	V9GZ26	ENST00000505691.2
uc002wei.4	chr20	-	869898	916317	872959	916214	9	869898,874283,878160,879746,881170,885077,888317,890212,915905,	873120,874414,878327,879848,881286,885325,888439,890368,916317,	Q9Y264	ENST00000381922.4
uc002wej.4	chr20	-	958451	1002261	960356	1002164	5	958451,963934,967173,967949,1002085,	960466,964120,967314,968138,1002261,	Q2I0M5	ENST00000217260.8
uc002wek.4	chr20	-	960253	1002264	960356	1002164	4	960253,967173,967949,1002085,	960466,967314,968138,1002264,	Q2I0M5	ENST00000400634.2
uc061uxc.1	chr20	-	1117846	1118450	1117846	1117846	2	1117846,1118383,	1117988,1118450,		ENST00000620712.1
uc061uxa.1	chr20	+	1113277	1135306	1118773	1135306	5	1113277,1118752,1125497,1127425,1135120,	1113409,1118902,1125650,1127508,1135306,	Q5QPM9	ENST00000381899.8
uc061uxe.1	chr20	+	1118609	1135306	1118609	1118609	3	1118609,1125497,1135120,	1118902,1125650,1135306,		ENST00000478004.1
uc061uxb.1	chr20	+	1113305	1164397	1113305	1113305	6	1113305,1125497,1127425,1135120,1163129,1164317,	1113409,1125650,1127508,1135306,1163183,1164397,		ENST00000479715.5
uc061uxf.1	chr20	+	1135177	1165059	1135177	1165059	3	1135177,1164317,1165028,	1135306,1164476,1165059,	H0Y555	ENST00000435720.5
uc061uxd.1	chr20	+	1118597	1167328	1118773	1166254	7	1118597,1125497,1127425,1135120,1163129,1164317,1166226,	1118902,1125650,1127508,1135306,1163183,1164476,1167328,	Q5QPM7	ENST00000246015.8
uc002wel.4	chr20	+	1113262	1167782	1118773	1165080	8	1113262,1118752,1125497,1127425,1135120,1163129,1164317,1165028,	1113409,1118902,1125650,1127508,1135306,1163183,1164476,1167782,	Q92530	ENST00000333082.7
uc002wen.5	chr20	+	1118597	1168378	1118773	1165080	7	1118597,1125497,1127425,1135120,1163129,1164317,1165028,	1118902,1125650,1127508,1135306,1163183,1164476,1168378,	Q92530	ENST00000335877.10
uc002wep.5	chr20	+	1134839	1168378	1134839	1134839	4	1134839,1163129,1164317,1165028,	1135306,1163183,1164476,1168378,		ENST00000484891.1
uc061uxh.1	chr20	+	1166279	1179952	1166279	1166279	3	1166279,1175872,1179860,	1166427,1175958,1179952,		ENST00000418246.1
uc002weq.2	chr20	-	1180560	1184473	1180847	1183801	2	1180560,1183770,	1181587,1184473,	Q9NUR3	ENST00000381894.3
uc061uxi.1	chr20	-	1181156	1184675	1181156	1183801	3	1181156,1183770,1184301,	1181587,1183948,1184675,	Q5QPM3	ENST00000429036.1
uc061uxj.1	chr20	-	1181283	1185415	1181283	1181283	2	1181283,1185137,	1181587,1185415,		ENST00000481747.1
uc061uxg.1	chr20	+	1135277	1189415	1135277	1186481	5	1135277,1163129,1164317,1186339,1189171,	1135306,1163183,1164476,1186495,1189415,	F5H4Z3	ENST00000381898.5
uc061uxk.1	chr20	+	1186091	1207036	1186091	1186091	2	1186091,1206868,	1186495,1207036,		ENST00000619766.1
uc002wer.4	chr20	+	1203453	1208274	1203516	1207102	2	1203453,1206868,	1203651,1208274,	A1L168	ENST00000400633.1
uc061uxm.1	chr20	+	1226134	1229931	1228453	1229931	3	1226134,1228421,1229879,	1226398,1228597,1229931,		ENST00000246108.3
uc061uxn.1	chr20	+	1230476	1234117	1230476	1230476	3	1230476,1231525,1234084,	1230912,1231619,1234117,		ENST00000477283.1
uc010gab.1	chr20	+	1226119	1254501	1228453	1254457	14	1226119,1228421,1229879,1231525,1234084,1238043,1239311,1240320,1242618,1243096,1244045,1246209,1248625,1254268,	1226180,1228597,1230009,1231619,1234191,1238214,1239407,1240434,1242845,1243196,1244170,1246305,1248703,1254501,	Q9H4I0	ENST00000409241.5
uc061uxl.1	chr20	+	1226055	1296421	1228453	1296397	14	1226055,1228421,1229879,1231525,1234084,1238043,1239311,1240320,1242618,1243096,1244045,1248625,1266653,1296324,	1226140,1228597,1230009,1231619,1234191,1238214,1239407,1240434,1242845,1243196,1244170,1248703,1266760,1296421,	Q9H4I0	ENST00000402452.5
uc061uxo.1	chr20	+	1295773	1309325	1296239	1306054	4	1295773,1297144,1300561,1304877,	1296421,1297252,1300711,1309325,	O15079	ENST00000614659.1
uc002wes.4	chr20	+	1266315	1309328	1296371	1306054	6	1266315,1266653,1296324,1297144,1300561,1304877,	1266397,1266760,1296421,1297252,1300711,1309328,	O15079	ENST00000381873.7
uc002wet.4	chr20	+	1266354	1309328	1296239	1306054	7	1266354,1266653,1294950,1295775,1297144,1300561,1304877,	1266397,1266760,1294978,1296421,1297252,1300711,1309328,	O15079	ENST00000381867.5
uc061uxq.1	chr20	-	1310297	1311081	1310297	1310297	2	1310297,1310799,	1310495,1311081,		ENST00000467129.2
uc002weu.5	chr20	-	1309974	1313639	1310440	1313468	5	1309974,1310799,1312336,1312586,1313339,	1310495,1310891,1312508,1312762,1313639,	Q9H190	ENST00000381808.7
uc061uxu.1	chr20	+	1320709	1324367	1320709	1320709	1	1320709,	1324367,		ENST00000624378.1
uc061uxp.1	chr20	-	1309908	1325707	1310440	1320416	9	1309908,1310799,1312336,1312586,1313339,1318317,1319589,1320362,1325587,	1310495,1310891,1312508,1312762,1313498,1318418,1319659,1320435,1325707,	Q9H190	ENST00000381812.5
uc021vzn.2	chr20	-	1309974	1325869	1310440	1320416	9	1309974,1310799,1312336,1312586,1313339,1318317,1319589,1320362,1325829,	1310495,1310891,1312508,1312762,1313498,1318418,1319659,1320435,1325869,	Q9H190	ENST00000339987.7
uc061uxr.1	chr20	-	1312701	1329139	1312701	1312701	5	1312701,1318317,1319589,1320362,1329084,	1313498,1318418,1319659,1320435,1329139,		ENST00000615838.1
uc002wev.5	chr20	-	1309974	1329239	1310440	1320416	9	1309974,1310799,1312336,1312586,1313339,1318317,1319589,1320362,1329084,	1310495,1310891,1312508,1312762,1313498,1318418,1319659,1320435,1329239,	Q9H190	ENST00000360779.3
uc061uxv.1	chr20	+	1325404	1345898	1325404	1325404	2	1325404,1345168,	1325529,1345898,		ENST00000609745.1
uc061uxw.1	chr20	+	1325418	1361631	1325418	1325418	3	1325418,1359698,1361056,	1325529,1359820,1361631,		ENST00000607947.1
uc061uxx.1	chr20	+	1361621	1362585	1361621	1361621	2	1361621,1362396,	1361912,1362585,		ENST00000412497.1
uc061uya.1	chr20	-	1369583	1372154	1369583	1369583	3	1369583,1371021,1372075,	1370072,1371147,1372154,		ENST00000460490.1
uc061uxy.1	chr20	-	1368977	1375603	1368977	1368977	4	1368977,1369771,1372075,1375490,	1369039,1370072,1372240,1375603,		ENST00000474657.5
uc021vzp.2	chr20	+	1325420	1376895	1325420	1325420	3	1325420,1373077,1376797,	1325782,1373178,1376895,		ENST00000609285.5
uc061uyb.1	chr20	-	1369986	1378174	1369986	1369986	5	1369986,1372075,1375490,1377429,1378069,	1370072,1372240,1375603,1377511,1378174,		ENST00000474726.5
uc002wew.4	chr20	+	1325420	1378183	1325420	1325420	4	1325420,1373077,1374483,1376797,	1325529,1373178,1374698,1378183,		ENST00000446423.1
uc002wex.4	chr20	+	1325409	1378734	1325409	1325409	3	1325409,1373077,1376797,	1325529,1373178,1378734,		ENST00000609470.5
uc032oyi.1	chr20	-	1392899	1392961	1392899	1392899	1	1392899,	1392961,		ENST00000619434.1
uc061uyc.1	chr20	-	1371777	1392962	1372111	1392903	3	1371777,1375490,1392833,	1372240,1375603,1392962,	Q5W0X3	ENST00000381715.3
uc061uyd.1	chr20	-	1372111	1392998	1377482	1392998	5	1372111,1375490,1377429,1392833,1392961,	1372240,1375603,1377511,1392881,1392998,	Q1JUQ3	ENST00000612074.4
uc002wfa.4	chr20	-	1371721	1393028	1372111	1392998	4	1371721,1375490,1392833,1392961,	1372240,1375603,1392881,1393028,	P62942	ENST00000381719.7
uc061uxz.1	chr20	-	1369579	1393038	1372111	1392903	4	1369579,1372075,1375490,1392833,	1370072,1372240,1375603,1393038,	Q5W0X3	ENST00000381724.7
uc061uxs.1	chr20	-	1317570	1393086	1317570	1317570	5	1317570,1319589,1320362,1392833,1392961,	1318418,1319659,1320435,1392881,1393086,		ENST00000618770.1
uc061uxt.1	chr20	-	1318372	1393096	1319585	1392998	6	1318372,1319507,1320362,1391602,1392833,1392961,	1318418,1319659,1320435,1391721,1392881,1393096,	A0A087WV48	ENST00000617804.1
uc002wey.4	chr20	-	1368977	1393162	1372111	1392998	5	1368977,1372075,1375490,1392833,1392961,	1370072,1372240,1375603,1392881,1393162,	P62942	ENST00000400137.8
uc061uye.1	chr20	-	1375292	1393164	1375298	1392998	3	1375292,1392833,1392961,	1375603,1392881,1393164,	A0A087WZM5	ENST00000614856.1
uc010gae.3	chr20	-	1368978	1393172	1372111	1392998	4	1368978,1372075,1375490,1392961,	1370072,1372240,1375603,1393172,	Q1JUQ5	ENST00000439640.4
uc002wez.4	chr20	-	1368978	1393172	1370028	1392998	4	1368978,1372075,1392833,1392961,	1370072,1372240,1392881,1393172,	A0A087WTS4	ENST00000618612.4
uc061uyf.1	chr20	-	1442161	1457090	1442161	1442161	7	1442161,1445665,1452492,1453030,1454212,1454966,1455713,	1443911,1445830,1452630,1453140,1454305,1455132,1457090,		ENST00000461211.5
uc061uyp.1	chr20	-	1463905	1466822	1463905	1463905	2	1463905,1466719,	1464426,1466822,		ENST00000478168.1
uc061uyi.1	chr20	-	1443734	1466824	1446109	1466824	9	1443734,1445665,1452492,1453030,1454212,1454966,1458199,1464328,1466719,	1443911,1446149,1452630,1453140,1454305,1455132,1458274,1464426,1466824,	F2Z2K0	ENST00000381653.9
uc061uym.1	chr20	-	1454212	1466824	1455830	1466824	6	1454212,1454966,1455713,1458199,1464328,1466719,	1454305,1455132,1455870,1458274,1464426,1466824,	R4GNE6	ENST00000489203.2
uc002wfe.4	chr20	-	1442161	1466828	1443748	1466824	8	1442161,1445665,1452492,1453030,1454966,1458199,1464328,1466719,	1443911,1445830,1452630,1453140,1455132,1458274,1464426,1466828,	Q9UNZ2	ENST00000353088.6
uc061uyk.1	chr20	-	1452544	1466829	1463428	1466824	8	1452544,1453030,1454212,1454966,1458199,1463334,1464328,1466719,	1452630,1453140,1454305,1455132,1458274,1463441,1464426,1466829,	R4GMY2	ENST00000470376.5
uc061uyo.1	chr20	-	1458029	1466832	1458029	1458029	3	1458029,1464328,1466719,	1458274,1464426,1466832,		ENST00000487086.1
uc061uyj.1	chr20	-	1445665	1466835	1458271	1466824	7	1445665,1452492,1453030,1454212,1454966,1458199,1466719,	1445830,1452630,1453140,1454305,1455132,1458274,1466835,	G3V4V8	ENST00000555568.5
uc061uyn.1	chr20	-	1457954	1466849	1457954	1457954	2	1457954,1466719,	1458274,1466849,		ENST00000555359.1
uc061uyg.1	chr20	-	1442161	1466905	1458271	1466824	8	1442161,1445665,1452492,1453030,1454212,1454966,1458199,1466719,	1443911,1445830,1452630,1453140,1454305,1455037,1458274,1466905,	G3V4V8	ENST00000555944.5
uc061uyh.1	chr20	-	1442161	1466918	1443748	1466824	10	1442161,1445665,1452492,1453030,1454212,1454966,1455713,1458199,1464328,1466719,	1443911,1445830,1452630,1453140,1454305,1455132,1455719,1458274,1464426,1466918,	Q9UNZ2	ENST00000476071.5
uc002wfc.3	chr20	-	1442161	1467692	1443748	1466824	9	1442161,1445665,1452492,1453030,1454212,1454966,1458199,1464328,1466719,	1443911,1445830,1452630,1453140,1454305,1455132,1458274,1464426,1467692,	Q9UNZ2	ENST00000216879.8
uc061uyl.1	chr20	-	1453119	1473842	1453119	1453119	7	1453119,1454212,1454966,1458199,1472714,1473117,1473791,	1453140,1454305,1455037,1458274,1473012,1473260,1473842,		ENST00000553571.5
uc061uyt.1	chr20	-	1478359	1480436	1478359	1478359	3	1478359,1479925,1480293,	1478607,1480065,1480436,		ENST00000608747.1
uc061uyw.1	chr20	+	1488549	1488647	1488549	1488549	1	1488549,	1488647,		ENST00000580848.1
uc061uys.1	chr20	-	1476804	1491383	1476804	1476804	4	1476804,1478265,1479993,1491274,	1477403,1478607,1480065,1491383,		ENST00000381630.2
uc002wfg.3	chr20	-	1474590	1491396	1476166	1491359	5	1474590,1477337,1478265,1479699,1491274,	1476336,1477403,1478607,1480065,1491396,	Q5JXA9	ENST00000359801.7
uc061uyu.1	chr20	-	1478503	1491413	1479758	1491359	4	1478503,1479699,1479925,1491274,	1478607,1479794,1480065,1491413,	V9GYW8	ENST00000608073.1
uc061uyv.1	chr20	-	1479133	1491453	1479133	1479133	2	1479133,1491274,	1480065,1491453,		ENST00000609796.1
uc002wfh.4	chr20	-	1476139	1491481	1476166	1491359	5	1476139,1477337,1478265,1479993,1491274,	1476336,1477403,1478607,1480065,1491481,	Q5JXA9	ENST00000444444.2
uc061uyq.1	chr20	-	1470740	1491518	1473859	1491359	8	1470740,1472714,1473117,1473791,1477337,1478265,1479699,1491274,	1471132,1473012,1473260,1473870,1477403,1478607,1480065,1491518,	F2Z2Y9	ENST00000481731.5
uc061uyr.1	chr20	-	1472667	1491587	1473859	1491359	7	1472667,1473117,1473791,1477337,1478265,1479699,1491274,	1473012,1473211,1473870,1477403,1478607,1480065,1491587,	F2Z2Y9	ENST00000486775.5
uc061uyx.1	chr20	-	1529055	1529159	1529055	1529055	1	1529055,	1529159,		ENST00000516294.1
uc061uyy.1	chr20	-	1534250	1551939	1534424	1551939	3	1534250,1537154,1551870,	1534441,1537310,1551939,	H0Y747	ENST00000429387.5
uc061uyz.1	chr20	-	1534250	1557705	1534424	1557653	4	1534250,1537154,1551690,1557580,	1534441,1537313,1552038,1557705,	Q5TFQ5	ENST00000381621.5
uc002wfi.4	chr20	-	1534250	1558843	1534424	1557653	4	1534250,1537154,1551690,1557580,	1534441,1537310,1552038,1558843,	Q9H106	ENST00000381623.3
uc061uzg.1	chr20	-	1570516	1571912	1570781	1571912	2	1570516,1571719,	1571137,1571912,	H3BUW0	ENST00000565076.1
uc061uzd.1	chr20	-	1564383	1588632	1566154	1588632	4	1564383,1566152,1578337,1588559,	1565497,1566267,1578694,1588632,	H9KV29	ENST00000262929.9
uc061uzb.1	chr20	-	1551937	1588669	1551937	1588632	3	1551937,1578337,1588559,	1552038,1578694,1588669,	H3BML4	ENST00000567028.5
uc061uzf.1	chr20	-	1566229	1588747	1566229	1588632	3	1566229,1578337,1588559,	1566267,1578694,1588747,	H3BRP9	ENST00000563840.1
uc061uzi.1	chr20	-	1597339	1603930	1598823	1603930	3	1597339,1598821,1603809,	1598010,1598936,1603930,	H3BU43	ENST00000565087.5
uc061uzj.1	chr20	-	1597339	1603930	1598823	1603930	3	1597339,1598821,1603809,	1598031,1598936,1603930,	H3BU43	ENST00000566055.5
uc061uzk.1	chr20	-	1597339	1603930	1598823	1603930	3	1597339,1598821,1603809,	1598050,1598936,1603930,	H3BU43	ENST00000569387.5
uc061uzl.1	chr20	-	1597339	1604142	1603145	1604142	4	1597339,1598821,1603094,1603809,	1597433,1598936,1603207,1604142,	H3BSK5	ENST00000565230.5
uc061uzm.1	chr20	-	1597339	1605006	1598823	1605006	4	1597339,1598821,1603809,1604741,	1597433,1598936,1604142,1605006,	H3BQ21	ENST00000562014.5
uc061uze.1	chr20	-	1565204	1611420	1566154	1611420	3	1565204,1566152,1611356,	1565497,1566267,1611420,	H3BTT9	ENST00000569629.1
uc061uza.1	chr20	-	1540143	1611563	1540284	1611563	3	1540143,1557580,1611356,	1540335,1557744,1611563,	H3BUA5	ENST00000566961.2
uc061uzo.1	chr20	-	1604974	1619986	1604974	1604974	4	1604974,1605848,1611356,1619868,	1605059,1605944,1611713,1619986,		ENST00000381596.1
uc002wfk.5	chr20	-	1564382	1619996	1566154	1619944	4	1564382,1566152,1578337,1619868,	1565497,1566267,1578694,1619996,	O00241	ENST00000381603.7
uc061uzc.1	chr20	-	1551959	1620009	1551963	1619944	3	1551959,1578337,1619868,	1552049,1578694,1620009,	H3BV43	ENST00000564763.1
uc010gai.4	chr20	-	1563520	1620009	1566154	1619944	6	1563520,1566152,1570804,1571719,1578337,1619868,	1565497,1566267,1571137,1572037,1578694,1620009,	O00241	ENST00000381605.8
