name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc065coa.1	chrY	-	1441591	1452872	1441591	1441591	2	1441591,1452747,	1442317,1452872,		ENST00000474865.6
uc004fpk.3	chrY	-	1403140	1452873	1403268	1452840	13	1403140,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1452747,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1452873,	O95671	ENST00000381317.8
uc004fpl.3	chrY	-	1403140	1452929	1403268	1452840	12	1403140,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1442185,1452747,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1442317,1452929,	O95671	ENST00000381333.9
uc011nam.2	chrY	-	1403138	1453762	1403268	1442236	13	1403138,1412731,1417972,1418981,1421657,1425524,1427733,1432268,1435021,1435693,1439096,1442185,1453617,	1403489,1412854,1418116,1419114,1421842,1425687,1428121,1432377,1435083,1435758,1439144,1442317,1453762,	O95671	ENST00000534940.6
uc065cob.1	chrY	-	1466436	1494353	1466436	1466436	2	1466436,1494092,	1466582,1494353,		ENST00000460672.6
uc004fpm.3	chrY	-	1462571	1537107	1465478	1466558	2	1462571,1536920,	1466582,1537107,	Q86VZ1	ENST00000381297.9
uc010nvx.2	chrY	+	1591624	1600303	1593462	1599621	4	1591624,1593443,1595383,1599191,	1591769,1594224,1595532,1600303,	X6RAJ1	ENST00000381261.8
uc065coc.1	chrY	+	1591622	1602502	1593462	1600143	6	1591622,1593443,1595383,1599191,1600137,1600658,	1591769,1594224,1595532,1599432,1600207,1602502,	Q02040	ENST00000474361.6
uc004fpn.4	chrY	+	1591592	1602514	1593462	1601594	5	1591592,1593443,1595383,1599191,1600658,	1591769,1594224,1595532,1599432,1602514,	Q02040	ENST00000313871.8
uc065coe.1	chrY	+	1627745	1636463	1627745	1627745	2	1627745,1636241,	1628033,1636463,		ENST00000509780.6
uc065cod.1	chrY	+	1615163	1643027	1615199	1643014	8	1615163,1623138,1624268,1627702,1629820,1633149,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1633290,1636560,1643027,	X5D2A4	ENST00000381229.9
uc010nvy.4	chrY	+	1615000	1643081	1615199	1643014	9	1615000,1623138,1624268,1627702,1629820,1632703,1633149,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1632787,1633290,1636560,1643081,	P46597	ENST00000381241.8
uc004fpr.4	chrY	+	1615174	1643081	1615199	1643014	7	1615174,1623138,1624268,1627702,1629820,1636437,1642802,	1615268,1623313,1624398,1627771,1629939,1636560,1643081,	X5D784	ENST00000381233.8
uc065cof.1	chrY	+	1636397	1643081	1636397	1643014	2	1636397,1642802,	1636560,1643081,	I7HFW6	ENST00000432523.6
uc065cog.1	chrY	+	1732583	1741988	1732583	1732583	3	1732583,1733949,1741930,	1732723,1734196,1741988,		ENST00000427886.6
uc065coh.1	chrY	+	1734116	1755985	1734116	1734116	2	1734116,1755683,	1734196,1755985,		ENST00000432272.6
uc065coi.1	chrY	+	1767346	1768776	1767346	1767346	2	1767346,1768434,	1767552,1768776,		ENST00000453953.6
uc065cok.1	chrY	-	2261393	2266937	2261393	2261393	2	2261393,2266739,	2261767,2266937,		ENST00000464935.6
uc065coo.1	chrY	-	2334294	2336410	2334294	2334294	2	2334294,2336384,	2334919,2336410,		ENST00000437244.6
uc065coq.1	chrY	-	2486981	2488971	2486981	2486981	2	2486981,2488787,	2487702,2488971,		ENST00000515319.6
uc004fpu.3	chrY	-	2488185	2500555	2488634	2490719	2	2488185,2500310,	2490772,2500555,	O96006	ENST00000381218.8
uc065con.1	chrY	-	2291501	2500589	2392466	2500589	5	2291501,2392353,2408744,2425196,2500310,	2291603,2392474,2408813,2425304,2500589,	H7C5T6	ENST00000478825.6
uc065col.1	chrY	-	2266769	2500650	2266769	2425212	5	2266769,2291501,2408744,2425196,2500310,	2266947,2291603,2408813,2425304,2500650,	C9JRH1	ENST00000444280.6
uc065cor.1	chrY	-	2489904	2500895	2489904	2490719	2	2489904,2500816,	2490772,2500895,	C9JXP4	ENST00000461691.6
uc065cop.1	chrY	-	2337830	2500960	2337830	2337830	4	2337830,2408744,2425196,2500816,	2337999,2408813,2425304,2500960,		ENST00000430536.7
uc022ciu.2	chrY	-	2486413	2500967	2488634	2490719	2	2486413,2500816,	2490772,2500967,	O96006	ENST00000381223.9
uc004fpt.3	chrY	-	2486435	2500967	2488634	2490719	2	2486435,2500816,	2490769,2500967,	O96006	ENST00000381222.7
uc065coj.1	chrY	-	2243061	2500973	2243061	2500925	5	2243061,2266739,2291501,2425196,2500816,	2243230,2266947,2291603,2425304,2500973,	C9JB06	ENST00000412516.7
uc004fps.5	chrY	-	2219515	2500978	2221040	2500925	7	2219515,2243022,2266739,2291501,2408744,2425196,2500816,	2221229,2243230,2266947,2291603,2408813,2425304,2500978,	Q8N5I4	ENST00000334651.10
uc065com.1	chrY	-	2266853	2502805	2392466	2502767	6	2266853,2291501,2392353,2408744,2425196,2502760,	2266947,2291603,2392474,2408813,2425304,2502805,	H7C613	ENST00000441131.7
uc033fdf.1	chrY	+	2609190	2609254	2609190	2609190	1	2609190,	2609254,		ENST00000616698.5
uc033fdg.2	chrY	-	2612987	2615347	2612987	2612987	2	2612987,2614716,	2613696,2615347,		ENST00000445785.6
uc065cov.1	chrY	+	2691360	2692250	2691360	2691951	2	2691360,2691787,	2691427,2692250,	A6NJT9	ENST00000381180.8
uc065coz.1	chrY	+	2719067	2723364	2719067	2719067	4	2719067,2720355,2722626,2723313,	2719705,2720424,2722674,2723364,		ENST00000497752.6
uc065coy.1	chrY	+	2717373	2726363	2717373	2717373	7	2717373,2717604,2719660,2720355,2722626,2723313,2726259,	2717474,2717652,2719705,2720424,2722674,2723364,2726363,		ENST00000482293.6
uc065cox.1	chrY	+	2691499	2726373	2691499	2726373	8	2691499,2714421,2717604,2719660,2720355,2722626,2723313,2726259,	2691695,2714454,2717652,2719705,2720424,2722674,2723364,2726373,	H7C2F2	ENST00000449611.6
uc065cos.1	chrY	+	2691279	2733667	2691360	2733364	10	2691279,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2727292,2733356,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2727343,2733667,	A8MQT7	ENST00000381184.6
uc065cot.1	chrY	+	2691309	2733672	2691309	2691309	9	2691309,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733672,		ENST00000482405.7
uc065cow.1	chrY	+	2691360	2740804	2691360	2733364	11	2691360,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733374,2738256,2740804,	P14209	ENST00000623253.4
uc010nwa.4	chrY	+	2691275	2741101	2691360	2740804	9	2691275,2714421,2719660,2720355,2722626,2723313,2726259,2738199,2740778,	2691427,2714454,2719705,2720424,2722674,2723364,2726373,2738256,2741101,	P14209	ENST00000381187.8
uc065cpa.1	chrY	+	2726340	2741125	2726340	2738033	3	2726340,2737880,2740778,	2726373,2738256,2741125,	A6NGF6	ENST00000381177.6
uc065cou.1	chrY	+	2691312	2741290	2691360	2740804	10	2691312,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741290,	A0A096LP69	ENST00000624481.4
uc004fqa.5	chrY	+	2691186	2741300	2691360	2733364	11	2691186,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,2738202,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733374,2738256,2741300,	P14209	ENST00000611428.5
uc004fpz.4	chrY	+	2691178	2741309	2691360	2740804	10	2691178,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738199,2740778,	2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741309,	P14209	ENST00000381192.8
uc065cpb.1	chrY	+	2784748	2784853	2784748	2784748	1	2784748,	2784853,		ENST00000516032.1
uc004fqg.3	chrY	-	2786854	2787699	2786988	2787603	1	2786854,	2787699,	Q05066	ENST00000383070.1
uc065cpc.1	chrY	+	2841919	2866862	2841943	2866862	7	2841919,2842164,2844076,2845645,2854599,2865087,2866792,	2841973,2842242,2844257,2845743,2854771,2865245,2866862,	C9JEH7	ENST00000430575.1
uc065cpd.1	chrY	+	2854095	2866956	2854095	2854095	3	2854095,2865087,2866792,	2854771,2865245,2866956,		ENST00000477725.1
uc004fqi.4	chrY	+	2841485	2867268	2841624	2866894	7	2841485,2842164,2844076,2845645,2854599,2865087,2866792,	2841627,2842242,2844257,2845743,2854771,2865245,2867268,	P22090	ENST00000250784.12
uc065cpe.1	chrY	+	2854729	2932000	2854729	2854729	3	2854729,2928863,2931710,	2854771,2928985,2932000,		ENST00000515575.1
uc065cpf.1	chrY	-	2934405	2934771	2934405	2934405	1	2934405,	2934771,		ENST00000611750.1
uc065cpi.1	chrY	+	2935504	2961286	2953936	2961286	3	2935504,2953908,2961073,	2935769,2953997,2961286,	C9JQM1	ENST00000443793.1
uc065cph.1	chrY	+	2935499	2978053	2935499	2935499	4	2935499,2975094,2975510,2977939,	2935769,2975244,2975654,2978053,		ENST00000469869.1
uc065cpk.1	chrY	+	2977818	2979350	2977818	2977818	2	2977818,2978809,	2978080,2979350,		ENST00000478783.1
uc011nan.3	chrY	+	2935388	2980347	2953936	2979993	7	2935388,2953908,2975094,2975510,2976669,2977939,2978809,	2935446,2953997,2975244,2975654,2976822,2978080,2980347,	P08048	ENST00000625061.3
uc010nwe.4	chrY	+	2935650	2981146	2961090	2979993	6	2935650,2961073,2975094,2975510,2977939,2978809,	2935769,2961646,2975244,2975654,2978080,2981146,	P08048	ENST00000449237.4
uc004fqj.4	chrY	+	2935476	2982505	2953936	2979993	8	2935476,2953908,2961073,2975094,2975510,2976669,2977939,2978809,	2935769,2953997,2961646,2975244,2975654,2976822,2978080,2982505,	P08048	ENST00000155093.7
uc065cpg.1	chrY	+	2935280	2982506	2953936	2979993	8	2935280,2953908,2961073,2975094,2975510,2976669,2977939,2978809,	2935446,2953997,2961646,2975244,2975654,2976822,2978080,2982506,	P08048	ENST00000383052.5
uc065cpl.1	chrY	-	3001627	3002571	3001627	3001627	3	3001627,3002312,3002537,	3001923,3002401,3002571,		ENST00000431145.1
uc065cpj.1	chrY	-	2966843	3002626	2966843	2966843	3	2966843,2981837,3002312,	2966939,2981927,3002626,		ENST00000417305.1
uc065cpm.1	chrY	+	3002911	3097217	3002911	3002911	3	3002911,3079283,3096994,	3003217,3079341,3097217,		ENST00000444263.5
uc031tkv.2	chrY	+	3002997	3102272	3002997	3002997	4	3002997,3079283,3096994,3102084,	3003217,3079341,3097056,3102272,		ENST00000425031.1
uc004fqk.4	chrY	+	3579040	3580041	3579244	3579802	2	3579040,3579223,	3579127,3580041,	Q8IUE0	ENST00000321217.4
uc065cpn.1	chrY	+	3579114	3580041	3579244	3579802	1	3579114,	3580041,	Q8IUE0	ENST00000559055.2
uc065cpo.1	chrY	+	3630143	3630229	3630143	3630143	1	3630143,	3630229,		ENST00000618605.1
uc065cpp.1	chrY	+	4036496	4100320	4036496	4036496	2	4036496,4099985,	4036720,4100320,		ENST00000426699.1
uc065cpq.1	chrY	-	4174984	4175090	4174984	4174984	1	4174984,	4175090,		ENST00000517091.1
uc065cpr.1	chrY	-	4993857	4997719	4993857	4993857	2	4993857,4997506,	4994226,4997719,		ENST00000622595.1
uc065cps.1	chrY	-	4994089	4999650	4994089	4994089	3	4994089,4997506,4999388,	4994226,4997680,4999650,		ENST00000618284.1
uc033fdv.2	chrY	+	5019075	5019266	5019075	5019075	1	5019075,	5019266,		ENST00000516659.1
uc065cpt.1	chrY	+	5000389	5031947	5000389	5000389	3	5000389,5002687,5031905,	5000605,5002758,5031947,		ENST00000620615.4
uc065cpu.1	chrY	+	5000399	5057088	5032696	5057088	4	5000399,5002687,5032669,5056888,	5000605,5002758,5032728,5057088,	A0A087WUC5	ENST00000621505.1
uc004fqp.2	chrY	+	5056087	5101437	5056823	5100740	2	5056087,5098214,	5057459,5101437,	Q9BZA8	ENST00000215473.7
uc004fqn.3	chrY	+	5056089	5104700	5056823	5104361	3	5056089,5098214,5104343,	5057459,5100707,5104700,	Q9BZA8	ENST00000362095.9
uc004fql.3	chrY	+	5000225	5105444	5032696	5104361	6	5000225,5031905,5032669,5056888,5098214,5104343,	5000605,5032011,5032728,5057459,5100707,5105444,	Q9BZA8	ENST00000333703.8
uc004fqm.3	chrY	+	5000295	5105459	5032696	5104361	7	5000295,5030898,5031905,5032669,5056888,5098214,5104343,	5000605,5031067,5032011,5032728,5057459,5100707,5105459,	Q9BZA8	ENST00000622698.4
uc065cpv.1	chrY	+	5573927	5574019	5573927	5573927	1	5573927,	5574019,		ENST00000516250.2
uc004fqo.5	chrY	+	5056089	5742224	5056823	5737942	5	5056089,5098214,5501056,5581774,5737271,	5057459,5100707,5501255,5581798,5742224,	Q9BZA8	ENST00000400457.3
uc065cpw.1	chrY	+	5874245	5874338	5874245	5874245	1	5874245,	5874338,		ENST00000516070.2
uc004fqq.1	chrY	-	6242445	6243610	6242445	6242445	3	6242445,6243294,6243553,	6242754,6243440,6243610,		ENST00000451467.1
uc065cpx.1	chrY	+	6246222	6248892	6246268	6248825	7	6246222,6246616,6247355,6247561,6247774,6248026,6248802,	6246355,6246754,6247433,6247673,6247920,6248108,6248892,	C9JPU3	ENST00000429039.5
uc065cpz.1	chrY	+	6247622	6249004	6247622	6247622	3	6247622,6248026,6248802,	6247920,6248108,6249004,		ENST00000464674.1
uc004fqs.2	chrY	+	6246268	6249012	6246268	6248078	6	6246268,6247355,6247561,6247774,6248015,6248802,	6246754,6247433,6247673,6247920,6248108,6249012,	A6NGT6	ENST00000383042.1
uc004fqr.2	chrY	+	6246222	6249013	6246268	6248825	6	6246222,6247355,6247561,6247774,6248026,6248802,	6246754,6247433,6247673,6247920,6248108,6249013,	A6NKD2	ENST00000320701.8
uc065cpy.1	chrY	+	6246268	6249019	6246268	6246268	4	6246268,6247355,6247561,6248235,	6246754,6247433,6248108,6249019,		ENST00000470569.1
