name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc062gbw.1	chr3	+	2900713	2999144	2900713	2900713	5	2900713,2902875,2925628,2988344,2999047,	2900821,2903005,2925779,2988472,2999144,		ENST00000475817.1
uc062gbx.1	chr3	-	3039032	3061145	3039032	3039032	4	3039032,3041044,3042912,3061066,	3040382,3041154,3043013,3061145,		ENST00000442749.2
uc062gby.1	chr3	+	3039623	3057953	3039623	3039623	6	3039623,3042309,3042976,3043591,3053806,3056119,	3040271,3042422,3043163,3043704,3053975,3057953,		ENST00000484686.1
uc062gbz.1	chr3	-	3042841	3069242	3042841	3042841	4	3042841,3059214,3061066,3069092,	3043013,3059380,3061196,3069242,		ENST00000629672.1
uc062gca.1	chr3	-	3066325	3110374	3070224	3104984	11	3066325,3074781,3076530,3097869,3098136,3101691,3102674,3104902,3105467,3108549,3109944,	3070311,3074866,3076627,3098057,3098290,3101830,3102820,3104987,3105536,3108691,3110374,	E7ERY4	ENST00000418488.6
uc010hbs.4	chr3	-	3069548	3110374	3070224	3104984	12	3069548,3074781,3076530,3092223,3095298,3097869,3098136,3101691,3102674,3104902,3108549,3109944,	3070311,3074866,3076627,3092362,3095444,3098057,3098290,3101830,3102820,3104987,3108691,3110374,	Q01344	ENST00000446632.6
uc011asl.3	chr3	-	3069725	3110374	3070265	3104984	11	3069725,3076530,3092223,3095298,3097869,3098136,3101691,3102674,3104902,3108549,3109944,	3070311,3076627,3092362,3095444,3098057,3098290,3101830,3102820,3104987,3108691,3110374,	Q01344	ENST00000438560.5
uc011ask.3	chr3	-	3069736	3109980	3070224	3104984	13	3069736,3074781,3076530,3092223,3095298,3097869,3098136,3101691,3102674,3104902,3105467,3108549,3109944,	3070311,3074866,3076627,3092362,3095444,3098057,3098290,3101830,3102820,3104987,3105536,3108691,3109980,	Q01344	ENST00000256452.7
uc010hbt.3	chr3	-	3089970	3110347	3090242	3104984	10	3089970,3092223,3095298,3097869,3098136,3101691,3102674,3104902,3108549,3109944,	3090256,3092362,3095444,3098057,3098290,3101830,3102820,3104987,3108691,3110347,	Q01344	ENST00000383846.5
uc011asm.2	chr3	-	3090172	3109980	3090242	3104984	11	3090172,3092223,3095298,3097869,3098136,3101691,3102674,3104902,3105467,3108549,3109944,	3090256,3092362,3095444,3098057,3098290,3101830,3102820,3104987,3105536,3108691,3109980,	Q01344	ENST00000311981.12
uc011asn.2	chr3	-	3091803	3109980	3092215	3104984	10	3091803,3095298,3097869,3098136,3101691,3102674,3104902,3105467,3108549,3109944,	3092362,3095444,3098057,3098290,3101830,3102820,3104987,3105536,3108691,3109980,	Q01344	ENST00000430514.6
uc010hbu.3	chr3	-	3092012	3109983	3092215	3104984	9	3092012,3095298,3097869,3098136,3101691,3102674,3104902,3108549,3109944,	3092362,3095444,3098057,3098290,3101830,3102820,3104987,3108691,3109983,	Q01344	ENST00000456302.5
uc062gcb.1	chr3	-	3097989	3126613	3097989	3104984	7	3097989,3098136,3101691,3102674,3104902,3108549,3126559,	3098057,3098290,3101830,3102820,3104987,3108691,3126613,	C9J6C4	ENST00000445701.5
uc062gcc.1	chr3	-	3101731	3110366	3101731	3104984	5	3101731,3102674,3104902,3108549,3109999,	3101830,3102820,3104987,3108691,3110366,	C9J3K8	ENST00000427088.1
uc062gcd.1	chr3	+	3102912	3103015	3102912	3102912	1	3102912,	3103015,		ENST00000517240.1
uc062gce.1	chr3	-	3108583	3110365	3108583	3108583	2	3108583,3109910,	3108691,3110365,		ENST00000466722.1
uc003bpp.5	chr3	+	3126915	3149023	3129040	3148154	8	3126915,3129013,3137259,3140509,3144583,3146429,3147449,3147905,	3126990,3129188,3137453,3140648,3144710,3146623,3147703,3149023,	Q96Q11	ENST00000251607.10
uc003bpo.2	chr3	+	3126950	3130679	3129040	3129944	3	3126950,3129013,3129918,	3126990,3129188,3130679,	Q96Q11	ENST00000339437.10
uc010hbv.4	chr3	+	3126951	3149023	3129040	3148154	8	3126951,3129013,3137259,3140509,3144583,3146429,3147449,3147905,	3126990,3129188,3137453,3140648,3144710,3146563,3147703,3149023,	Q96Q11	ENST00000280591.10
uc062gcf.1	chr3	+	3126953	3129496	3126953	3126953	2	3126953,3129013,	3126990,3129496,		ENST00000465998.1
uc062gcg.1	chr3	+	3126964	3150879	3129040	3148154	10	3126964,3129013,3137259,3140509,3144583,3146429,3147449,3147905,3149093,3150539,	3126990,3129188,3137453,3140648,3144710,3146623,3147703,3148187,3149233,3150879,	Q96Q11	ENST00000434583.5
uc062gch.1	chr3	+	3126979	3130214	3129040	3129944	4	3126979,3127945,3129013,3129918,	3127289,3128018,3129188,3130214,	Q96Q11	ENST00000420393.5
uc003bpn.2	chr3	+	3127019	3130679	3129040	3129944	3	3127019,3129013,3129918,	3128018,3129188,3130679,	Q96Q11	ENST00000402675.5
uc062gci.1	chr3	+	3127019	3137297	3129040	3137297	3	3127019,3129013,3137259,	3127289,3129188,3137297,	C9JRS7	ENST00000413000.1
uc062gcj.1	chr3	+	3127060	3131752	3127060	3127060	3	3127060,3129013,3131289,	3127289,3129188,3131752,		ENST00000469632.1
uc062gck.1	chr3	+	3129039	3137362	3129040	3136725	3	3129039,3136675,3137259,	3129188,3136797,3137362,	F8W8C3	ENST00000397779.2
uc062gcl.1	chr3	+	3129154	3140728	3129154	3129154	3	3129154,3137259,3140509,	3129188,3137453,3140728,		ENST00000482311.1
uc062gcm.1	chr3	-	3145452	3145614	3145452	3145614	2	3145452,3145600,	3145501,3145614,	A0A0D9SF49	ENST00000629101.1
uc062gcn.1	chr3	-	3148991	3179691	3148991	3148991	7	3148991,3152455,3153423,3167633,3172775,3174058,3179620,	3151045,3152587,3156281,3167793,3172925,3174261,3179691,		ENST00000491834.5
uc062gco.1	chr3	-	3150010	3156784	3150010	3150010	3	3150010,3152455,3153423,	3151045,3152587,3156784,		ENST00000488263.5
uc062gcp.1	chr3	-	3150010	3179674	3150864	3179674	10	3150010,3153423,3153959,3154746,3156218,3167633,3172775,3174058,3175162,3179620,	3151045,3153488,3154075,3154831,3156281,3167793,3172925,3174261,3175269,3179674,	J3QT87	ENST00000424814.5
uc003bpq.4	chr3	-	3150010	3179710	3150864	3179687	11	3150010,3152455,3153423,3153959,3154746,3156218,3167633,3172775,3174058,3175162,3179620,	3151045,3152587,3153488,3154075,3154831,3156281,3167793,3172925,3174261,3175269,3179710,	Q96SW2	ENST00000231948.8
uc003bpr.4	chr3	-	3150010	3179710	3150864	3179687	11	3150010,3152455,3153423,3153959,3154746,3156218,3167633,3172775,3174058,3175162,3179620,	3151045,3152587,3153488,3154075,3154831,3156281,3167793,3172925,3174261,3175266,3179710,	Q96SW2	ENST00000432408.6
uc062gcq.1	chr3	-	3150859	3154970	3150859	3150859	5	3150859,3152455,3153423,3153959,3154746,	3151045,3152587,3153488,3154075,3154970,		ENST00000459840.5
uc062gcr.1	chr3	-	3150987	3154192	3150987	3150987	4	3150987,3152455,3153423,3153959,	3151045,3152587,3153488,3154192,		ENST00000498442.1
uc062gcs.1	chr3	+	3152941	3153435	3152941	3152941	1	3152941,	3153435,		ENST00000607052.1
uc062gct.1	chr3	-	3154549	3172923	3154549	3154549	4	3154549,3156218,3167633,3172775,	3154831,3156281,3167793,3172923,		ENST00000482844.5
uc062gcu.1	chr3	-	3156089	3174121	3156089	3156089	4	3156089,3167633,3172775,3174058,	3156281,3167793,3172925,3174121,		ENST00000480249.5
uc062gcv.1	chr3	-	3167429	3179674	3167621	3179674	5	3167429,3172775,3174058,3175162,3179620,	3167793,3172925,3174261,3175269,3179674,	J3QT51	ENST00000450014.1
uc062gcw.1	chr3	-	3172175	3179701	3172175	3172175	5	3172175,3172775,3174058,3175162,3179620,	3172646,3172925,3174261,3175269,3179701,		ENST00000498700.5
uc062gcx.1	chr3	-	3172716	3175250	3172716	3172716	3	3172716,3174058,3175162,	3172925,3174261,3175250,		ENST00000492178.1
uc062gcy.1	chr3	-	3173886	3179704	3173886	3173886	3	3173886,3175162,3179620,	3174261,3175269,3179704,		ENST00000478353.1
uc062gcz.1	chr3	-	3250686	3627296	3250686	3250686	5	3250686,3337299,3382477,3626743,3627202,	3250708,3337463,3382650,3626849,3627296,		ENST00000420000.6
uc062gda.1	chr3	-	3260806	3484115	3260806	3260806	6	3260806,3265719,3266087,3337299,3440907,3484038,	3260894,3265851,3266138,3337463,3441005,3484115,		ENST00000451031.5
uc062gdb.1	chr3	-	3315305	3484097	3315305	3315305	4	3315305,3337299,3382477,3484038,	3315637,3337463,3382650,3484097,		ENST00000455703.1
uc062gdc.1	chr3	+	3646455	3646578	3646455	3646455	1	3646455,	3646578,		ENST00000411104.1
uc062gdd.1	chr3	-	3700813	3800875	3700813	3700813	6	3700813,3777724,3779240,3782502,3788913,3800700,	3702461,3777803,3779322,3782701,3789074,3800875,		ENST00000470751.5
uc062gde.1	chr3	-	3781351	4467261	3827419	4467245	13	3781351,3788913,3822733,3827241,4068568,4376329,4410864,4417127,4418009,4420063,4449265,4452875,4466975,	3782701,3789074,3822897,3827509,4068745,4376389,4410978,4417242,4418132,4420146,4449340,4453049,4467261,	F5GXA0	ENST00000448413.5
uc062gdf.1	chr3	-	3782637	3799896	3782637	3782637	4	3782637,3788913,3795295,3799711,	3782701,3789074,3795428,3799896,		ENST00000469888.1
uc062gdg.1	chr3	-	3795238	3798214	3795238	3795238	2	3795238,3797900,	3795428,3798214,		ENST00000484993.1
uc003bpt.4	chr3	+	3799436	3847703	3844641	3846792	2	3799436,3844363,	3799919,3847703,	Q6UXK5	ENST00000319331.3
uc062gdh.1	chr3	+	3799695	3804192	3799695	3799695	3	3799695,3800964,3804127,	3799919,3801246,3804192,		ENST00000472075.1
uc062gdi.1	chr3	+	3800870	3844579	3800870	3800870	2	3800870,3844363,	3801246,3844579,		ENST00000496115.1
uc011asp.3	chr3	+	4303303	4317567	4303370	4317246	3	4303303,4312897,4316211,	4303526,4313761,4317567,	Q53H47	ENST00000358065.4
uc062gdj.1	chr3	+	4303331	4317265	4303370	4313694	4	4303331,4312897,4313666,4316211,	4303526,4313229,4313761,4317265,	F8WEU1	ENST00000413809.5
uc062gdk.1	chr3	+	4303336	4317265	4303370	4313694	3	4303336,4313646,4316211,	4303526,4313761,4317265,	F8WB33	ENST00000425046.1
uc003bpw.6	chr3	+	4303360	4314402	4303370	4313839	2	4303360,4312897,	4303526,4314402,	Q53H47	ENST00000430981.1
uc011asq.3	chr3	+	4303370	4317265	4303370	4317246	4	4303370,4312897,4313646,4316211,	4303526,4313229,4313761,4317265,	Q53H47	ENST00000425863.5
uc062gdl.1	chr3	+	4303607	4316536	4303671	4316536	3	4303607,4313646,4316211,	4303868,4313761,4316536,	B9ZVV8	ENST00000358950.4
uc062gdm.1	chr3	+	4303612	4316412	4303612	4303612	2	4303612,4316211,	4303868,4316412,		ENST00000490691.1
uc062gdn.1	chr3	+	4303626	4313101	4303626	4303626	2	4303626,4312897,	4304090,4313101,		ENST00000462115.1
uc003bpz.3	chr3	-	4361145	4467281	4362143	4467245	9	4361145,4376329,4410864,4417127,4418009,4420063,4449265,4452875,4466975,	4362254,4376389,4410978,4417242,4418132,4420146,4449340,4453049,4467281,	Q8NBK3	ENST00000272902.9
uc011ass.3	chr3	-	4361765	4467264	4362143	4467245	8	4361765,4376329,4410864,4417127,4418009,4420063,4452875,4466975,	4362254,4376389,4410978,4417242,4418132,4420146,4453049,4467264,	Q8NBK3	ENST00000383843.9
uc011ast.3	chr3	-	4361794	4467269	4362143	4467245	5	4361794,4376329,4410864,4452875,4466975,	4362254,4376389,4410978,4453049,4467269,	E9PF05	ENST00000458465.6
uc010hby.3	chr3	-	4362108	4467273	4362143	4467245	8	4362108,4410864,4417127,4418009,4420063,4449265,4452875,4466975,	4362254,4410978,4417242,4418132,4420146,4449340,4453049,4467273,	Q8NBK3	ENST00000405420.2
uc032rcf.2	chr3	-	4490890	4493163	4490890	4490890	2	4490890,4492783,	4491368,4493163,		ENST00000412804.1
uc003bqc.3	chr3	+	4493347	4847840	4516491	4846225	61	4493347,4494430,4516475,4521023,4627762,4639383,4642092,4644135,4645386,4645581,4652122,4658123,4660987,4662081,4663064,4665137,4667376,4669653,4670728,4673135,4674201,4675067,4676613,4680552,4681363,4683385,4683627,4684280,4685068,4688494,4691143,4693489,4697146,4699812,4702829,4706166,4710324,4711756,4717366,4725545,4727125,4733087,4735163,4766529,4768510,4775241,4777263,4779549,4782618,4783815,4787946,4795064,4800424,4806102,4811264,4813141,4814422,4815052,4818081,4836773,4846138,	4493605,4494506,4516583,4521094,4627878,4639470,4642251,4644234,4645470,4645728,4652218,4658278,4661087,4662242,4663206,4665296,4667549,4669773,4670926,4673387,4674343,4675248,4676801,4680691,4681418,4683551,4683798,4684346,4685206,4688620,4691344,4693741,4697272,4699941,4702950,4706351,4710473,4711868,4717399,4725581,4727173,4733220,4735354,4766710,4768764,4775442,4777374,4779645,4782741,4783920,4788139,4795187,4800600,4806267,4811460,4813234,4814562,4815218,4818242,4836935,4847840,	Q14643	ENST00000302640.12
uc062gdo.1	chr3	+	4493347	4847840	4516491	4846225	62	4493347,4494430,4516475,4521023,4627762,4639383,4642092,4644135,4645386,4645581,4652122,4653841,4658123,4660987,4662081,4663064,4665137,4667376,4669653,4670728,4673135,4674201,4675067,4676613,4680552,4681363,4683385,4683627,4684280,4685068,4688494,4691143,4693489,4697146,4699812,4702829,4706166,4710324,4711756,4717366,4725545,4727125,4733087,4735163,4766529,4768510,4775241,4777263,4779549,4782618,4783815,4787946,4795064,4800424,4806102,4811264,4813141,4814422,4815052,4818081,4836773,4846138,	4493605,4494506,4516583,4521094,4627878,4639470,4642251,4644234,4645470,4645728,4652218,4653886,4658278,4661087,4662242,4663206,4665296,4667549,4669773,4670926,4673387,4674343,4675248,4676801,4680691,4681418,4683551,4683798,4684346,4685206,4688620,4691344,4693741,4697272,4699941,4702950,4706351,4710473,4711868,4717399,4725581,4727173,4733220,4735354,4766710,4768764,4775442,4777374,4779645,4782741,4783920,4788139,4795187,4800600,4806267,4811460,4813234,4814562,4815218,4818242,4836935,4847840,	Q14643	ENST00000354582.10
uc011asu.2	chr3	+	4493347	4847840	4516491	4846225	20	4493347,4494430,4516475,4521023,4627762,4639383,4642092,4644135,4645386,4645581,4652122,4653841,4806102,4811264,4813141,4814422,4815052,4818081,4836773,4846138,	4493605,4494506,4516583,4521094,4627878,4639470,4642251,4644234,4645470,4645728,4652218,4653886,4806267,4811460,4813234,4814562,4815218,4818242,4836935,4847840,	B7ZMI3	ENST00000544951.5
uc062gdp.1	chr3	+	4493349	4646008	4493349	4493349	10	4493349,4494430,4516475,4521023,4627762,4639383,4642092,4644135,4645386,4645581,	4493605,4494506,4516583,4521094,4627878,4639470,4642251,4644234,4645470,4646008,		ENST00000467056.5
uc021wsi.3	chr3	+	4493349	4847506	4516491	4846225	59	4493349,4494430,4516475,4521023,4627762,4639383,4642092,4644135,4645386,4645581,4652122,4653841,4658123,4660987,4662081,4663064,4665137,4667376,4669653,4670728,4673135,4674201,4675067,4676613,4680552,4681363,4683385,4683627,4684280,4685068,4688494,4691143,4693489,4697146,4699812,4702829,4706166,4710324,4711756,4733087,4735163,4766529,4768510,4775241,4777263,4779549,4782618,4783815,4787946,4795064,4800424,4806102,4811264,4813141,4814422,4815052,4818081,4836773,4846138,	4493605,4494506,4516583,4521094,4627878,4639470,4642251,4644234,4645470,4645728,4652218,4653886,4658278,4661087,4662242,4663206,4665296,4667549,4669773,4670926,4673387,4674343,4675221,4676801,4680691,4681418,4683551,4683798,4684346,4685206,4688620,4691344,4693741,4697272,4699941,4702950,4706351,4710473,4711868,4733220,4735354,4766710,4768764,4775442,4777374,4779645,4782741,4783920,4788139,4795187,4800600,4806267,4811460,4813234,4814562,4815218,4818242,4836935,4847506,	Q14643	ENST00000357086.9
