#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
75	ENST00000334651.10	chrY	-	2219515	2500978	2221040	2500925	7	2219515,2243022,2266739,2291501,2408744,2425196,2500816,	2221229,2243230,2266947,2291603,2408813,2425304,2500978,	0	DHRSX	cmpl	cmpl	0,2,1,1,1,1,0,
75	ENST00000381223.9	chrY	-	2486413	2500967	2488634	2490719	2	2486413,2500816,	2490772,2500967,	0	ZBED1	cmpl	cmpl	0,-1,
75	ENST00000381222.7	chrY	-	2486435	2500967	2488634	2490719	2	2486435,2500816,	2490769,2500967,	0	ZBED1	cmpl	cmpl	0,-1,
75	ENST00000381218.8	chrY	-	2488185	2500555	2488634	2490719	2	2488185,2500310,	2490772,2500555,	0	ZBED1	cmpl	cmpl	0,-1,
75	ENST00000444263.5	chrY	+	3002911	3097217	3002911	3002911	3	3002911,3079283,3096994,	3003217,3079341,3097217,	0	LINC00278	none	none	-1,-1,-1,
75	ENST00000425031.1	chrY	+	3002997	3102272	3002997	3002997	4	3002997,3079283,3096994,3102084,	3003217,3079341,3097056,3102272,	0	LINC00278	none	none	-1,-1,-1,-1,
76	ENST00000426699.1	chrY	+	4036496	4100320	4036496	4036496	2	4036496,4099985,	4036720,4100320,	0	AC010084.1	none	none	-1,-1,
79	ENST00000450591.1	chrY	-	6406243	6424145	6406243	6406243	7	6406243,6408146,6408464,6411373,6412222,6419764,6422327,	6406923,6408344,6408543,6411530,6412371,6419851,6424145,	0	TTTY2B	none	none	-1,-1,-1,-1,-1,-1,-1,
79	ENST00000346432.3	chrY	+	6910685	7091683	7025084	7091492	18	6910685,6912087,6978212,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6978243,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
79	ENST00000355162.6	chrY	+	6910685	7091683	7025084	7091492	18	6910685,6912087,6995803,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6995898,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
79	ENST00000383032.5	chrY	+	6910685	7091683	7025084	7091492	19	6910685,6912087,6978212,6995803,7021448,7025034,7042979,7063896,7070195,7070719,7071559,7071732,7074559,7080731,7085897,7086289,7087266,7090088,7091471,	6910982,6912172,6978243,6995898,7021537,7025142,7043125,7064149,7070328,7070861,7071623,7071830,7074620,7080853,7085972,7086417,7087432,7090190,7091683,	0	TBL1Y	cmpl	cmpl	-1,-1,-1,-1,-1,0,1,0,1,2,0,1,0,1,0,0,2,0,0,
81	ENST00000624593.1	chrY	-	8549670	8748740	8565557	8633054	7	8549670,8565535,8578519,8622851,8633004,8658651,8748715,	8549795,8565649,8578623,8622893,8633071,8658690,8748740,	0	AC064829.1	cmpl	incmpl	-1,1,2,2,0,-1,-1,
85	ENST00000338981.7	chrY	+	12701230	12860839	12709447	12859416	46	12701230,12708633,12709387,12720588,12722107,12725112,12726574,12735611,12735997,12736410,12738156,12739524,12757191,12758505,12760483,12771067,12773582,12775470,12776648,12778018,12778605,12779525,12786202,12786521,12790406,12791498,12793031,12810178,12810671,12811634,12812829,12816123,12818419,12833687,12837910,12839863,12841009,12842239,12843063,12846332,12846932,12847238,12856339,12856632,12857565,12859278,	12702055,12708693,12709543,12720737,12722187,12725225,12726793,12735727,12736249,12736549,12738309,12739629,12757398,12758642,12760617,12771155,12773925,12775566,12776860,12778259,12778755,12779646,12786333,12786800,12790532,12791624,12793201,12810287,12810818,12811781,12813052,12816344,12818610,12833861,12838052,12840614,12841133,12842465,12843193,12846518,12847153,12847327,12856496,12856845,12857661,12860839,	0	USP9Y	cmpl	cmpl	-1,-1,0,0,2,1,0,0,2,2,0,0,0,0,2,1,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,1,0,2,2,0,1,2,0,1,1,0,2,0,0,0,
85	ENST00000382896.8	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000537580.5	chrY	-	13248378	13480670	13249855	13479665	28	13248378,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000538878.5	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13354785,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13354833,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000540140.5	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359087,13359766,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358553,13359222,13359986,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000545955.5	chrY	-	13248378	13480670	13249855	13479665	30	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358619,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000612274.4	chrY	-	13248378	13480670	13249855	13479665	28	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000617789.4	chrY	-	13248378	13480670	13249855	13479665	29	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13358463,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13358619,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000618474.4	chrY	-	13248378	13480670	13249855	13479665	24	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13410992,13414734,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13411113,13414793,13479317,13480670,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,2,0,2,0,
85	ENST00000331397.8	chrY	-	13248378	13480673	13249855	13479665	28	13248378,13251016,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13251187,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480673,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000624098.3	chrY	-	13249855	13479665	13249855	13479665	28	13249855,13260277,13297706,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355374,13355922,13357876,13359087,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13249882,13260404,13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359222,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13479665,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000362096.8	chrY	-	13297440	13480670	13297702	13479665	25	13297440,13298956,13302876,13305398,13306037,13306185,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13297848,13299144,13302991,13305547,13306112,13306250,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
85	ENST00000329134.9	chrY	-	13323033	13480670	13323113	13479665	20	13323033,13323554,13324600,13326220,13335562,13355002,13355922,13357876,13359766,13360429,13366266,13369255,13393858,13396917,13410992,13414734,13449016,13470120,13479253,13479513,	13323368,13323760,13324706,13326350,13336335,13355398,13356018,13357969,13359986,13360528,13366393,13369349,13393893,13396972,13411113,13414793,13449066,13470229,13479317,13480670,	0	UTY	cmpl	cmpl	0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
89	ENST00000458667.1	chrY	-	17552799	17579754	17552799	17552799	5	17552799,17554041,17555775,17576702,17579315,	17553954,17554126,17556010,17576820,17579754,	0	FAM224B	none	none	-1,-1,-1,-1,-1,
90	ENST00000419557.1	chrY	+	18326252	18353210	18326252	18326252	5	18326252,18329190,18349999,18351883,18352055,	18326690,18329308,18350234,18351968,18353210,	0	FAM224A	none	none	-1,-1,-1,-1,-1,
90	ENST00000344884.4	chrY	-	18731439	18773715	18731768	18773618	2	18731439,18773105,	18731867,18773715,	0	HSFY2	cmpl	cmpl	0,0,
91	ENST00000452584.5	chrY	-	18932316	19075996	18932316	18932316	5	18932316,19044541,19045241,19068723,19075940,	18932841,19044695,19045291,19068798,19075996,	0	TTTY14	none	none	-1,-1,-1,-1,-1,
92	ENST00000361365.6	chrY	+	20575724	20593154	20575871	20592346	7	20575724,20579607,20582589,20584473,20588023,20589483,20592340,	20575887,20579691,20582693,20584524,20588105,20589575,20593154,	0	EIF1AY	cmpl	cmpl	0,1,1,0,0,1,0,
92	ENST00000382772.3	chrY	+	20575793	20592630	20575871	20592346	6	20575793,20579607,20582589,20588023,20589483,20592340,	20575887,20579691,20582693,20588105,20589575,20592630,	0	EIF1AY	cmpl	cmpl	0,1,1,0,1,0,
93	ENST00000382680.5	chrY	-	21880075	21894526	21880353	21892513	12	21880075,21881063,21881239,21882271,21882816,21883368,21884434,21886559,21888627,21891824,21892404,21894378,	21880652,21881152,21881350,21882382,21882927,21883479,21884549,21886712,21888805,21891928,21892517,21894526,	0	RBMY1D	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
93	ENST00000382673.6	chrY	-	21880075	21918027	21880353	21916054	12	21880075,21904605,21904780,21905812,21906357,21906909,21907975,21910100,21912168,21915365,21915945,21917919,	21880652,21904694,21904891,21905923,21906468,21907020,21908090,21910253,21912346,21915469,21916058,21918027,	0	RBMY1E	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
93	ENST00000418956.2	chrY	-	21880307	21894439	21880353	21892513	11	21880307,21881063,21882271,21882816,21883368,21884434,21886559,21888627,21891824,21892404,21894378,	21880652,21881152,21882382,21882927,21883479,21884549,21886712,21888805,21891928,21892517,21894439,	0	RBMY1D	cmpl	cmpl	1,2,2,2,2,1,1,0,1,0,-1,
94	ENST00000414629.6	chrY	+	22308822	22417881	22405447	22417603	12	22308822,22405443,22406024,22409151,22411244,22413407,22414477,22415028,22415573,22416607,22416804,22417304,	22308970,22405556,22406128,22409329,22411397,22413522,22414588,22415139,22415684,22416718,22416893,22417881,	0	RBMY1J	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
94	ENST00000445779.6	chrY	+	22308822	22417881	22405447	22417603	11	22308822,22405443,22406024,22409151,22411244,22413407,22414477,22415028,22415573,22416804,22417304,	22308970,22405556,22406128,22409329,22411397,22413522,22414588,22415139,22415684,22416893,22417881,	0	RBMY1J	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
94	ENST00000250831.5	chrY	+	22403469	22417881	22405447	22417603	12	22403469,22405443,22406024,22409151,22411244,22413407,22414477,22415028,22415573,22416607,22416804,22417304,	22403582,22405556,22406128,22409329,22411397,22413522,22414588,22415139,22415684,22416718,22416893,22417881,	0	RBMY1J	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
94	ENST00000436568.1	chrY	+	22936454	22973284	22936454	22936454	4	22936454,22963627,22965507,22972283,	22936615,22963703,22965615,22973284,	0	TTTY4	none	none	-1,-1,-1,-1,
96	ENST00000315357.9	chrY	-	24763068	24813469	24768933	24813185	16	24763068,24768898,24773569,24774349,24784136,24788893,24793649,24798422,24800812,24803255,24804727,24804956,24805456,24806068,24806434,24813182,	24764925,24768997,24773604,24774421,24784208,24788965,24793721,24798494,24800884,24803327,24804867,24805020,24805508,24806160,24806581,24813469,	0	DAZ3	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,
96	ENST00000382365.6	chrY	-	24763068	24813479	24768933	24813185	19	24763068,24768898,24773569,24774349,24784136,24786513,24788893,24791270,24793649,24796026,24798422,24800812,24803255,24804727,24804956,24805456,24806068,24806434,24813182,	24764925,24768997,24773604,24774421,24784208,24786585,24788965,24791342,24793721,24796098,24798494,24800884,24803327,24804867,24805020,24805508,24806160,24806581,24813479,	0	DAZ3	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,
96	ENST00000446723.4	chrY	-	24763068	24813492	24768933	24813185	17	24763068,24768898,24773569,24774349,24788893,24791270,24793649,24796026,24798422,24800812,24803255,24804727,24804956,24805456,24806068,24806434,24813182,	24764925,24768997,24773604,24774421,24788965,24791342,24793721,24796098,24798494,24800884,24803327,24804867,24805020,24805508,24806160,24806581,24813492,	0	DAZ3	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,
96	ENST00000415508.6	chrY	+	24833842	24907040	24834126	24901175	16	24833842,24840730,24841151,24841803,24842291,24842444,24854832,24857275,24864445,24883763,24886148,24888533,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24854904,24857347,24864517,24883835,24886220,24888605,24895759,24896539,24901210,24907040,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000382314.6	chrY	+	24833916	24907036	24834126	24901175	24	24833916,24840730,24841151,24841803,24842291,24842444,24851578,24851999,24852651,24853139,24853292,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24871598,24873975,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24851725,24852091,24852703,24853203,24853432,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24871670,24874047,24895759,24896539,24901210,24907036,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000449750.7	chrY	+	24833916	24907036	24834126	24901175	17	24833916,24840730,24841151,24841803,24842291,24842444,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24895759,24896539,24901210,24907036,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000382432.9	chrY	+	24833933	24905683	24834126	24901175	24	24833933,24840730,24841151,24841803,24842291,24842444,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24871598,24873975,24883763,24886148,24888533,24890917,24893302,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24871670,24874047,24883835,24886220,24888605,24890989,24893374,24895759,24896539,24901210,24905683,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000440066.6	chrY	+	24833939	24905391	24834126	24901175	21	24833939,24840730,24841151,24841803,24842291,24842444,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24871598,24873975,24883763,24886148,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24871670,24874047,24883835,24886220,24895759,24896539,24901210,24905391,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000382296.4	chrY	+	24834126	24905240	24834126	24901175	26	24834126,24840730,24841151,24841803,24842291,24842444,24851578,24851999,24852651,24853139,24853292,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24871598,24873975,24883763,24893302,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24851725,24852091,24852703,24853203,24853432,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24871670,24874047,24883835,24893374,24895759,24896539,24901210,24905240,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000634662.1	chrY	+	24834126	24905240	24834126	24901175	23	24834126,24840730,24841151,24841803,24842291,24842444,24851578,24851999,24852651,24853139,24853292,24854832,24857275,24859665,24862061,24864445,24866841,24869218,24893302,24895687,24896504,24901111,24905183,	24834129,24840877,24841243,24841855,24842355,24842584,24851725,24852091,24852703,24853203,24853432,24854904,24857347,24859737,24862133,24864517,24866913,24869290,24893374,24895759,24896539,24901210,24905240,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,
96	ENST00000382287.5	chrY	-	25030900	25052104	25038097	25044023	9	25030900,25031316,25037991,25038808,25041768,25043945,25048473,25051675,25052073,	25031222,25031441,25038116,25038914,25041886,25044064,25048610,25051798,25052104,	0	BPY2C	cmpl	cmpl	-1,-1,2,1,0,0,-1,-1,-1,
587	ENST00000399012.6	chrY	+	276321	303353	284187	299335	8	276321,281481,284166,288732,290647,291498,293034,299096,	276394,281684,284314,288869,290776,291654,293218,303353,	0	PLCXD1	cmpl	cmpl	-1,-1,0,1,0,0,0,1,
587	ENST00000381657.7	chrY	+	281191	303356	284187	299335	7	281191,284166,288732,290647,291498,293034,299096,	281684,284314,288869,290776,291654,293218,303356,	0	PLCXD1	cmpl	cmpl	-1,0,1,0,0,0,1,
587	ENST00000381663.8	chrY	+	281461	303353	284187	299335	8	281461,284166,288732,290647,291498,293034,299096,302836,	281684,284314,288869,290776,291654,293218,299465,303353,	0	PLCXD1	cmpl	cmpl	-1,0,1,0,0,0,1,-1,
587	ENST00000326153.9	chrY	-	304749	318819	305073	318787	10	304749,307359,307731,311418,312765,314149,314889,315228,316913,318438,	305197,307512,307880,311627,312924,314217,315020,315299,317051,318819,	0	GTPBP6	cmpl	cmpl	2,2,0,1,1,2,0,1,1,0,
587	ENST00000391707.7	chrY	+	320989	321851	320989	320989	2	320989,321682,	321248,321851,	0	LINC00685	none	none	-1,-1,
587	ENST00000390665.8	chrY	-	333962	386710	334366	386691	13	333962,338603,338777,340764,341306,341882,345515,346173,346700,347233,347589,361404,386367,	334517,338710,338896,340940,341396,341931,345672,346260,346775,347336,347693,361590,386710,	0	PPP2R3B	cmpl	cmpl	2,0,1,2,2,1,0,0,0,2,0,0,0,
587	ENST00000610676.5	chrY	-	388099	388389	388099	388099	1	388099,	388389,	0	Metazoa_SRP	none	none	-1,
588	ENST00000627627.3	chrY	+	419156	421980	419156	419156	2	419156,421671,	419362,421980,	0	RP13-465B17.5	none	none	-1,-1,
589	ENST00000381578.6	chrY	+	624343	646823	630897	644636	6	624343,630465,634617,640820,640998,644390,	624602,631174,634826,640878,641087,646823,	0	SHOX	cmpl	cmpl	-1,0,1,0,1,0,
589	ENST00000554971.6	chrY	+	630806	645568	630897	644636	5	630806,634617,640820,640998,644390,	631174,634826,640878,641087,645568,	0	SHOX	cmpl	cmpl	0,1,0,1,0,
592	ENST00000420865.6	chrY	+	990220	994365	990220	990220	2	990220,993984,	990427,994365,	0	RP11-309M23.1	none	none	-1,-1,
594	ENST00000381566.6	chrY	-	1187548	1212637	1190896	1212634	9	1187548,1190496,1193217,1196779,1198561,1202401,1206432,1208805,1212555,	1187574,1191160,1193302,1196900,1198724,1202535,1206599,1208908,1212637,	0	CRLF2	cmpl	cmpl	-1,0,2,1,0,1,2,1,0,
594	ENST00000400841.7	chrY	-	1190489	1212750	1190896	1212634	8	1190489,1193217,1196779,1198561,1202401,1206432,1208805,1212555,	1191160,1193302,1196900,1198724,1202535,1206599,1208908,1212750,	0	CRLF2	cmpl	cmpl	0,2,1,0,1,2,1,0,
594	ENST00000381567.8	chrY	-	1190896	1212634	1190896	1206445	7	1190896,1193217,1196779,1198561,1202401,1206432,1212555,	1191160,1193302,1196900,1198724,1202535,1206599,1212634,	0	CRLF2	cmpl	cmpl	0,2,1,0,1,0,-1,
594	ENST00000381529.8	chrY	+	1268799	1309922	1282703	1309479	13	1268799,1274754,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1300490,1303922,1305445,1309401,	1268879,1274818,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1300626,1304019,1305527,1309922,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,2,0,
594	ENST00000417535.7	chrY	+	1268799	1309935	1282703	1309479	14	1268799,1274754,1282677,1285777,1288518,1288758,1290336,1294327,1295426,1300490,1303260,1303922,1305445,1309401,	1268879,1274842,1282779,1285920,1288642,1288888,1290509,1294461,1295456,1300626,1303362,1304019,1305527,1309935,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,1,2,0,
