name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc057rdh.1	chr10	+	134464	254626	209892	252470	13	134464,179993,209888,236837,237584,239437,240055,242020,246765,247397,248335,248902,252347,	134786,180128,210048,236915,237677,239525,240111,242139,246973,247466,248608,249088,254626,	A0A0A0MRY2	ENST00000381604.8
uc010pzu.3	chr10	+	134464	254626	180012	252470	15	134464,179993,209888,221194,236837,237584,239437,240055,240892,242020,246765,247397,248335,248902,252347,	134786,180128,210048,221356,236915,237677,239525,240111,240970,242139,246973,247466,248608,249088,254626,	Q15326	ENST00000397962.7
uc010pzv.3	chr10	+	134483	254626	180012	252470	14	134483,179993,209888,236837,237584,239437,240058,240892,242020,246765,247397,248335,248902,252347,	134892,180128,210048,236915,237677,239525,240111,240970,242139,246973,247466,248608,249088,254626,	B7Z2J6	ENST00000309776.8
uc010pzw.3	chr10	+	134483	254626	180012	252470	13	134483,179993,209888,236837,239437,240055,240892,242020,246765,247397,248335,248902,252347,	134892,180128,210048,236915,239525,240111,240970,242139,246973,247466,248608,249088,254626,	Q15326	ENST00000397959.7
uc001ifm.4	chr10	+	135483	254626	180012	252470	14	135483,179993,209888,236837,237584,239437,240055,240892,242020,246765,247397,248335,248902,252347,	135559,180128,210048,236915,237677,239525,240111,240970,242139,246973,247466,248608,249088,254626,	Q15326	ENST00000381607.8
uc057rdo.1	chr10	+	197940	254626	197940	252470	14	197940,209888,221194,236837,237584,239437,240055,240892,242020,246765,247397,248335,248902,252347,	198005,210048,221356,236915,237677,239525,240111,240970,242139,246973,247466,248608,249088,254626,	J3QKD2	ENST00000627286.1
uc057rdk.1	chr10	+	135508	254634	180012	252470	14	135508,179993,209888,221194,236837,239437,240055,240892,242020,246765,247397,248335,248902,252347,	135559,180128,210048,221356,236915,239525,240111,240970,242139,246973,247466,248608,249088,254634,	E7ENI9	ENST00000402736.5
uc057rdi.1	chr10	+	135068	254637	180012	252470	15	135068,179993,209888,221194,236837,237584,239437,240055,240892,242020,246765,247397,248335,248902,252347,	135302,180128,210048,221356,236915,237677,239525,240111,240970,242139,246973,247466,248608,249088,254637,	Q15326	ENST00000381591.5
uc057rdt.1	chr10	+	277183	277308	277183	277183	1	277183,	277308,		ENST00000579524.1
uc021pmi.3	chr10	-	282014	282125	282014	282014	1	282014,	282125,		ENST00000364991.1
uc057rdu.1	chr10	-	324638	329526	324893	329526	3	324638,327005,329432,	325019,327176,329526,	H0Y7Q3	ENST00000434695.2
uc057rdv.2	chr10	-	364961	390016	364997	390016	8	364961,366274,369493,382646,384026,384545,387744,389990,	365021,366411,369633,382761,384146,384639,387809,390016,	H0Y5A8	ENST00000421992.2
uc057rdw.1	chr10	-	430238	430504	430238	430238	1	430238,	430504,		ENST00000470784.3
uc057rdx.1	chr10	+	437560	441170	437560	437560	2	437560,440967,	437915,441170,		ENST00000425723.2
uc057rds.1	chr10	-	274189	486558	277324	486558	36	274189,281199,283271,286272,288363,310030,327005,329432,341198,344808,344998,348640,349330,356425,357827,362489,363196,364373,366274,369493,382646,384026,384545,387744,389990,390263,390739,399108,408925,413912,415768,419064,422823,440870,472438,486458,	277577,281323,283446,286347,288421,310092,327176,329601,341329,344918,345110,348762,349454,356506,357937,362691,363311,364582,366411,369633,382761,384146,384639,387809,390093,390373,390863,399219,409017,414110,415888,419199,423033,440996,472549,486558,	E7EPU2	ENST00000381496.7
uc057rdz.1	chr10	+	628637	631255	628637	628637	2	628637,629858,	628897,631255,		ENST00000451601.1
uc010qaa.2	chr10	-	641688	641778	641688	641688	1	641688,	641778,		ENST00000578903.1
uc057rea.1	chr10	+	649947	652655	650110	651233	3	649947,650290,650787,	650178,650442,652655,	Q8N8Z3	ENST00000441152.3
uc057reb.1	chr10	+	663557	666622	663557	663557	2	663557,666217,	663702,666622,		ENST00000443662.1
uc001ifr.4	chr10	+	650076	669581	650110	662962	3	650076,662025,662790,	650442,662118,669581,	Q5VXK3	ENST00000381489.6
uc001ifp.5	chr10	-	274197	689668	277324	689578	37	274197,281199,283271,286272,288363,310030,327005,329432,341198,344808,344998,348640,349330,356425,357827,362489,363196,364373,366274,369493,382646,384026,384545,387744,389990,390263,390739,399108,408925,413912,415768,419064,422823,440870,472438,486458,689493,	277577,281323,283446,286347,288421,310092,327176,329601,341329,344918,345110,348762,349454,356506,357937,362691,363311,364582,366411,369633,382761,384146,384639,387809,390093,390373,390863,399219,409017,414110,415888,419199,423033,440996,472549,486530,689668,	Q9Y2E4	ENST00000280886.11
uc284mus.1	chr10	-	277322	689668	277324	689578	39	277322,281199,283271,286272,288363,310030,311536,327005,329432,341198,344808,344998,348640,349330,356425,357827,362489,363196,364373,366274,369493,382646,384026,384545,387744,389990,390263,390739,399108,408925,413912,415768,419064,422823,440870,472438,484780,486458,689493,	277577,281323,283446,286347,288421,310092,311566,327176,329601,341329,344918,345110,348762,349454,356506,357937,362691,363311,364582,366411,369633,382761,384146,384639,387809,390093,390373,390863,399219,409017,414110,415888,419199,423033,440996,472549,484948,486530,689668,		ENST00000634311.1
uc057rec.1	chr10	+	743991	744958	743991	743991	2	743991,744576,	744033,744958,		ENST00000412695.1
uc057red.1	chr10	-	806913	815010	812925	815010	4	806913,812920,814741,814945,	808272,813213,814850,815010,	A0A087X183	ENST00000614908.4
uc057rej.1	chr10	-	814761	815715	814761	814761	2	814761,814945,	814850,815715,		ENST00000469487.1
uc057reh.1	chr10	-	814441	817846	814525	817846	3	814441,814945,817724,	814850,815070,817846,	H0Y641	ENST00000440895.2
uc057rei.1	chr10	-	814441	817846	814441	814441	3	814441,814945,817724,	814850,815070,817846,		ENST00000608970.1
uc057ref.1	chr10	-	811805	820930	811805	811805	4	811805,814741,814945,817724,	813213,814850,815070,820930,		ENST00000609318.5
uc057reg.1	chr10	-	812505	825244	812925	825244	6	812505,814636,814945,817724,820799,825064,	813213,814850,815070,817889,820845,825244,	H0Y4V9	ENST00000448368.5
uc057ree.1	chr10	-	809541	885762	812925	885721	17	809541,814741,814945,817724,820799,825064,825763,829384,829680,830866,836402,842931,844976,863742,864122,884446,885640,	813213,814850,815070,817889,820845,825316,825870,829594,829734,830977,836506,843068,845055,863883,864270,884506,885762,	Q92615	ENST00000316157.7
uc057ren.1	chr10	-	864240	903515	864240	885721	5	864240,884446,885640,903207,903429,	864270,884506,885760,903343,903515,	X6RCG6	ENST00000412411.1
uc057rem.1	chr10	-	864153	931476	864153	864153	5	864153,870008,884446,885640,931427,	864270,870083,884506,885760,931476,		ENST00000481118.1
uc057rek.1	chr10	-	863742	931500	864242	885721	6	863742,864122,870012,884446,885640,931427,	863883,864270,870083,884506,885760,931500,	V9GYI5	ENST00000476529.5
uc057rel.1	chr10	-	863778	931624	863778	885721	6	863778,864122,884446,885640,924382,931427,	863883,864270,884506,885760,924433,931624,	B5MCU2	ENST00000406525.6
uc031ptb.1	chr10	-	806913	931705	812925	885721	18	806913,814741,814945,817724,820799,825064,825763,829384,829680,830866,836402,842931,844976,863742,864122,884446,885640,931427,	813213,814850,815070,817889,820845,825316,825870,829594,829734,830977,836506,843068,845055,863883,864270,884506,885760,931705,	Q92615	ENST00000612396.4
uc057reo.1	chr10	+	933025	942743	933025	933025	3	933025,942186,942479,	933115,942239,942743,		ENST00000435531.1
uc057req.1	chr10	-	985225	988329	985225	985225	1	985225,	988329,		ENST00000615314.1
uc057rep.1	chr10	-	971145	988341	971145	971145	2	971145,988303,	972993,988341,		ENST00000381466.2
uc057res.1	chr10	+	988705	997308	992581	997308	5	988705,992488,995928,996105,997207,	988948,992659,996032,996242,997308,	Q5T3R7	ENST00000360059.5
uc057ret.1	chr10	+	1005837	1007320	1005837	1005837	2	1005837,1007017,	1005907,1007320,		ENST00000491261.1
uc057rer.1	chr10	+	988461	1010517	988461	988461	11	988461,992488,996105,999002,1000676,1000947,1005817,1007017,1008957,1009528,1010419,	988527,992659,997308,999095,1000868,1001013,1005907,1007128,1009035,1009580,1010517,		ENST00000491635.1
uc057reu.1	chr10	+	1012399	1017197	1012399	1012399	4	1012399,1014246,1015752,1017074,	1012662,1014312,1015896,1017197,		ENST00000483839.2
uc001ift.4	chr10	+	988018	1019936	988479	1017227	17	988018,992488,995928,996105,997207,999002,1000676,1000947,1005817,1007017,1008957,1009528,1010419,1012464,1014246,1015752,1017074,	988527,992659,996032,996242,997308,999095,1000868,1001013,1005907,1007128,1009035,1009580,1010520,1012662,1014312,1015896,1019936,	Q9BZE4	ENST00000360803.8
uc001ifv.1	chr10	-	1018906	1025859	1019516	1024723	5	1018906,1020766,1022682,1024581,1025815,	1019834,1020897,1022775,1024744,1025859,	Q9BXS1	ENST00000277517.1
uc057rew.1	chr10	+	1022673	1035921	1022673	1022673	3	1022673,1035289,1035813,	1022783,1035506,1035921,		ENST00000434470.1
uc001ifx.6	chr10	+	1022667	1043683	1022667	1022667	5	1022667,1035289,1035813,1036788,1043528,	1022783,1035422,1035976,1036893,1043683,		ENST00000420381.5
uc057rex.1	chr10	+	1036822	1044024	1036822	1036822	6	1036822,1043528,1043588,1043685,1043725,1043760,	1036893,1043586,1043681,1043721,1043758,1044024,		ENST00000536039.2
uc057rev.1	chr10	+	1022667	1044198	1022667	1022667	4	1022667,1035813,1036788,1043528,	1022783,1035976,1036893,1044198,		ENST00000428780.2
uc001ify.4	chr10	+	1022665	1044201	1022665	1022665	3	1022665,1036788,1043528,	1022783,1036893,1044201,		ENST00000437374.5
uc057rey.1	chr10	-	1042548	1048397	1042548	1048318	3	1042548,1043300,1048263,	1042762,1043393,1048397,	C9JD53	ENST00000427898.5
uc057rez.1	chr10	-	1042631	1048883	1042631	1044140	4	1042631,1043300,1043998,1048263,	1042762,1043393,1044171,1048883,	C9JKM8	ENST00000429642.1
uc057rfa.1	chr10	-	1042676	1048935	1042676	1042676	3	1042676,1043300,1048863,	1042762,1044171,1048935,		ENST00000482091.1
uc001igb.4	chr10	-	1040902	1049103	1040902	1040902	4	1040902,1042631,1043300,1048863,	1041504,1042762,1043393,1049103,		ENST00000491735.1
uc001iga.4	chr10	-	1039907	1049170	1041186	1049003	5	1039907,1042631,1043300,1043998,1048863,	1041504,1042762,1043393,1044171,1049170,	Q13907	ENST00000381344.7
uc057rfc.1	chr10	+	1074382	1096246	1074469	1096246	8	1074382,1077906,1080010,1080411,1084402,1086285,1093451,1096169,	1074508,1078003,1080106,1080476,1084538,1086357,1093496,1096246,	C9JGR9	ENST00000436154.1
uc057rfb.1	chr10	+	1056403	1096625	1072155	1096315	10	1056403,1072115,1077906,1080010,1080411,1084402,1086285,1093451,1096169,1096270,	1056564,1072293,1078003,1080106,1080476,1084538,1086357,1093496,1096267,1096625,	A0A087WTQ2	ENST00000620998.4
uc001ige.3	chr10	+	1056403	1096626	1072155	1096270	9	1056403,1072115,1077906,1080010,1080411,1084402,1086285,1093451,1096169,	1056564,1072293,1078003,1080106,1080476,1084538,1086357,1093496,1096626,	E7EQ49	ENST00000381329.5
uc057rfd.1	chr10	+	1123806	1129252	1123806	1123806	4	1123806,1124217,1124909,1129212,	1124102,1124352,1125024,1129252,		ENST00000482165.1
uc001igf.2	chr10	+	1056857	1132170	1072155	1129344	14	1056857,1072115,1077906,1080010,1080411,1084402,1086285,1093451,1096169,1103601,1105125,1124217,1124909,1129212,	1056968,1072293,1078003,1080106,1080476,1084538,1086357,1093496,1096246,1103836,1105267,1124352,1125024,1132170,	Q9Y2I8	ENST00000263150.8
uc031ptc.1	chr10	+	1049537	1132297	1072155	1129344	14	1049537,1072115,1077906,1080010,1080411,1084402,1086285,1093451,1096169,1103601,1105125,1124217,1124909,1129212,	1049641,1072293,1078003,1080106,1080476,1084538,1086357,1093496,1096246,1103836,1105267,1124352,1125024,1132297,	Q9Y2I8	ENST00000358220.5
uc057rfe.1	chr10	+	1159803	1160997	1159803	1159803	2	1159803,1160552,	1159990,1160997,		ENST00000583117.1
uc010qag.1	chr10	+	1159767	1164672	1159767	1159767	3	1159767,1160552,1162546,	1159990,1160637,1164672,		ENST00000425630.1
uc057rff.1	chr10	-	1182844	1186566	1182844	1182844	3	1182844,1184860,1186502,	1183369,1185039,1186566,		ENST00000474762.5
uc057rfg.1	chr10	-	1183042	1188246	1183042	1183042	3	1183042,1184860,1188153,	1183369,1185039,1188246,		ENST00000490172.1
uc001igm.5	chr10	-	1182133	1200360	1183192	1200356	3	1182133,1184860,1199965,	1183369,1185039,1200360,	Q9NS39	ENST00000381310.7
uc057rfi.1	chr10	-	1199445	1200371	1199445	1199445	2	1199445,1199965,	1199722,1200371,		ENST00000477140.1
uc057rfh.1	chr10	-	1183150	1200385	1183192	1200035	4	1183150,1184860,1199965,1200262,	1183369,1185039,1200147,1200385,	Q5VW43	ENST00000381305.1
uc057rfj.1	chr10	-	1215675	1240530	1215675	1215675	3	1215675,1233693,1240385,	1217119,1233845,1240530,		ENST00000469464.1
uc284mut.1	chr10	-	1290017	1293002	1290017	1290017	1	1290017,	1293002,		ENST00000632982.1
uc057rfk.1	chr10	-	1361000	1361637	1361000	1361000	2	1361000,1361419,	1361141,1361637,		ENST00000432987.1
uc057rfm.1	chr10	+	1526762	1535673	1526762	1526762	3	1526762,1534589,1535591,	1526899,1534995,1535673,		ENST00000381301.3
uc057rfl.1	chr10	+	1526636	1556984	1526636	1526636	2	1526636,1556610,	1526899,1556984,		ENST00000421697.2
uc009xhq.4	chr10	-	1177317	1737476	1183192	1737150	10	1177317,1184860,1199965,1216950,1233693,1242130,1270954,1363027,1379073,1737050,	1183369,1185039,1200147,1217119,1233845,1242299,1271069,1363917,1379160,1737476,	Q9NS39	ENST00000381312.5
uc057rfo.1	chr10	-	2012652	2013411	2012652	2012652	2	2012652,2013246,	2012971,2013411,		ENST00000454424.1
uc001igo.3	chr10	-	2005472	2014348	2005472	2005472	3	2005472,2013246,2014134,	2007143,2013458,2014348,		ENST00000413603.5
uc057rfn.1	chr10	-	2012264	2014348	2012264	2012264	3	2012264,2013246,2014134,	2012568,2013505,2014348,		ENST00000438372.1
uc031vuz.1	chr10	-	2076018	2076089	2076018	2076018	1	2076018,	2076089,		ENST00000622225.1
uc057rfp.1	chr10	+	2071844	2081097	2071844	2071844	2	2071844,2080796,	2071975,2081097,		ENST00000435539.1
uc057rfq.1	chr10	+	2098166	2098269	2098166	2098166	1	2098166,	2098269,		ENST00000517189.1
uc057rfr.1	chr10	+	2166331	2169460	2166331	2166331	2	2166331,2167213,	2166405,2169460,		ENST00000421077.1
uc057rft.1	chr10	-	2169146	2176432	2169146	2169146	2	2169146,2176342,	2169252,2176432,		ENST00000436003.2
uc057rfs.1	chr10	-	2169139	2189474	2169139	2169139	5	2169139,2172739,2176342,2187656,2189461,	2169252,2172834,2176432,2187932,2189474,		ENST00000418524.6
uc057rfu.1	chr10	+	2199386	2199488	2199386	2199386	1	2199386,	2199488,		ENST00000390854.1
uc021pmj.2	chr10	-	2305082	2315075	2305082	2305082	3	2305082,2306267,2315029,	2305736,2306309,2315075,		ENST00000418295.1
uc057rfv.1	chr10	-	2446252	2447352	2446252	2446252	2	2446252,2447294,	2446950,2447352,		ENST00000414107.5
uc057rfw.1	chr10	-	2446252	2447352	2446252	2446252	2	2446252,2447286,	2446950,2447352,		ENST00000441907.1
uc057rfx.1	chr10	-	2446257	2447352	2446257	2446257	2	2446257,2447294,	2446913,2447352,		ENST00000439973.1
uc057rfy.1	chr10	-	2453134	2453224	2453134	2453134	1	2453134,	2453224,		ENST00000580586.1
uc057rfz.1	chr10	+	2499720	2500570	2499720	2499720	2	2499720,2500326,	2499808,2500570,		ENST00000431209.1
uc057rgb.1	chr10	+	2501802	2537625	2501802	2501802	2	2501802,2537492,	2501989,2537625,		ENST00000437289.1
uc057rga.1	chr10	+	2501782	2567239	2501782	2501782	2	2501782,2566528,	2501989,2567239,		ENST00000438753.1
uc057rgc.1	chr10	-	2789038	2789125	2789038	2789038	1	2789038,	2789125,		ENST00000584134.2
uc057rgd.1	chr10	+	3010530	3013111	3010530	3010530	3	3010530,3011589,3012818,	3010729,3011705,3013111,		ENST00000439575.1
uc057rge.1	chr10	-	3065423	3066001	3065423	3065423	1	3065423,	3066001,		ENST00000607898.1
uc057rgg.1	chr10	+	3067671	3069380	3067671	3067671	2	3067671,3069273,	3067707,3069380,		ENST00000495715.1
uc057rgf.1	chr10	+	3066332	3101554	3082389	3101554	4	3066332,3082387,3099274,3101364,	3066422,3082461,3099352,3101554,	V9GYV7	ENST00000607886.5
uc057rgh.1	chr10	+	3069232	3103937	3069232	3069232	5	3069232,3082387,3099274,3101364,3103778,	3069389,3082461,3099352,3101554,3103937,		ENST00000421751.1
uc057rgi.1	chr10	+	3070244	3105473	3082389	3105473	7	3070244,3082387,3099274,3101364,3103778,3105114,3105392,	3070315,3082461,3099352,3101554,3103944,3105159,3105473,	Q5VSR5	ENST00000407806.2
uc057rgl.1	chr10	+	3104878	3107233	3104878	3104878	3	3104878,3105392,3107213,	3105301,3105501,3107233,		ENST00000460445.1
uc057rgk.1	chr10	+	3104746	3109394	3105142	3109394	6	3104746,3105114,3105392,3107213,3108700,3109354,	3104788,3105159,3105501,3107309,3108793,3109394,	V9GY25	ENST00000468050.1
uc057rgj.1	chr10	+	3104723	3113516	3105142	3113516	8	3104723,3105392,3107213,3108700,3109354,3112221,3113118,3113371,	3105159,3105501,3107309,3108793,3109480,3112286,3113188,3113516,	B1APP6	ENST00000415005.5
uc057rgm.1	chr10	+	3113457	3129941	3113457	3129941	5	3113457,3116775,3118781,3125096,3129818,	3113518,3116846,3118869,3125249,3129941,	H0Y3Y3	ENST00000413079.1
uc001igq.4	chr10	+	3068626	3136793	3069381	3136579	24	3068626,3069273,3082387,3099274,3100920,3101364,3103778,3105114,3105392,3107213,3108700,3109354,3112221,3113118,3113371,3116775,3118781,3119891,3129818,3132379,3133202,3134482,3135735,3136449,	3068742,3069389,3082461,3099352,3101000,3101554,3103944,3105159,3105501,3107309,3108793,3109480,3112286,3113188,3113518,3116846,3118869,3120044,3129983,3132441,3133314,3134582,3135838,3136793,	Q01813	ENST00000381075.6
uc057rgn.1	chr10	+	3129006	3136793	3129881	3136579	6	3129006,3132379,3133202,3134482,3135735,3136449,	3129983,3132441,3133314,3134582,3135838,3136793,	B1APP8	ENST00000381072.5
uc001igp.4	chr10	+	3067519	3136802	3067595	3136579	22	3067519,3082387,3099274,3101364,3103778,3105114,3105392,3107213,3108700,3109354,3112221,3113118,3113371,3116775,3118781,3119891,3129818,3132379,3133202,3134482,3135735,3136449,	3067707,3082461,3099352,3101554,3103944,3105159,3105501,3107309,3108793,3109480,3112286,3113188,3113518,3116846,3118869,3120044,3129983,3132441,3133314,3134582,3135838,3136802,	Q01813	ENST00000381125.8
uc057rgo.1	chr10	+	3133234	3137712	3133234	3137570	4	3133234,3134482,3135735,3137542,	3133314,3134582,3135838,3137712,	H0Y757	ENST00000433193.1
uc057rgq.1	chr10	-	3137727	3138615	3137727	3137727	2	3137727,3138234,	3138124,3138615,		ENST00000490510.5
uc057rgt.1	chr10	-	3138690	3144366	3138808	3144366	4	3138690,3140686,3143388,3144291,	3139049,3140812,3143501,3144366,	B1APQ0	ENST00000455371.5
uc057rgp.1	chr10	+	3134565	3145166	3134565	3134565	4	3134565,3135735,3143855,3144970,	3134582,3135838,3143986,3145166,		ENST00000441377.2
uc057rgx.1	chr10	-	3143482	3145709	3143703	3145709	3	3143482,3144291,3145595,	3143775,3144366,3145709,	B1APQ1	ENST00000424714.1
uc057rgu.1	chr10	-	3141507	3148055	3141604	3148055	7	3141507,3143388,3144291,3145595,3147149,3147571,3147986,	3141737,3143501,3144366,3145716,3147250,3147737,3148055,	H0Y7L7	ENST00000451454.5
uc001igv.3	chr10	+	3141671	3148622	3141671	3141671	4	3141671,3142971,3143855,3144970,	3141769,3143088,3143986,3148622,		ENST00000430356.3
uc057rgr.1	chr10	-	3137727	3149399	3137727	3137727	9	3137727,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,	3138124,3138337,3139049,3140812,3143731,3144366,3145716,3147250,3149399,		ENST00000464395.1
uc057rgs.1	chr10	-	3137733	3158087	3138030	3157085	16	3137733,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3147986,3148170,3149620,3151246,3155590,3156929,3158039,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3148063,3148291,3149753,3151363,3155729,3157531,3158087,	A0A0A0MRX9	ENST00000380994.5
uc057rgy.1	chr10	-	3151175	3158958	3151193	3158958	6	3151175,3155590,3156929,3157434,3158039,3158913,	3151363,3155729,3157064,3157531,3158153,3158958,	H0Y4F7	ENST00000430362.1
uc057rgv.1	chr10	+	3141631	3164249	3141631	3141631	4	3141631,3142971,3143855,3164094,	3141769,3143088,3143986,3164249,		ENST00000601046.5
uc057rgz.1	chr10	-	3163131	3165334	3163131	3163131	2	3163131,3165237,	3163885,3165334,		ENST00000488065.1
uc057rgw.1	chr10	+	3141631	3167972	3141631	3141631	4	3141631,3143855,3164094,3167831,	3141769,3143986,3164285,3167972,		ENST00000598280.5
uc001igt.3	chr10	-	3137729	3172807	3138030	3172772	27	3137729,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3147986,3148170,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3170103,3172716,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3148063,3148291,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3170206,3172807,	Q5JRX3	ENST00000224949.8
uc009xhv.3	chr10	-	3137729	3172841	3138030	3172772	27	3137729,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3147986,3148167,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3170103,3172716,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3148063,3148291,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3170206,3172841,	Q5JRX3	ENST00000380989.6
uc010qah.3	chr10	-	3137729	3172841	3138030	3172779	24	3137729,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3172716,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3172841,	Q5JRX3	ENST00000451104.6
uc057rha.1	chr10	+	3223815	3227407	3223815	3223815	3	3223815,3225587,3226986,	3223850,3225728,3227407,		ENST00000445932.1
uc057rhb.1	chr10	+	3234462	3234600	3234462	3234462	1	3234462,	3234600,		ENST00000614084.1
uc057rhc.1	chr10	-	3240370	3257210	3240370	3240370	4	3240370,3244566,3256459,3257143,	3240502,3244659,3256557,3257210,		ENST00000417149.1
uc057rhd.1	chr10	+	3266002	3267015	3266002	3266002	2	3266002,3266657,	3266107,3267015,		ENST00000436340.1
uc057rhe.1	chr10	-	3486893	3502838	3486893	3486893	5	3486893,3496152,3497652,3499183,3502330,	3487010,3496236,3497724,3499234,3502838,		ENST00000413993.1
uc057rhg.1	chr10	-	3535111	3536857	3535111	3535111	2	3535111,3536778,	3535404,3536857,		ENST00000413757.1
uc057rhf.1	chr10	-	3532093	3537031	3532093	3532093	2	3532093,3536778,	3532270,3537031,		ENST00000426811.1
uc057rhh.1	chr10	+	3751066	3763226	3751066	3751066	6	3751066,3752504,3759184,3759772,3760335,3763017,	3751119,3752622,3759294,3759886,3760490,3763226,		ENST00000421629.2
uc057rhi.1	chr10	+	3767914	3768751	3767914	3767914	2	3767914,3768571,	3768047,3768751,		ENST00000415358.1
uc057rhj.1	chr10	-	3775995	3780217	3775995	3775995	3	3775995,3779346,3780105,	3776403,3779590,3780217,		ENST00000461124.1
uc057rhl.1	chr10	-	3779549	3780496	3779549	3779549	2	3779549,3780105,	3779590,3780496,		ENST00000492125.1
uc057rhk.1	chr10	-	3779046	3782051	3779046	3779046	3	3779046,3780105,3781794,	3779590,3780229,3782051,		ENST00000173785.4
uc057rhm.1	chr10	-	3781807	3785183	3781807	3781807	3	3781807,3783215,3784912,	3782214,3783281,3785183,		ENST00000380946.3
