name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc059gqd.1	chr15	+	21368458	21370621	21368458	21368458	1	21368458,	21370621,		ENST00000594169.3
uc032buf.1	chr15	+	21406384	21406459	21406384	21406384	1	21406384,	21406459,		ENST00000611502.1
uc059gqe.1	chr15	-	21408242	21440451	21420689	21440011	10	21408242,21410877,21419463,21420673,21427684,21430263,21431738,21434660,21434993,21439490,	21409195,21411001,21419630,21420718,21427755,21430401,21431845,21434834,21435108,21440451,	A0A0C4DH93	ENST00000624267.3
uc032bug.2	chr15	-	21408963	21440059	21408982	21440011	11	21408963,21410877,21419463,21420673,21422119,21427684,21430263,21431738,21434660,21434993,21439490,	21409195,21411001,21419630,21420718,21422190,21427755,21430401,21431845,21434834,21435108,21440059,	Q6S5H4	ENST00000611217.4
uc059gqf.1	chr15	-	21425018	21440382	21426228	21440011	8	21425018,21426027,21427684,21430263,21431738,21434660,21434993,21439490,	21425289,21426248,21427755,21430401,21431845,21434834,21435108,21440382,		ENST00000612601.2
uc059gqg.1	chr15	-	21428878	21428985	21428878	21428878	1	21428878,	21428985,		ENST00000612037.1
uc032bui.1	chr15	+	21513958	21514040	21513958	21513958	1	21513958,	21514040,		ENST00000615634.1
uc059gqh.1	chr15	+	21514143	21567053	21514143	21514143	5	21514143,21516081,21545854,21555561,21564372,	21514472,21516267,21545898,21555719,21567053,		ENST00000626622.1
uc032bul.2	chr15	+	21552794	21640521	21552794	21552794	11	21552794,21555561,21564372,21595605,21609079,21616129,21616729,21617040,21637977,21638238,21640430,	21552865,21555719,21564481,21595700,21609468,21616225,21616818,21617244,21638030,21638483,21640521,		ENST00000625989.2
uc032bun.2	chr15	+	21579911	21653276	21579911	21579911	7	21579911,21595605,21609079,21616129,21616729,21617040,21651925,	21580010,21595700,21609468,21616225,21616818,21617244,21653276,		ENST00000628444.1
uc032buo.1	chr15	+	21637908	21638992	21638006	21638948	1	21637908,	21638992,	Q8NGB6	ENST00000332663.3
uc032bup.1	chr15	+	21651843	21652968	21651934	21652885	1	21651843,	21652968,	A0A096LPK9	ENST00000623441.1
uc059gqi.1	chr15	+	21651972	21653039	21651972	21652885	2	21651972,21652483,	21652204,21653039,	A0A0D9SG40	ENST00000629333.1
uc059gqj.1	chr15	-	21703427	21705627	21703427	21703427	2	21703427,21705530,	21703898,21705627,		ENST00000630145.1
uc059gqk.1	chr15	-	21717807	21718245	21717807	21718245	2	21717807,21718199,	21718114,21718245,	A0A075B7D0	ENST00000630556.1
uc032bur.2	chr15	-	21742363	21742799	21742363	21742799	2	21742363,21742753,	21742670,21742799,	A0A087WW49	ENST00000622410.2
uc032bvb.1	chr15	+	21843749	21843824	21843749	21843749	1	21843749,	21843824,		ENST00000582779.1
uc032bvd.2	chr15	-	21846328	21877279	21858019	21877246	9	21846328,21848198,21856791,21858003,21865015,21869071,21872006,21872339,21876836,	21846560,21848322,21856958,21858048,21865086,21869178,21872180,21872454,21877279,	Q495V5	ENST00000435397.6
uc032bvc.2	chr15	-	21846328	21877298	21846347	21877246	11	21846328,21848198,21856791,21858003,21859451,21865015,21867596,21869071,21872006,21872339,21876836,	21846560,21848322,21856958,21858048,21859522,21865086,21867734,21869178,21872180,21872454,21877298,	A0A0A6YYL3	ENST00000439682.1
uc059gqn.1	chr15	-	21862349	21877189	21862349	21862349	8	21862349,21863358,21865015,21867596,21869071,21872006,21872339,21876836,	21862620,21863579,21865086,21867734,21869178,21872180,21872454,21877189,		ENST00000553662.6
uc059gqo.1	chr15	-	21866209	21866316	21866209	21866209	1	21866209,	21866316,		ENST00000363920.1
uc059gqp.1	chr15	-	21872068	21877703	21872068	21872068	4	21872068,21872339,21876836,21877620,	21872180,21872454,21877028,21877703,		ENST00000570157.1
uc032bvf.1	chr15	+	21951241	21951323	21951241	21951241	1	21951241,	21951323,		ENST00000578890.1
uc059gqq.1	chr15	+	21990060	22044741	21990060	21990060	5	21990060,21992854,22001665,22030925,22044436,	21990390,21993012,22001774,22031020,22044741,		ENST00000610950.4
uc032bvg.1	chr15	+	21990079	22002534	21990079	21990079	4	21990079,21992854,22001665,22002336,	21990151,21993012,22001774,22002534,		ENST00000619069.4
uc059gqr.1	chr15	+	21990079	22030986	21990079	21990079	6	21990079,21992854,22001665,22002336,22030342,22030925,	21990151,21993012,22001774,22002483,22030365,22030986,		ENST00000616229.4
uc001ytz.3	chr15	+	21990079	22059821	21990079	21990079	7	21990079,21992854,22001665,22030925,22058720,22059320,22059631,	21990151,21993012,22001774,22031020,22058816,22059409,22059821,		ENST00000610819.4
uc001yty.5	chr15	+	21990097	21994454	21990097	21990097	3	21990097,21992854,21994131,	21990151,21993012,21994454,		ENST00000564932.2
uc059gqs.1	chr15	+	22001665	22059901	22001665	22001665	4	22001665,22058720,22059320,22059631,	22001774,22058812,22059409,22059901,		ENST00000611429.4
uc059gqt.1	chr15	+	22001671	22004274	22001671	22001671	2	22001671,22003978,	22001774,22004274,		ENST00000611139.1
uc059gqu.1	chr15	+	22015231	22125546	22015231	22015231	5	22015231,22030925,22058720,22120315,22125501,	22015331,22031020,22058816,22120514,22125546,		ENST00000559392.5
uc059gqv.1	chr15	+	22015232	22095857	22015232	22015232	7	22015232,22030925,22044436,22058720,22059320,22059631,22094512,	22015331,22031020,22044825,22058816,22059409,22059835,22095857,		ENST00000558896.5
uc059gqw.1	chr15	+	22015260	22059831	22015260	22015260	6	22015260,22030925,22051534,22058720,22059320,22059631,	22015331,22031020,22051687,22058816,22059409,22059831,		ENST00000557817.4
uc001yub.2	chr15	+	22015260	22095610	22015260	22015260	7	22015260,22030925,22058720,22059320,22059631,22094512,22095350,	22015331,22031020,22058816,22059409,22059835,22094791,22095610,		ENST00000558312.5
uc059gqx.1	chr15	+	22015260	22120447	22015260	22015260	6	22015260,22030925,22058720,22059320,22059631,22120315,	22015331,22031020,22058816,22059409,22059835,22120447,		ENST00000558798.2
uc059gqy.1	chr15	+	22059643	22083200	22059643	22059643	2	22059643,22083046,	22059835,22083200,		ENST00000560969.1
uc059gqz.1	chr15	+	22070240	22083221	22070240	22070240	4	22070240,22080595,22080856,22083046,	22070454,22080648,22081101,22083221,		ENST00000560544.1
uc010tzu.3	chr15	+	22080526	22081659	22080624	22081566	1	22080526,	22081659,	Q8NGB6	ENST00000614722.1
uc010tzv.3	chr15	+	22094430	22095556	22094521	22095472	1	22094430,	22095556,	Q8N0Y3	ENST00000328795.4
uc059gra.1	chr15	-	22145938	22148226	22145938	22145938	2	22145938,22148152,	22146409,22148226,		ENST00000565129.1
uc059grb.1	chr15	-	22160430	22160868	22160430	22160868	2	22160430,22160822,	22160737,22160868,	A0A075B7D0	ENST00000604066.1
uc059grc.1	chr15	-	22184966	22185402	22184966	22185402	2	22184966,22185356,	22185273,22185402,	A0A075B7B6	ENST00000557788.2
uc032bvh.1	chr15	-	22225277	22225329	22225277	22225277	1	22225277,	22225329,		ENST00000408714.1
uc021sfi.2	chr15	-	22428245	22428328	22428245	22428245	1	22428245,	22428328,		ENST00000408073.1
uc059grd.1	chr15	-	22429199	22429489	22429199	22429199	1	22429199,	22429489,		ENST00000620547.1
uc032bvm.2	chr15	+	22458902	22469230	22458993	22466825	11	22458902,22460819,22462033,22462172,22462361,22463840,22464229,22465022,22465868,22466528,22467481,	22459173,22460948,22462084,22462266,22462468,22463899,22464371,22465787,22466195,22466825,22469230,	A0A087X1J6	ENST00000620691.4
uc059gre.1	chr15	+	22459122	22469226	22459122	22466825	9	22459122,22460819,22462033,22462172,22462361,22463840,22464229,22465025,22467481,	22459173,22460948,22462084,22462266,22462468,22463899,22464371,22466825,22469226,	A0A087X0V3	ENST00000622895.1
uc021sfp.2	chr15	-	22608147	22608230	22608147	22608147	1	22608147,	22608230,		ENST00000614855.1
uc059grf.1	chr15	-	22609140	22609377	22609140	22609140	1	22609140,	22609377,		ENST00000616925.1
uc001yvf.3	chr15	+	22757856	22778741	22757856	22757856	5	22757856,22758818,22764223,22774215,22777766,	22757994,22758921,22764358,22774313,22778741,		ENST00000619611.4
uc059grg.1	chr15	+	22757958	22764514	22757958	22757958	3	22757958,22758818,22764223,	22757994,22758921,22764514,		ENST00000619879.4
uc059grh.1	chr15	+	22758492	22764516	22758492	22758492	3	22758492,22758818,22764223,	22758525,22758921,22764516,		ENST00000618814.1
uc059gri.1	chr15	+	22773062	22829789	22810795	22824239	5	22773062,22810748,22812162,22820312,22823727,	22774313,22810796,22812253,22820473,22829789,	Q7RTP0	ENST00000437912.6
uc001yve.4	chr15	+	22785898	22824752	22810795	22824239	5	22785898,22810748,22812162,22820312,22823727,	22786248,22810796,22812253,22820473,22824752,	Q7RTP0	ENST00000561183.5
uc059grj.1	chr15	+	22786217	22823771	22786217	22786217	7	22786217,22810748,22812162,22814082,22819287,22820312,22823727,	22786248,22810796,22812253,22814153,22819416,22820473,22823771,		ENST00000560069.5
uc001yvc.4	chr15	+	22786631	22829791	22786656	22824239	5	22786631,22810748,22812162,22820312,22823727,	22786834,22810796,22812253,22820473,22829791,	Q7RTP0	ENST00000337435.8
uc059grk.1	chr15	+	22786757	22811046	22786757	22786757	2	22786757,22810748,	22786834,22811046,		ENST00000560105.1
uc059grl.1	chr15	+	22786766	22826076	22786766	22813696	6	22786766,22810748,22812162,22813632,22820312,22823727,	22786834,22810796,22812253,22813714,22820473,22826076,	H0YLP7	ENST00000559448.5
uc059grm.1	chr15	+	22786812	22823916	22786812	22814098	6	22786812,22810748,22812162,22814082,22820312,22823727,	22786834,22810796,22812253,22814153,22820473,22823916,	H0YMY7	ENST00000557930.1
uc001yuy.3	chr15	+	22838640	22868384	22851731	22866847	7	22838640,22839654,22851638,22853211,22858539,22860628,22866212,	22838921,22839790,22851870,22853268,22858630,22860789,22868384,	Q8N8Q9	ENST00000398014.6
uc059grn.1	chr15	+	22838643	22851665	22838643	22838643	4	22838643,22839654,22845145,22851638,	22838947,22839790,22845267,22851665,		ENST00000560205.5
uc010ayb.4	chr15	+	22838657	22866847	22851731	22866847	6	22838657,22845145,22851638,22858539,22860628,22866212,	22838947,22845267,22851870,22858630,22860789,22866847,	Q8N8Q9	ENST00000359727.8
uc059gro.1	chr15	+	22838659	22851661	22838659	22838659	4	22838659,22839061,22839654,22851638,	22838921,22839174,22839790,22851661,		ENST00000560762.5
uc001yux.4	chr15	+	22838659	22868384	22851731	22866847	8	22838659,22839654,22845145,22851638,22853211,22858539,22860628,22866212,	22838921,22839790,22845267,22851870,22853268,22858630,22860789,22868384,	Q8N8Q9	ENST00000337451.7
uc059grp.1	chr15	+	22838675	22851676	22838675	22838675	3	22838675,22839654,22851638,	22839174,22839790,22851676,		ENST00000559571.1
uc001yuz.4	chr15	+	22838686	22867716	22851731	22866847	6	22838686,22851638,22853211,22858539,22860628,22866212,	22838921,22851870,22853268,22858630,22860789,22867716,	Q8N8Q9	ENST00000398013.7
uc059grq.1	chr15	+	22838688	22851726	22838688	22838688	2	22838688,22851638,	22839174,22851726,		ENST00000561072.1
uc059grr.1	chr15	+	22838689	22853249	22851731	22853249	4	22838689,22845145,22851708,22853211,	22838921,22845267,22851870,22853249,	H0YMQ7	ENST00000560039.1
uc001yva.4	chr15	+	22838697	22866916	22851731	22866847	5	22838697,22851638,22858539,22860628,22866212,	22838921,22851870,22858630,22860789,22866916,	Q8N8Q9	ENST00000539711.2
uc001yus.5	chr15	-	22867051	22980335	22870027	22947285	31	22867051,22872824,22873490,22874549,22875198,22879912,22881845,22882867,22892889,22903705,22909193,22910519,22910736,22912178,22914725,22916476,22917787,22918691,22925981,22927905,22932222,22933801,22937103,22939191,22939410,22943172,22944557,22944861,22947002,22947168,22980286,	22870192,22872972,22873729,22874644,22875271,22880043,22881936,22883011,22892977,22903905,22909313,22910628,22910813,22912275,22914882,22916630,22917935,22918858,22926107,22928028,22932340,22933893,22937208,22939320,22939507,22943354,22944659,22944939,22947092,22947291,22980335,	Q7L576	ENST00000617928.4
uc001yuu.4	chr15	-	22867124	22917313	22870027	22917011	16	22867124,22872824,22873490,22874549,22875198,22879912,22881845,22882867,22892889,22903705,22909193,22910519,22910736,22912178,22914725,22916476,	22870192,22872972,22873729,22874644,22875271,22880043,22881936,22883011,22892977,22903905,22909313,22910628,22910813,22912275,22914882,22917313,	Q7L576	ENST00000617556.4
uc059grs.1	chr15	-	22869465	22905440	22869465	22869465	10	22869465,22872824,22873490,22874549,22875198,22879912,22881845,22882867,22892889,22903705,	22870192,22872972,22873729,22874644,22875271,22880043,22881936,22883011,22892977,22905440,		ENST00000619348.4
uc001yut.5	chr15	-	22869465	22980352	22870027	22947285	32	22869465,22872824,22873490,22874549,22875198,22879912,22881845,22882867,22892889,22903705,22909193,22910519,22910736,22912178,22914725,22916476,22917787,22918691,22925981,22927905,22932222,22933801,22937103,22939191,22939410,22943172,22944557,22944861,22947002,22947168,22947910,22980286,	22870192,22872972,22873729,22874644,22875271,22880043,22881936,22883011,22892977,22903905,22909313,22910628,22910813,22912275,22914882,22916630,22917935,22918858,22926107,22928028,22932340,22933893,22937208,22939320,22939507,22943354,22944659,22944939,22947092,22947291,22948029,22980352,	Q7L576	ENST00000610365.4
uc059grt.1	chr15	-	22872636	22875235	22872812	22875235	4	22872636,22873490,22874549,22875198,	22872972,22873729,22874644,22875235,	H0YL50	ENST00000561263.2
uc059gru.1	chr15	-	22873680	22875462	22873680	22873680	3	22873680,22874549,22875198,	22873729,22874644,22875462,		ENST00000557890.1
uc059grv.1	chr15	-	22903757	22915103	22903757	22903757	6	22903757,22909193,22910519,22910736,22912178,22914725,	22903905,22909313,22910628,22910813,22912275,22915103,		ENST00000619290.4
uc059grw.1	chr15	-	22909193	22912386	22909193	22909193	4	22909193,22910519,22910736,22912178,	22909313,22910628,22910813,22912386,		ENST00000621105.1
uc059grx.1	chr15	-	22914826	22926015	22914826	22926015	5	22914826,22916881,22917787,22918691,22925981,	22914882,22917029,22917935,22918858,22926015,	A0A087WVZ5	ENST00000612288.1
uc059gry.1	chr15	-	22916482	22917909	22917772	22917909	3	22916482,22916881,22917622,	22916630,22917029,22917909,	A0A087WZ89	ENST00000622576.1
uc059grz.1	chr15	-	22943228	22946987	22943228	22943228	4	22943228,22944557,22944861,22946708,	22943354,22944659,22944939,22946987,		ENST00000621036.4
uc059gsa.1	chr15	-	22943258	22981063	22943258	22947285	6	22943258,22944557,22944861,22947002,22947168,22981008,	22943354,22944659,22944939,22947092,22947291,22981063,	A0A087WWL1	ENST00000613006.4
uc059gsb.1	chr15	-	22943288	22980382	22943288	22947285	6	22943288,22944557,22944861,22947002,22947168,22980286,	22943354,22944659,22944939,22947092,22947318,22980382,	A0A087WU52	ENST00000611832.4
uc059gsc.1	chr15	-	22944596	22980348	22946813	22947285	6	22944596,22944861,22946708,22947002,22947168,22980286,	22944659,22944939,22946840,22947092,22947318,22980348,	A0A087WWY5	ENST00000619037.1
uc059gsd.1	chr15	-	22983191	23039569	22996905	23039543	24	22983191,22996844,23000568,23003064,23004101,23005431,23006051,23006267,23008698,23009944,23011132,23017772,23019218,23021958,23023946,23024736,23026115,23027191,23030884,23031949,23032727,23036896,23037098,23039397,	22983611,22996958,23000669,23003153,23004227,23005610,23006172,23006352,23008881,23010133,23011331,23018041,23019334,23022161,23024193,23024830,23026205,23027306,23031020,23032029,23032824,23037005,23037152,23039569,	A0A087X1Z1	ENST00000614508.4
uc001yur.5	chr15	-	22999175	23039673	22999819	23039543	23	22999175,23000568,23003064,23004101,23005431,23006051,23006267,23008698,23009944,23011132,23017772,23019218,23021958,23023946,23024736,23026115,23027191,23030884,23031949,23032727,23036896,23037098,23039397,	22999866,23000669,23003153,23004227,23005610,23006172,23006352,23008881,23010133,23011331,23018041,23019334,23022161,23024193,23024830,23026205,23027306,23031020,23032029,23032824,23037005,23037152,23039673,	Q96RT8	ENST00000615383.4
uc001yuq.3	chr15	-	23000283	23039572	23000521	23039543	22	23000283,23003064,23004101,23005431,23006051,23006267,23008698,23009944,23011132,23017772,23019218,23021958,23023946,23024736,23026115,23027191,23030884,23031949,23032727,23036896,23037098,23039397,	23000669,23003153,23004227,23005610,23006172,23006352,23008881,23010133,23011331,23018041,23019334,23022161,23024193,23024830,23026205,23027306,23031020,23032029,23032824,23037005,23037152,23039572,	Q96RT8	ENST00000620435.4
uc059gse.1	chr15	-	23003090	23004570	23003090	23003090	2	23003090,23004101,	23003153,23004570,		ENST00000620238.1
uc059gsf.1	chr15	-	23005431	23008881	23005431	23008881	5	23005431,23006051,23006267,23008457,23008698,	23005610,23006172,23006352,23008565,23008881,	A0A087X006	ENST00000610294.1
uc059gsg.1	chr15	-	23005798	23008797	23005798	23005798	3	23005798,23006267,23008698,	23006172,23006352,23008797,		ENST00000613552.1
uc059gsh.1	chr15	-	23009959	23024376	23009959	23009959	6	23009959,23011132,23017772,23019218,23021958,23023072,	23010133,23011331,23018041,23019380,23022161,23024376,		ENST00000615455.1
uc059gsi.1	chr15	-	23026122	23036964	23026122	23036964	6	23026122,23027191,23030884,23031949,23032727,23036896,	23026205,23027309,23031020,23032029,23032824,23036964,	A0A087WVL9	ENST00000612085.4
uc059gsj.1	chr15	-	23026176	23036948	23026176	23036948	6	23026176,23027191,23030884,23031949,23032727,23036896,	23026205,23027297,23031020,23032029,23032824,23036948,	A0A087WVZ8	ENST00000622507.1
uc032bvr.2	chr15	-	23128267	23136822	23128789	23136731	9	23128267,23129469,23131329,23131801,23133238,23133440,23133622,23134758,23136533,	23128813,23130672,23131471,23131860,23133345,23133534,23133673,23134887,23136822,	A0A087WU96	ENST00000614055.1
uc059gsk.1	chr15	+	23165896	23166186	23165896	23165896	1	23165896,	23166186,		ENST00000618104.1
uc021sfs.2	chr15	+	23167057	23167140	23167057	23167057	1	23167057,	23167140,		ENST00000458911.1
uc021sfh.1	chr15	+	23197826	23197920	23197826	23197826	1	23197826,	23197920,		ENST00000618224.1
uc059gsl.1	chr15	+	23354747	23367231	23354747	23354747	18	23354747,23356590,23357295,23357538,23358471,23358919,23359099,23360228,23360424,23360727,23361220,23361723,23363164,23363677,23364342,23364525,23364718,23364958,	23354893,23356710,23357355,23357619,23358831,23359004,23359209,23360318,23360532,23360815,23361456,23361792,23363240,23363769,23364443,23364623,23364874,23367231,		ENST00000604046.1
uc059gsm.1	chr15	+	23354845	23365134	23354845	23365134	19	23354845,23356590,23357295,23357538,23358471,23358783,23358919,23359099,23360231,23360424,23360727,23361220,23361723,23363164,23363677,23364342,23364525,23364718,23364958,	23354893,23356710,23357355,23357619,23358510,23358831,23359004,23359209,23360318,23360532,23360815,23361456,23361792,23363240,23363769,23364443,23364623,23364874,23365134,	H3BPF8	ENST00000562295.1
uc059gsn.1	chr15	+	23361205	23361274	23361205	23361205	1	23361205,	23361274,		ENST00000610436.1
uc059gso.1	chr15	+	23363271	23363561	23363271	23363271	1	23363271,	23363561,		ENST00000612366.1
uc021sfw.2	chr15	+	23364443	23364526	23364443	23364443	1	23364443,	23364526,		ENST00000459602.1
uc059gsp.1	chr15	-	23439497	23447234	23439542	23447145	9	23439497,23441517,23441978,23442449,23443776,23444161,23444470,23445309,23447097,	23439866,23441682,23442120,23442508,23444073,23444212,23444500,23445438,23447234,	Q8N9W4	ENST00000312015.6
uc059gsq.1	chr15	-	23439497	23447234	23439744	23441655	8	23439497,23440844,23441978,23442449,23443776,23444161,23445309,23447097,	23439878,23441682,23442058,23442508,23444073,23444212,23445438,23447234,	F8WBV9	ENST00000345070.5
uc059gsr.1	chr15	-	23439497	23447234	23442051	23447181	7	23439497,23441978,23442449,23443776,23444161,23445309,23447097,	23441682,23442058,23442508,23444073,23444212,23445438,23447234,	H3BS38	ENST00000566571.5
uc059gss.1	chr15	-	23439497	23447234	23439744	23447181	8	23439497,23441978,23442449,23443776,23444161,23444470,23445309,23447097,	23441682,23442120,23442508,23444073,23444212,23444500,23445438,23447234,	H3BMJ4	ENST00000567107.5
uc021sfz.1	chr15	-	23562061	23562131	23562061	23562061	1	23562061,	23562131,		ENST00000584178.1
uc059gst.1	chr15	+	23565677	23575482	23565782	23566843	3	23565677,23566807,23575345,	23565833,23566984,23575482,	H3BUZ8	ENST00000570112.1
uc001ywh.5	chr15	+	23565683	23568020	23565782	23567306	1	23565683,	23568020,	Q13064	ENST00000314520.4
uc001ywi.3	chr15	+	23565716	23611564	23565782	23610636	2	23565716,23610623,	23566087,23611564,	Q6NSB6	ENST00000568252.1
uc059gsu.1	chr15	+	23565772	23575482	23565782	23575412	3	23565772,23566807,23575345,	23566087,23566984,23575482,	H3BPL3	ENST00000564592.1
uc059gsv.1	chr15	-	23565856	23566366	23565856	23566366	2	23565856,23566337,	23565923,23566366,	A0A0D9SFK4	ENST00000626930.1
uc059gsw.1	chr15	+	23566456	23630075	23566456	23566456	3	23566456,23566807,23627765,	23566709,23566984,23630075,		ENST00000568945.2
uc059gsx.1	chr15	-	23567263	23569657	23567263	23567263	2	23567263,23569296,	23567468,23569657,		ENST00000563044.1
uc001ywj.5	chr15	-	23643543	23647841	23643992	23647742	1	23643543,	23647841,	Q9UJ55	ENST00000532292.2
uc001ywk.4	chr15	-	23685399	23687330	23686251	23687217	1	23685399,	23687330,	X5D982	ENST00000331837.5
uc059gsy.1	chr15	-	23777436	23777543	23777436	23777436	1	23777436,	23777543,		ENST00000383889.1
