#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
9	NM_020896	chr11	-	3087115	3165352	3088204	3129148	22	3087115,3089845,3090557,3092431,3092866,3093526,3093745,3094236,3100157,3101602,3102182,3103238,3104192,3107262,3107770,3119546,3120420,3121996,3122347,3126472,3129012,3165215,	3088343,3089948,3090696,3092558,3093052,3093663,3093835,3094334,3100256,3101699,3102281,3103320,3104377,3107455,3107945,3119631,3120624,3122098,3122428,3126555,3129169,3165352,	0	OSBPL5	cmpl	cmpl	2,1,0,2,2,0,0,1,1,0,0,2,0,2,1,0,0,0,0,1,0,-1,
9	NM_145638	chr11	-	3087115	3165352	3088204	3129148	21	3087115,3089845,3090557,3092431,3092866,3093526,3093745,3094236,3100157,3101602,3102182,3103238,3104192,3107262,3107770,3119546,3121996,3122347,3126472,3129012,3165222,	3088343,3089948,3090696,3092558,3093052,3093663,3093835,3094334,3100256,3101699,3102281,3103320,3104377,3107455,3107945,3119631,3122098,3122428,3126555,3129169,3165352,	0	OSBPL5	cmpl	cmpl	2,1,0,2,2,0,0,1,1,0,0,2,0,2,1,0,0,0,1,0,-1,
9	NM_175733	chr11	+	7251949	7469045	7252186	7466800	7	7251949,7303038,7313394,7416041,7417956,7420505,7466791,	7252331,7303390,7313941,7416162,7418128,7420635,7469045,	0	SYT9	cmpl	cmpl	0,1,2,0,1,2,0,
9	NR_001589	chr11	-	5241954	5243592	5243592	5243592	3	5241954,5243105,5243449,	5242247,5243328,5243592,	0	HBBP1	unk	unk	-1,-1,-1,
9	NR_047550	chr11	+	4187151	4202653	4202653	4202653	2	4187151,4202258,	4187204,4202653,	0	LOC100506082	unk	unk	-1,-1,
10	NM_000480	chr11	+	10450676	10507579	10451021	10505884	15	10450676,10461514,10478525,10482062,10484819,10487234,10493348,10494898,10495569,10496811,10500085,10501469,10502720,10504548,10505707,	10451043,10461740,10478730,10482225,10485039,10487364,10493543,10495030,10495733,10496938,10500249,10501590,10502894,10504659,10507579,	0	AMPD3	cmpl	cmpl	0,1,2,0,1,2,0,0,0,2,0,2,0,0,0,
10	NM_006391	chr11	+	9384621	9448127	9384763	9445194	25	9384621,9403289,9408485,9409927,9414254,9417058,9420410,9420613,9423005,9423776,9424913,9425145,9428539,9429030,9429673,9430874,9433569,9433720,9434933,9436270,9437753,9438079,9440454,9442080,9445096,	9384847,9403371,9408639,9410086,9414411,9417148,9420505,9420698,9423140,9423876,9424990,9425262,9428629,9429196,9429834,9431003,9433636,9433846,9435031,9436366,9437974,9438285,9440661,9442197,9448127,	0	IPO7	cmpl	cmpl	0,0,1,2,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,1,
10	NM_000922	chr11	+	14643722	14872058	14644075	14869660	16	14643722,14771936,14786436,14789105,14803943,14818182,14819135,14830697,14831639,14832721,14834981,14843826,14859042,14861204,14867505,14869460,	14645053,14771987,14786685,14789242,14804050,14818393,14819209,14830846,14831777,14832833,14835095,14844026,14859246,14861366,14867758,14872058,	0	PDE3B	cmpl	cmpl	0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,1,
10	NM_198516	chr11	-	11270873	11622014	11271143	11621593	11	11270873,11293028,11327085,11332693,11340818,11372514,11377181,11379080,11432620,11448743,11621358,	11271290,11293193,11327181,11332831,11341004,11372629,11377379,11379264,11432787,11448936,11622014,	0	GALNT18	cmpl	cmpl	0,0,0,0,0,2,2,1,2,1,0,
10	NM_001172431	chr11	+	10450320	10507579	10482113	10505884	14	10450320,10461514,10482062,10484819,10487234,10493348,10494898,10495569,10496811,10500085,10501469,10502720,10504548,10505707,	10450515,10461740,10482225,10485039,10487364,10493543,10495030,10495733,10496938,10500249,10501590,10502894,10504659,10507579,	0	AMPD3	cmpl	cmpl	-1,-1,0,1,2,0,0,0,2,0,2,0,0,0,
10	NM_001172430	chr11	+	10461130	10507579	10461519	10505884	15	10461130,10461514,10478525,10482062,10484819,10487234,10493348,10494898,10495569,10496811,10500085,10501469,10502720,10504548,10505707,	10461424,10461740,10478730,10482225,10485039,10487364,10493543,10495030,10495733,10496938,10500249,10501590,10502894,10504659,10507579,	0	AMPD3	cmpl	cmpl	-1,0,2,0,1,2,0,0,0,2,0,2,0,0,0,
10	NM_001025390	chr11	+	10455933	10507579	10456386	10505884	15	10455933,10461514,10478525,10482062,10484819,10487234,10493348,10494898,10495569,10496811,10500085,10501469,10502720,10504548,10505707,	10456402,10461740,10478730,10482225,10485039,10487364,10493543,10495030,10495733,10496938,10500249,10501590,10502894,10504659,10507579,	0	AMPD3	cmpl	cmpl	0,1,2,0,1,2,0,0,0,2,0,2,0,0,0,
10	NM_001025389	chr11	+	10455118	10507579	10461519	10505884	15	10455118,10461514,10478525,10482062,10484819,10487234,10493348,10494898,10495569,10496811,10500085,10501469,10502720,10504548,10505707,	10455448,10461740,10478730,10482225,10485039,10487364,10493543,10495030,10495733,10496938,10500249,10501590,10502894,10504659,10507579,	0	AMPD3	cmpl	cmpl	-1,0,2,0,1,2,0,0,0,2,0,2,0,0,0,
11	NM_001111018	chr11	+	19350723	20121601	19350952	20118258	38	19350723,19832483,19842870,19868924,19879868,19892433,19933175,19939660,19946400,19948690,19984124,20035958,20043980,20044967,20048727,20049835,20051288,20054079,20055768,20062306,20068185,20068323,20077551,20077992,20080063,20083006,20090864,20092205,20093098,20095671,20097576,20100936,20103254,20103652,20105530,20107663,20114591,20118132,	19351027,19832601,19842923,19868997,19880127,19892594,19934277,19939773,19946509,19949080,19984247,20036097,20044272,20045670,20049195,20049901,20051333,20054240,20055957,20062359,20068209,20068398,20077635,20078104,20080209,20083179,20091018,20092368,20093199,20095767,20097745,20101172,20103409,20103724,20105727,20107782,20114795,20121601,	0	NAV2	cmpl	cmpl	0,0,1,0,1,2,1,2,1,2,2,2,0,1,2,2,2,2,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,2,2,1,0,0,
11	NM_001244963	chr11	+	19713334	20121601	19713695	20118258	40	19713334,19832483,19842870,19868924,19879868,19884293,19892433,19933175,19939660,19946400,19948690,19984124,20035958,20043980,20044967,20048727,20049835,20051288,20054079,20055768,20056529,20062306,20068185,20068323,20077551,20077992,20080063,20083001,20090864,20092205,20093098,20095671,20097576,20100936,20103254,20103652,20105530,20107663,20114591,20118132,	19713962,19832601,19842923,19868997,19880127,19884362,19892594,19934277,19939773,19946509,19949080,19984247,20036097,20044272,20045670,20049195,20049901,20051333,20054240,20055957,20056628,20062359,20068209,20068398,20077635,20078104,20080213,20083179,20091018,20092368,20093199,20095767,20097745,20101172,20103409,20103724,20105727,20107782,20114795,20121601,	0	NAV2	cmpl	cmpl	0,0,1,0,1,2,2,1,2,1,2,2,2,0,1,2,2,2,2,1,1,1,0,0,0,0,1,1,2,0,1,0,0,1,0,2,2,1,0,0,
11	NM_145117	chr11	+	19713334	20121601	19713695	20118258	38	19713334,19832483,19842870,19868924,19879868,19892433,19933175,19939660,19946400,19948690,19984124,20035958,20043980,20044967,20048727,20049835,20051288,20054079,20055768,20062306,20068185,20068323,20077551,20077992,20080063,20083006,20090864,20092205,20093098,20095671,20097576,20100936,20103254,20103652,20105530,20107663,20114591,20118132,	19713962,19832601,19842923,19868997,19880127,19892594,19934277,19939773,19946509,19949080,19984247,20036097,20044272,20045670,20049195,20049901,20051333,20054240,20055957,20062359,20068209,20068398,20077635,20078104,20080209,20083179,20091018,20092368,20093199,20095767,20097745,20101172,20103409,20103724,20105727,20107782,20114795,20121601,	0	NAV2	cmpl	cmpl	0,0,1,0,1,2,1,2,1,2,2,2,0,1,2,2,2,2,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,2,2,1,0,0,
11	NM_182964	chr11	+	19713334	20121601	19713695	20118258	38	19713334,19832483,19842870,19868924,19879868,19892433,19933175,19939660,19946400,19948690,19984124,20035958,20043980,20044967,20048727,20049835,20051288,20054079,20055768,20062306,20068185,20068323,20077551,20077992,20080063,20083001,20090864,20092205,20093098,20095671,20097576,20100936,20103254,20103652,20105530,20107663,20114591,20118132,	19713962,19832601,19842923,19868997,19880127,19892594,19934277,19939773,19946509,19949080,19984247,20036097,20044272,20045670,20049195,20049901,20051333,20054240,20055957,20062359,20068209,20068398,20077635,20078104,20080213,20083179,20091018,20092368,20093199,20095767,20097745,20101172,20103409,20103724,20105727,20107782,20114795,20121601,	0	NAV2	cmpl	cmpl	0,0,1,0,1,2,1,2,1,2,2,2,0,1,2,2,2,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,0,2,2,1,0,0,
11	NM_001288713	chr11	+	20669550	21575683	20669723	21575022	21	20669550,20674488,20677931,20783679,20847582,20885443,20918181,20919251,20927307,20928376,20937785,20947335,20960431,21113588,21229331,21370852,21534373,21560188,21570763,21573184,21574971,	20669778,20674572,20678060,20783830,20847753,20885540,20918254,20919334,20927442,20928479,20937859,20947435,20960560,21113714,21229454,21370948,21534514,21560382,21570940,21573409,21575683,	0	NELL1	cmpl	cmpl	0,1,1,1,2,2,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,
11	NM_001288714	chr11	+	20669550	21575683	20669723	21575022	19	20669550,20677931,20783679,20885443,20918181,20919251,20927307,20928376,20937785,20947335,20960431,21113588,21229331,21370852,21534373,21560188,21570763,21573184,21574971,	20669778,20678060,20783830,20885540,20918254,20919334,20927442,20928479,20937859,20947435,20960560,21113714,21229454,21370948,21534514,21560382,21570940,21573409,21575683,	0	NELL1	cmpl	cmpl	0,1,1,2,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,
11	NM_006157	chr11	+	20669550	21575683	20669723	21575022	20	20669550,20677931,20783679,20847582,20885443,20918181,20919251,20927307,20928376,20937785,20947335,20960431,21113588,21229331,21370852,21534373,21560188,21570763,21573184,21574971,	20669778,20678060,20783830,20847753,20885540,20918254,20919334,20927442,20928479,20937859,20947435,20960560,21113714,21229454,21370948,21534514,21560382,21570940,21573409,21575683,	0	NELL1	cmpl	cmpl	0,1,1,2,2,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,
11	NM_201551	chr11	+	20669550	21575683	20669723	21575022	19	20669550,20677931,20783679,20847582,20885443,20918181,20919251,20927307,20928376,20937785,20947335,20960431,21113588,21229331,21370852,21560188,21570763,21573184,21574971,	20669778,20678060,20783830,20847753,20885540,20918254,20919334,20927442,20928479,20937859,20947435,20960560,21113714,21229454,21370948,21560382,21570940,21573409,21575683,	0	NELL1	cmpl	cmpl	0,1,1,2,2,0,1,0,0,1,0,1,1,1,1,1,0,0,0,
11	NM_012139	chr11	-	17788049	18013162	17788084	18013010	11	17788049,17878207,17959469,17988596,17992930,17995795,18000496,18004440,18006590,18007940,18012950,	17788413,17878244,17959636,17988755,17992993,17995909,18000557,18004535,18006746,18008076,18013162,	0	SERGEF	cmpl	cmpl	1,0,1,1,1,1,0,1,1,0,0,
11	NR_104040	chr11	-	17788049	18013162	18013162	18013162	12	17788049,17878207,17918694,17959469,17988596,17992930,17995795,18000496,18004440,18006590,18007940,18012950,	17788413,17878244,17918779,17959636,17988755,17992993,17995909,18000557,18004535,18006746,18008076,18013162,	0	SERGEF	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
11	NR_104041	chr11	-	17788049	18013162	18013162	18013162	10	17788049,17878207,17988596,17992930,17995795,18000496,18004440,18006590,18007940,18012950,	17788413,17878244,17988755,17992993,17995909,18000557,18004535,18006746,18008076,18013162,	0	SERGEF	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
12	NM_001113528	chr11	+	28108250	28333507	28113334	28330841	7	28108250,28110165,28113317,28211061,28290205,28296752,28330395,	28108452,28110401,28113604,28211198,28290397,28296931,28333507,	0	METTL15	cmpl	cmpl	-1,-1,0,0,2,2,1,
12	NM_001297775	chr11	+	28108250	28333507	28113334	28330501	7	28108250,28110165,28113317,28211061,28290205,28296796,28330395,	28108452,28110401,28113604,28211198,28290397,28296931,28333507,	0	METTL15	cmpl	cmpl	-1,-1,0,0,2,2,2,
12	NM_152636	chr11	+	28108250	28333507	28113334	28328138	8	28108250,28110165,28113317,28211061,28290205,28296752,28328094,28330395,	28108452,28110401,28113604,28211198,28290397,28296931,28328165,28333507,	0	METTL15	cmpl	cmpl	-1,-1,0,0,2,2,1,-1,
12	NM_001304274	chr11	-	31432398	31509628	31432499	31463276	6	31432398,31433459,31456259,31460625,31463171,31509518,	31432568,31433570,31456386,31460714,31463305,31509628,	0	IMMP1L	cmpl	cmpl	0,0,2,0,0,-1,
12	NM_144981	chr11	-	31432398	31509628	31432499	31463276	7	31432398,31433459,31456259,31460625,31463171,31473723,31509518,	31432568,31433570,31456386,31460714,31463305,31473786,31509628,	0	IMMP1L	cmpl	cmpl	0,0,2,0,0,-1,-1,
12	NM_001313726	chr11	+	26189122	26663289	26189176	26660444	28	26189122,26309644,26441917,26443764,26463029,26508103,26516826,26525634,26531204,26534455,26537405,26541946,26547415,26553248,26559718,26598364,26598857,26599549,26624461,26634203,26635012,26639143,26641895,26643181,26647708,26656124,26656375,26660261,	26189330,26309719,26442112,26443836,26463148,26508262,26516927,26525679,26531336,26534562,26537461,26542068,26547550,26553345,26559779,26598447,26598998,26599714,26624498,26634315,26635070,26639241,26642029,26643334,26647856,26656205,26656481,26663289,	0	ANO3	cmpl	cmpl	0,1,1,1,1,0,0,2,2,2,1,0,2,2,0,1,0,0,0,1,2,0,2,1,1,2,2,0,
12	NM_001145399	chr11	-	30384492	30586383	30388888	30580373	7	30384492,30414227,30417517,30495295,30535993,30580245,30586041,	30388956,30414341,30417633,30495521,30536175,30580494,30586383,	0	MPPED2	cmpl	cmpl	1,1,2,1,2,0,-1,
13	NM_001258419	chr11	-	40114200	41459636	40114369	40116292	7	40114200,40140800,40241518,40319627,40648141,40933634,41459430,	40116334,40140853,40241598,40319721,40648278,40933723,41459636,	0	LRRC4C	cmpl	cmpl	0,-1,-1,-1,-1,-1,-1,
13	NM_020929	chr11	-	40114200	41459636	40114369	40116292	5	40114200,40140800,40319627,40648141,41459430,	40116334,40140853,40319721,40648278,41459636,	0	LRRC4C	cmpl	cmpl	0,-1,-1,-1,-1,
14	NM_001184974	chr11	-	47177521	47186459	47177930	47182727	11	47177521,47178365,47178893,47179158,47179410,47180185,47180454,47182402,47182673,47183003,47186348,	47178046,47178487,47179030,47179279,47179586,47180341,47180690,47182559,47182764,47183065,47186459,	0	PACSIN3	cmpl	cmpl	1,2,0,2,0,0,1,0,0,-1,-1,
14	NM_016223	chr11	-	47177521	47186459	47177930	47182727	11	47177521,47178365,47178893,47179158,47179410,47180185,47180454,47182402,47182673,47183003,47186348,	47178046,47178487,47179030,47179279,47179586,47180341,47180690,47182559,47182764,47183069,47186459,	0	PACSIN3	cmpl	cmpl	1,2,0,2,0,0,1,0,0,-1,-1,
15	NM_015457	chr11	+	57668001	57701187	57673090	57700031	12	57668001,57672020,57682421,57688507,57690030,57690334,57692610,57693782,57695919,57696760,57698558,57699865,	57668187,57673194,57682543,57688665,57690203,57690437,57692702,57693915,57696043,57696873,57699418,57701187,	0	ZDHHC5	cmpl	cmpl	-1,0,2,1,0,2,0,2,0,1,0,2,
16	NM_000738	chr11	-	62908678	62921540	62909717	62911100	2	62908678,62921217,	62911178,62921540,	0	CHRM1	cmpl	cmpl	0,-1,
16	NM_001178040	chr11	+	59755058	59805882	59755605	59800902	10	59755058,59773210,59787036,59788872,59790518,59792106,59793098,59793379,59795371,59800854,	59755635,59773294,59787136,59788947,59790586,59792215,59793172,59793514,59795482,59805882,	0	STX3	cmpl	cmpl	0,0,0,1,1,0,1,0,0,0,
16	NM_004177	chr11	+	59755058	59805882	59755605	59797366	11	59755058,59773210,59787036,59788872,59790518,59792106,59793098,59793379,59795371,59797282,59800854,	59755635,59773294,59787136,59788947,59790586,59792215,59793172,59793514,59795482,59797396,59805882,	0	STX3	cmpl	cmpl	0,0,0,1,1,0,1,0,0,0,-1,
16	NM_001281501	chr11	+	61816202	61867354	61816285	61865689	12	61816202,61837777,61840333,61840623,61848158,61857010,61857453,61862971,61863281,61863706,61865151,61865637,	61816426,61837888,61840531,61840725,61848284,61857071,61857530,61863069,61863378,61863786,61865277,61867354,	0	FADS2	cmpl	cmpl	0,0,0,0,0,0,1,0,2,0,2,2,
16	NM_001281502	chr11	+	61816403	61867354	61816582	61865689	12	61816403,61837777,61840333,61840623,61848158,61857010,61857453,61862971,61863281,61863706,61865151,61865637,	61816696,61837888,61840531,61840725,61848284,61857071,61857530,61863069,61863378,61863786,61865277,61867354,	0	FADS2	cmpl	cmpl	0,0,0,0,0,0,1,0,2,0,2,2,
16	NM_004265	chr11	+	61828032	61867354	61828390	61865689	12	61828032,61837777,61840333,61840623,61848158,61857010,61857453,61862971,61863281,61863706,61865151,61865637,	61828597,61837888,61840531,61840725,61848284,61857071,61857530,61863069,61863378,61863786,61865277,61867354,	0	FADS2	cmpl	cmpl	0,0,0,0,0,0,1,0,2,0,2,2,
16	NM_006842	chr11	+	66052344	66068911	66052384	66068745	22	66052344,66052672,66053026,66055075,66055534,66056837,66057265,66058053,66058313,66058829,66059200,66059514,66059781,66060581,66061685,66061890,66063008,66063399,66063627,66067945,66068147,66068673,	66052517,66052719,66053104,66055315,66055585,66056955,66057375,66058150,66058405,66059045,66059338,66059595,66060009,66060731,66061775,66061998,66063116,66063542,66063729,66068045,66068333,66068911,	0	SF3B2	cmpl	cmpl	0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,
17	NM_001300907	chr11	-	68154862	68213345	68157687	68175044	12	68154862,68166981,68171014,68171231,68171542,68173803,68175017,68179469,68180131,68185780,68189916,68213137,	68159171,68167178,68171151,68171251,68171709,68173913,68175183,68179537,68180200,68185928,68190152,68213345,	0	KMT5B	cmpl	cmpl	1,2,0,1,2,0,0,-1,-1,-1,-1,-1,
17	NM_017635	chr11	-	68154862	68213345	68157687	68190076	11	68154862,68166981,68171014,68171231,68171542,68173803,68175017,68180131,68185780,68189916,68213137,	68159171,68167178,68171151,68171251,68171709,68173913,68175183,68180200,68185928,68190152,68213345,	0	KMT5B	cmpl	cmpl	1,2,0,1,2,0,2,2,1,0,-1,
17	NM_001300908	chr11	-	68154862	68213772	68157687	68171642	11	68154862,68166981,68171014,68171231,68171542,68173803,68175017,68180131,68185780,68189916,68213476,	68159171,68167178,68171151,68171251,68171656,68173913,68175183,68180200,68185928,68190152,68213772,	0	KMT5B	cmpl	cmpl	1,2,0,1,0,-1,-1,-1,-1,-1,-1,
17	NM_001258392	chr11	-	72292425	72434684	72293366	72434474	16	72292425,72294021,72294324,72294619,72295491,72301802,72302303,72307198,72308526,72317105,72329706,72358879,72380280,72402965,72430311,72434071,	72293615,72294126,72294444,72294693,72295648,72301964,72302348,72307254,72308604,72317220,72329804,72359008,72380384,72403052,72430363,72434684,	0	CLPB	cmpl	cmpl	0,0,0,1,0,0,0,1,1,0,1,1,2,2,1,0,
17	NM_001258393	chr11	-	72292425	72434684	72293366	72434474	15	72292425,72294021,72294324,72294619,72295491,72301802,72302303,72307198,72308526,72317105,72329706,72358879,72380280,72430311,72434071,	72293615,72294126,72294444,72294693,72295648,72301964,72302348,72307254,72308604,72317220,72329804,72359008,72380384,72430363,72434684,	0	CLPB	cmpl	cmpl	0,0,0,1,0,0,0,1,1,0,1,1,2,1,0,
17	NM_001258394	chr11	-	72292425	72434684	72293366	72434232	18	72292425,72294021,72294324,72294619,72295491,72301802,72302303,72307198,72308526,72317105,72329706,72358879,72372924,72380280,72402965,72408097,72430311,72434071,	72293615,72294126,72294444,72294693,72295648,72301964,72302348,72307254,72308604,72317220,72329804,72359008,72373014,72380384,72403052,72408204,72430363,72434684,	0	CLPB	cmpl	cmpl	0,0,0,1,0,0,0,1,1,0,1,1,1,2,2,0,2,0,
17	NM_030813	chr11	-	72292425	72434684	72293366	72434474	17	72292425,72294021,72294324,72294619,72295491,72301802,72302303,72307198,72308526,72317105,72329706,72358879,72372924,72380280,72402965,72430311,72434071,	72293615,72294126,72294444,72294693,72295648,72301964,72302348,72307254,72308604,72317220,72329804,72359008,72373014,72380384,72403052,72430363,72434684,	0	CLPB	cmpl	cmpl	0,0,0,1,0,0,0,1,1,0,1,1,1,2,2,1,0,
18	NM_001300942	chr11	+	76445024	76552899	76446938	76550146	22	76445024,76446899,76451857,76453313,76454748,76458182,76459932,76463820,76472563,76496214,76513385,76516141,76523154,76526461,76528267,76535894,76537794,76539598,76542215,76544258,76545796,76549951,	76445128,76447008,76451957,76453388,76454790,76458358,76460085,76464080,76472840,76496469,76513535,76516312,76523291,76526635,76528466,76536059,76537950,76539640,76542367,76544822,76546297,76552899,	0	EMSY	cmpl	cmpl	-1,0,1,2,2,2,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,
