#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4	NM_181755	chr1	+	209686179	209734950	209704942	209734521	7	209686179,209704916,209705810,209706708,209706942,209732435,209734303,	209686285,209705030,209705941,209706820,209707128,209732579,209734950,	0	HSD11B1	cmpl	cmpl	-1,0,1,0,1,1,1,
4	NM_001206741	chr1	+	209686179	209734950	209704942	209734521	7	209686179,209704894,209705810,209706708,209706942,209732435,209734303,	209686285,209705030,209705941,209706820,209707128,209732579,209734950,	0	HSD11B1	cmpl	cmpl	-1,0,1,0,1,1,1,
4	NM_005525	chr1	+	209704790	209734950	209704942	209734521	6	209704790,209705810,209706708,209706942,209732435,209734303,	209705030,209705941,209706820,209707128,209732579,209734950,	0	HSD11B1	cmpl	cmpl	0,1,0,1,1,1,
4	NR_134509	chr1	-	209661358	209724125	209724125	209724125	3	209661358,209662910,209724029,	209661567,209663061,209724125,	0	LOC101930114	unk	unk	-1,-1,-1,
4	NR_134510	chr1	-	209661358	209742562	209742562	209742562	3	209661358,209662910,209742496,	209661567,209663061,209742562,	0	LOC101930114	unk	unk	-1,-1,-1,
9	NM_001305275	chr1	+	1020122	1056119	1020172	1054981	39	1020122,1022200,1035276,1040664,1041172,1041477,1041955,1043238,1043537,1043822,1044108,1044333,1045160,1045358,1045732,1045963,1046159,1046396,1046819,1047326,1047572,1047775,1048011,1048866,1049235,1049565,1049902,1050232,1050426,1050725,1051241,1051250,1051452,1051727,1051992,1053460,1053752,1054447,1054823,	1020373,1022462,1035324,1040880,1041397,1041702,1042162,1043457,1043732,1044023,1044257,1044439,1045277,1045523,1045876,1046088,1046265,1046735,1046957,1047454,1047687,1047895,1048365,1049059,1049451,1049795,1050037,1050329,1050591,1050837,1051250,1051369,1051645,1051815,1052016,1053493,1053977,1054551,1056119,	0	AGRN	cmpl	cmpl	0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,2,2,1,1,2,2,0,1,0,1,2,2,2,2,1,
9	NM_198576	chr1	+	1020122	1056119	1020172	1054981	36	1020122,1022200,1035276,1040664,1041172,1041477,1041955,1043238,1043537,1043822,1044108,1044333,1045160,1045358,1045732,1045963,1046159,1046396,1046819,1047326,1047572,1047775,1048011,1048866,1049235,1049565,1049902,1050232,1050426,1050725,1051252,1051452,1051727,1053752,1054447,1054823,	1020373,1022462,1035324,1040880,1041397,1041702,1042162,1043457,1043732,1044023,1044257,1044439,1045277,1045523,1045876,1046088,1046265,1046735,1046957,1047454,1047687,1047895,1048365,1049059,1049451,1049795,1050037,1050329,1050591,1050837,1051369,1051645,1051815,1053977,1054551,1056119,	0	AGRN	cmpl	cmpl	0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,2,2,1,1,2,2,0,0,1,2,2,1,
9	NM_015215	chr1	+	6785323	7769706	6785530	7766491	23	6785323,6820180,6825091,7091303,7249490,7467829,7640399,7661725,7663352,7670910,7677598,7732447,7736343,7736930,7737254,7737958,7744834,7745844,7747709,7751198,7752458,7755637,7766458,	6785575,6820250,6825210,7091371,7249626,7467901,7640553,7661866,7665199,7671037,7677733,7732599,7736540,7737009,7737570,7738482,7745022,7746091,7747781,7751392,7752533,7755668,7769706,	0	CAMTA1	cmpl	cmpl	0,0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,2,2,0,
9	NM_181866	chr1	-	6264271	6358944	6264596	6358845	9	6264271,6281101,6294863,6318491,6327298,6333476,6339432,6349748,6358825,	6264695,6281286,6294980,6318578,6327413,6333568,6339589,6349866,6358944,	0	ACOT7	cmpl	cmpl	0,1,1,1,0,1,0,2,0,
9	NM_181864	chr1	-	6264271	6385823	6264596	6385666	9	6264271,6281101,6294863,6318491,6327298,6333476,6339432,6349748,6385493,	6264695,6281286,6294980,6318578,6327413,6333568,6339589,6349866,6385823,	0	ACOT7	cmpl	cmpl	0,1,1,1,0,1,0,2,0,
9	NM_002744	chr1	+	2050469	2185395	2050630	2185009	18	2050469,2055440,2056483,2059540,2135261,2144209,2146026,2148871,2150789,2155994,2169517,2172054,2172300,2173896,2174753,2175223,2184582,2184921,	2050701,2055562,2056573,2059591,2135347,2144341,2146108,2148924,2150978,2156092,2169604,2172190,2172388,2174016,2174833,2175313,2184698,2185395,	0	PRKCZ	cmpl	cmpl	0,2,1,1,1,0,0,1,0,0,2,2,0,1,1,0,0,2,
9	NM_181865	chr1	-	6264271	6360704	6264596	6360652	9	6264271,6281101,6294863,6318491,6327298,6333476,6339432,6349748,6360569,	6264695,6281286,6294980,6318578,6327413,6333568,6339589,6349866,6360704,	0	ACOT7	cmpl	cmpl	0,1,1,1,0,1,0,2,0,
9	NM_001242874	chr1	+	2073985	2185395	2074253	2185009	15	2073985,2135261,2144209,2146026,2148871,2150789,2155994,2169517,2172054,2172300,2173896,2174753,2175223,2184582,2184921,	2074275,2135347,2144341,2146108,2148924,2150978,2156092,2169604,2172190,2172388,2174016,2174833,2175313,2184698,2185395,	0	PRKCZ	cmpl	cmpl	0,1,0,0,1,0,0,2,2,0,1,1,0,0,2,
9	NM_022114	chr1	+	3069177	3438621	3069259	3433811	17	3069177,3186124,3244086,3385151,3396490,3402790,3404738,3405494,3411383,3414559,3417827,3418666,3425580,3426050,3430871,3431965,3433676,	3069296,3186474,3244137,3385286,3396593,3402998,3404886,3405648,3412800,3414647,3417997,3418744,3425750,3426225,3431108,3432140,3438621,	0	PRDM16	cmpl	cmpl	0,1,0,0,0,1,2,0,1,2,0,2,2,1,2,2,0,
9	NM_007274	chr1	-	6264271	6393766	6264596	6393399	9	6264271,6281101,6294863,6318491,6327298,6333476,6339432,6349748,6393256,	6264695,6281286,6294980,6318578,6327413,6333568,6339589,6349866,6393766,	0	ACOT7	cmpl	cmpl	0,1,1,1,0,1,0,2,0,
9	NM_001033581	chr1	+	2073646	2185395	2144338	2185009	15	2073646,2135261,2144209,2146026,2148871,2150789,2155994,2169517,2172054,2172300,2173896,2174753,2175223,2184582,2184921,	2073929,2135347,2144341,2146108,2148924,2150978,2156092,2169604,2172190,2172388,2174016,2174833,2175313,2184698,2185395,	0	PRKCZ	cmpl	cmpl	-1,-1,0,0,1,0,0,2,2,0,1,1,0,0,2,
9	NM_199454	chr1	+	3069177	3438621	3069259	3433811	17	3069177,3186124,3244086,3385151,3396490,3402790,3404738,3405494,3411383,3414559,3417827,3418666,3425580,3426050,3430871,3431965,3433733,	3069296,3186474,3244137,3385286,3396593,3402998,3404886,3405648,3412800,3414647,3417997,3418744,3425750,3426225,3431108,3432140,3438621,	0	PRDM16	cmpl	cmpl	0,1,0,0,0,1,2,0,1,2,0,2,2,1,2,2,0,
10	NM_004565	chr1	+	10474945	10630761	10474966	10629987	9	10474945,10495273,10536212,10599237,10618331,10623018,10624339,10627271,10629530,	10475002,10495321,10536297,10599366,10618417,10623121,10624437,10627363,10630761,	0	PEX14	cmpl	cmpl	0,0,0,1,1,0,1,0,2,
10	NM_020780	chr1	+	11479237	11537583	11500992	11536686	21	11479237,11500989,11502677,11514389,11515368,11516000,11517462,11519354,11519718,11520686,11523941,11525175,11526650,11529555,11529786,11530906,11531564,11534380,11535010,11535477,11536323,	11479372,11502088,11502897,11514526,11515503,11516161,11517602,11519503,11519880,11520848,11524055,11525312,11526835,11529686,11529959,11531033,11531710,11534540,11535124,11535644,11537583,	0	DISP3	cmpl	cmpl	-1,0,1,2,1,1,0,2,1,1,1,1,0,2,1,0,1,0,1,1,0,
10	NM_015209	chr1	+	14598716	15068155	14598997	15065797	8	14598716,14960683,15034748,15043988,15056090,15060171,15063571,15065629,	14599223,14960875,15034885,15044159,15056280,15060302,15063622,15068155,	0	KAZN	cmpl	cmpl	0,1,1,0,0,1,0,0,
10	NM_201628	chr1	+	14598716	15118048	14598997	15114635	15	14598716,14960683,15034748,15043988,15056090,15060171,15063571,15065629,15094179,15094814,15101542,15103358,15104022,15112426,15114470,	14599223,14960875,15034885,15044159,15056280,15060302,15063622,15065753,15094385,15094933,15101774,15103460,15104189,15112541,15118048,	0	KAZN	cmpl	cmpl	0,1,1,0,0,1,0,0,1,0,2,0,0,2,0,
10	NM_015164	chr1	+	15684331	15734769	15684558	15733934	20	15684331,15716236,15716706,15717892,15718537,15719733,15721328,15725316,15727013,15728078,15728266,15728668,15729101,15729796,15730531,15731191,15731888,15732349,15732611,15733796,	15684618,15716343,15716816,15717992,15718625,15719920,15721388,15725545,15727832,15728148,15728357,15728733,15729190,15729929,15730722,15731257,15732048,15732529,15732728,15734769,	0	PLEKHM2	cmpl	cmpl	0,0,2,1,2,0,1,1,2,2,0,1,0,2,0,2,2,0,0,0,
10	NM_001319225	chr1	-	12567909	12616784	12568339	12580606	6	12567909,12572727,12578717,12579292,12580522,12616559,	12568424,12572853,12578956,12579412,12580666,12616784,	0	DHRS3	cmpl	cmpl	2,2,0,0,0,-1,
10	NM_004753	chr1	-	12567909	12617731	12568339	12617348	6	12567909,12572727,12578717,12579292,12580522,12617153,	12568424,12572853,12578956,12579412,12580666,12617731,	0	DHRS3	cmpl	cmpl	2,2,0,0,0,0,
10	NM_001324370	chr1	-	12567909	12596396	12568339	12580606	6	12567909,12572727,12578717,12579292,12580522,12596208,	12568424,12572853,12578956,12579412,12580666,12596396,	0	DHRS3	cmpl	cmpl	2,2,0,0,0,-1,
11	NM_030812	chr1	+	17755312	17827063	17823008	17826519	3	17755312,17822984,17825766,	17755504,17823356,17827063,	0	ACTL8	cmpl	cmpl	-1,0,0,
11	NM_014589	chr1	-	19920306	19923617	19920306	19923559	4	19920306,19922297,19922616,19923519,	19920449,19922404,19922755,19923617,	0	PLA2G2E	cmpl	cmpl	1,2,1,0,
11	NM_003760	chr1	-	20806291	21111383	20807318	21002742	32	20806291,20810737,20813157,20817391,20825099,20827616,20829146,20840855,20849414,20851257,20853559,20854977,20857402,20860384,20862227,20864475,20865115,20879322,20886200,20893516,20895367,20899696,20904882,20941490,20950002,20969473,20973001,20980333,20981047,21002712,21050865,21111322,	20807500,20810884,20813239,20817538,20825198,20827698,20829272,20841028,20849530,20851478,20853677,20855071,20857497,20860517,20862332,20864712,20865262,20879520,20886371,20893636,20895501,20899943,20904971,20942330,20950111,20969596,20973099,20980448,20981227,21002808,21050994,21111383,	0	EIF4G3	cmpl	cmpl	1,1,0,0,0,2,2,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,
11	NM_001198801	chr1	-	20806291	21176888	20807318	21002742	35	20806291,20810737,20813157,20817391,20825099,20827616,20829146,20840855,20849414,20851257,20853559,20854977,20857402,20860384,20862227,20864475,20865115,20879322,20886200,20892618,20893516,20895367,20899696,20904882,20941490,20950002,20969473,20973001,20980333,20981047,21002712,21050865,21089137,21176174,21176721,	20807500,20810884,20813239,20817538,20825198,20827698,20829272,20841028,20849530,20851478,20853677,20855071,20857497,20860517,20862332,20864712,20865262,20879520,20886371,20892729,20893636,20895501,20899943,20904971,20942330,20950108,20969596,20973099,20980448,20981227,21002808,21050994,21089213,21176358,21176888,	0	EIF4G3	cmpl	cmpl	1,1,0,0,0,2,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,
11	NM_001198802	chr1	-	20806291	21176888	20807318	21002742	35	20806291,20810737,20813157,20817391,20825099,20827616,20829146,20840855,20849414,20851257,20853559,20854977,20857402,20860384,20862227,20864475,20865115,20879322,20886200,20893516,20895367,20899696,20904882,20941490,20950002,20969473,20973001,20980333,20981047,20982387,21002712,21050865,21089137,21176174,21176721,	20807500,20810884,20813239,20817538,20825198,20827698,20829272,20841028,20849530,20851478,20853677,20855071,20857497,20860517,20862332,20864712,20865262,20879520,20886371,20893636,20895501,20899943,20904971,20942330,20950108,20969596,20973099,20980448,20981227,20982408,21002808,21050994,21089213,21176358,21176888,	0	EIF4G3	cmpl	cmpl	1,1,0,0,0,2,2,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,
11	NM_001198803	chr1	-	20941244	21168039	20941375	21002742	13	20941244,20941490,20950002,20969473,20973001,20980333,20981047,20997600,21002712,21050865,21089137,21111322,21167960,	20941395,20942330,20950111,20969596,20973099,20980448,20981227,20997633,21002808,21050994,21089213,21111383,21168039,	0	EIF4G3	cmpl	cmpl	1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,
